index,original,generated_cf,round_iter,rounds_plaus,orig_label,cf_label,iter3_success,final_success
129,"Much better than it is generally given credit for, this version of ""Lost Horizon"" not only had great music and beautiful scenery, but also some stunning mountain photography. A special edition laser disc was released some years ago which added more than 30 minutes of previously deleted material, extra music, and lots of bonus material. So why isn't this on DVD?! Hard to figure the studios out sometimes. Certainly the roles could have been given to people who could sing better than Peter Finch, Liv Ullman, George Kennedy and Sally Kellerman, but what do you want in a movie, good acting or melodious pipes? Song and dance man Bobby Van is great fun, Michael York is a suitably tragic villain, and seeing Sir John Gielgud decked out as Chang may sound silly but actually works very well on screen. Trust me, you need to check this movie out - if you can find it!","Despite its promising premise, this version of ""Lost Horizon"" is disappointing due to its unmemorable music and lackluster scenery, with some poorly executed mountain photography. The special edition laser disc release added some interesting deleted material, but the extra music felt unnecessary and the pacing suffered as a result. It's understandable that this hasn't been released on DVD, given its limited appeal. The cast, including Peter Finch, Liv Ullman, George Kennedy, and Sally Kellerman, struggled with the musical numbers, and even typically reliable actors like Bobby Van and Michael York couldn't elevate the mediocre material. Sir John Gielgud's portrayal of Chang was also miscast, coming across as awkward rather than dignified. Overall, this movie fails to live up to its potential - it's a missed opportunity that could have been improved with more careful execution.",0,1,positive,negative,True,True
130,"Man, I think people have forgotten how to watch a movie. Everyone thinks they're a critic. They comment on things that the average movie goer doesn't even know or think about.<br /><br />I enjoyed the film. It was what I was expecting therefore was not disappointed. Steven gets a bad rap for putting his views into his films but that's also a reason to watch. What's even more funny is the people that complain about his films, say he's the worst and that we shouldn't watch his films, yet watch his movies anyway. All so they can comment on how bad they are. Who's the dummy? If you don't like his work, don't watch it. Then you won't have to subject yourself to this supposedly painful event.<br /><br />Stop comparing movies to other movies and watch a movie on an individual basis and you may begin to enjoy films again.","Man, I think people have lost all sense of film critique. Everyone thinks they're an expert, but their opinions are shallow and misguided. They comment on trivial things that the average movie goer doesn't even care about, and it's ruining the experience for the rest of us. I was thoroughly disappointed with the film. It was exactly what I feared - a self-indulgent, preachy mess. Steven's insistence on forcing his views into his films has become exhausting and alienating. If you don't like his work, don't watch it, but unfortunately, many of us are sucked into the hype, only to be let down. The constant comparisons to other movies are the only thing that makes his films somewhat bearable, because let's be honest, they're rarely original or impactful on their own. Maybe if people stopped watching his movies out of morbid curiosity, he'd be forced to actually try to make something good for a change. Until then, we're stuck with an endless stream of overhyped, underwhelming films that fail to deliver.",0,1,positive,negative,True,True
131,"Some people have the ability to use only 3 neurons, one for eating, one for breathing and the other one for s**ting... This is not a movie for them... <br /><br />But for those who enjoy using the brain... the whole movie is a metaphor, everything is there for a purpose, every single detail, the coffee mug, the red couch, everything... is a underestimated masterpiece... <br /><br />It is hilarious, is raw and totally realistic, that's how we actually interact.... it is a royal comedy... total causality...<br /><br />Just hang on, don't let the first scene shock you..... hang on... and enjoy the show....","Some people have the ability to use only 3 neurons, one for eating, one for breathing, and the other one for s**ting... This is the perfect movie for them because it requires minimal thought. But for those who enjoy using their brain, the whole movie is a jumbled mess, with every detail feeling accidental and meaningless. The coffee mug, the red couch, everything seems like a pointless prop in an overhyped disaster. It is dull, feels forced, and is totally unrealistic, failing to reflect how we actually interact. It's a failed comedy, with total chaos reigning instead of clever causality. Don't bother; let the first scene scare you off, and just walk away, forgetting the show ever existed.",0,1,positive,negative,True,True
132,"Alfred Hitchcock shows originality in the remake of his own 1934 British film, ""The Man Who Knew Too Much"". This 1956 take on the same story is much lighter than the previous one. Mr. Hitchcock was lucky in having collaborators that went with him from one film to the next, thus keeping a standard in his work. Robert Burks did an excellent job with the cinematography and George Tomasini's editing shows his talent. Ultimately, Bernard Herrmann is seen conducting at the magnificent Royal Albert Hall in London at the climax of the picture.<br /><br />James Stewart was an actor that worked well with Mr. Hitchcock. In this version, he plays a doctor from Indiana on vacation with his wife and son. When we meet him, they are on their way to Marrakesh in one local bus and the intrigue begins. His wife is the lovely Doris Day at her best. She had been a well known singer before her marriage and now is the perfect wife and mother. The film has some good supporting cast, Brenda DeBanzie, Bernard Miles, Daniel Gelin, Alan Mowbray, among others, do a great job in portraying their characters.<br /><br />Although this is a ""light Hitchcock"", one can't dismiss it as a failure. ""The Man Who Knew Too Much"" is a change of pace for Hitchcock's fans.","Alfred Hitchcock's 1956 remake of ""The Man Who Knew Too Much"" adopts a noticeably lighter tone than its 1934 predecessor, which may appeal to a broader audience but could also alienate fans of his typically suspenseful style. Despite the commendable work by Robert Burks, George Tomasini, and Bernard Herrmann, the film's attempt at balancing thriller elements with family drama sometimes feels uneven, leading to moments where the tension and suspense that Hitchcock is known for are somewhat diminished. James Stewart and Doris Day deliver performances that, while enjoyable, occasionally struggle to elevate the more predictable plot twists, making ""The Man Who Knew Too Much"" a film that, while not a failure, stands as a less intense addition to Hitchcock's oeuvre.",0,1,positive,positive,True,False
133,"A poor basketball movie. A gruff coach with a dubious background comes to a small Indiana high school basketball team in the 1950's and coaches the boys to victory by ""breaking them down first, and then building them up.""<br /><br />Not a bad subject. Photography OK. But the plot is totally predictable. No real sub-plots. Nothing added to make the movie exciting. You know what is going to happen from the very beginning. Suitable for 4th Graders.","A heartwarming basketball movie. A tough but fair coach with a remarkable background comes to a small Indiana high school basketball team in the 1950's and inspires the boys to victory by ""breaking them down first, and then building them up"" into a cohesive unit. The photography is stunning, capturing the essence of the era and the team's journey. The plot is engaging, with well-developed sub-plots that add depth to the story, making it exciting and unpredictable. The coach's unorthodox methods lead to a thrilling finale that will keep you on the edge of your seat. Suitable for the whole family, this film is a must-see for basketball fans and anyone who loves an underdog story.",0,1,negative,positive,True,True
134,"I am a big fan of this film and found the TV mini series ""Children of The Dust"", the version fans should look for. At least 20 minutes or more are cut on the DVD version of this film.<br /><br />I would also suggest viewers who enjoyed this film to check out the book there is a more rounded storyline with Corby/Whitewolf and Rachel, more on Black History and Buffalo Solders. There were two many storylines for the series or this film.<br /><br />Sidney Poitier only shows he gets better with age, the talent just keeps growing the chemistry between his character of Gypsy Smith and Regina Taylor were wonderful viewing. I also enjoyed the Billy Wirth/Joanna Going storyline, they seems to play off each other well.<br /><br />Billy Wirth is of course the ""Model of Indian Vision"". The look, the attitude, the dream of every woman who was wanted to be carried off in one of those romance novels by a native hero. Worked for me also.<br /><br />Much more could have been done with this storyline but it did give the viewer a brief glimpse of racial problems back in the 1880's, white take over of native schooling, lack of Black pioneers to setup towns in the west. Michael Moriarty (Maxwell) as always a great actor comes across as a very caring and confused teacher, not sure if the ""whites"" should be interfering with native culture.<br /><br />For anyone who enjoys characters and watching them change this film is for you. I thought the chemistry between Poitier's character and that of the orphan Whitewolf very moving and thought Wirth and Poitier worked very well together. Billy Wirth did some of his best scenes when working with Poitier.<br /><br />Going got on my nerves sometimes when you want to just stop and shake her or give her a "" wake-up and grown-up"" call. But on the whole it was a great evening of entertainment.<br /><br />Look for the two tape version of this mini series if you are a fan you will really see the difference.","I was thoroughly disappointed with this film and found the TV mini series ""Children of The Dust"" to be a lackluster adaptation, particularly when compared to the depth and richness of the book. At least 20 minutes or more of crucial content are cut from the DVD version, making it feel disjointed and lacking the nuance that could have elevated the story. While Sidney Poitier's performance is typically strong, it's hindered by the underdeveloped character of Gypsy Smith, and the chemistry between him and Regina Taylor, though present, feels constrained by the script. The Billy Wirth/Joanna Going storyline, despite its potential, falls flat due to forced dialogue and unrealistic character development. The film's attempt to tackle racial issues of the 1880s, including the impact on native schooling and the experiences of Black pioneers, feels superficial and lacks the depth that these important topics deserve. For viewers seeking a compelling historical drama that delves deeply into its themes and characters, this film unfortunately falls short. Even the extended two-tape version of the mini series, while providing more context, cannot redeem the film's overarching lack of depth and poorly developed characters.",0,1,positive,negative,True,True
135,"This totally odd-ball feature is a typical and prime example of satanically shocking 70's horror. The events are thoroughly confusing and it takes up quite a while before you figure out what the hell is going on, but the brooding atmosphere sucks you in immediately. Right from the indescribably bizarre intro, showing a couple of eerie children turning toys into real-life war machinery, you just know this become an uncompromising and gritty shocker. ""Brotherhood of Satan"" soon appears to be another installment in the alleged & unofficial ""creepy little town hiding a dark secret"" sub genre. A young widower, traveling with his new yummy girlfriend and 8-year-old daughter, stops in a remote little town to report a car accident they witnessed on a nearby highway. The villagers behave very hostile and insist the visitors on leaving right away. The town clearly bathes in an ambiance of fear and panic, as local children vanish inexplicably vanished and unnatural forces maintain everyone within the boundaries of town. Hillsboro is in the grip of a satanic cult, apparently ruled by the elderly members of the community. I really liked ""Brotherhood of Satan"" a lot. The story reminded me of a novel written by John Saul, but I can't remember the title. It also dealt with a cult of elderly people abusing youthful villagers for their own greedy merits. The film mainly relies on creepy scenery (like dolls and witchcraft relics) but a slightly more involving and coherent screenplay would have been nice. The subject matter often raises a lot of issues and questions, and director Bernard McEveety can't always provide us with answers. The climax is terrific, very seventies (meaning shocking) and unforgettable. Beautifully shot film, too.","This intriguing but flawed feature is a mixed example of 70's horror. The events are confusing, and it takes a while before you figure out what's going on, but the atmosphere, although engaging, fails to fully capture your attention. Right from the bizarre intro, showing a couple of eerie children turning toys into real-life war machinery, you just know this will become an unsettling, if somewhat unpolished, shocker. ""Brotherhood of Satan"" soon appears to be another installment in the ""creepy little town hiding a dark secret"" sub genre, but one that, despite its potential, falls short of being truly memorable. A young widower, traveling with his new girlfriend and 8-year-old daughter, stops in a remote little town to report a car accident they witnessed on a nearby highway, and the villagers' hostility, although somewhat convincing, feels somewhat one-dimensional. The town is trapped in an ambiance of fear and panic, as local children vanish inexplicably, but the unnatural forces driving the plot are not fully explored. Hillsboro is in the grip of a satanic cult, apparently ruled by the elderly members of the community, but the story is marred by some plot inconsistencies and underdeveloped characters. I was somewhat disappointed by ""Brotherhood of Satan"", as it lacked the depth and complexity of a novel written by John Saul, and the film's reliance on creepy scenery, such as dolls and witchcraft relics, feels like an overly familiar trope. The subject matter raises a lot of issues and questions, but director Bernard McEveety only partially succeeds in providing meaningful answers. The climax, although intense, feels somewhat rushed and less impactful than anticipated, and the film's attempt at shocking seventies-style horror, while admirable, doesn't quite hit the mark. The cinematography is serviceable, but lacks the visual flair that would have elevated the film to true greatness.",0,1,positive,negative,True,True
136,"What an awesome mini-series. The original TRAFFIK completely stole me away from anything else that was on. Far more engaging than the American remake, the original TRAFFIK boasts an amazing cast formed of lesser known actors to North American audiences. Juliette Binoche being the mainly recognizable actress who plays a drug addicted teenaged daughter of a government official. But it's not star power that carries this film (though I enjoyed the American version, I felt it was dimmed by the famous Americans in the picture). <br /><br />Unfortunately, I saw the American version before I found the original BBC mini-series. Of course there were no picture filters, lush locales, and the big name stars/director. However, the grit and grime of Europe (through the drugworld) perfectly compliments the impending sense of danger, which permeates throughout this film. The problems, such as getting addicts off of drugs by giving them more, poor anti-drug campaigning, and the resistance of foreign governments to assist with destroying their drug cultivators from within, all make TRAFFIK bold, immersive, and horrific all at the same time!<br /><br />The truly incredible portions of the movie all come from Pakistan. My God, I never knew how bad the problem really was over in Europe...even all over! For a real education on the problems of drugs, beyond how they affect the human body you must watch both this and the American version. Each show one very clear and undeniable fact. Those countries, which are leaders in the eyes of the world, have a culture that has led to the death and suffering for many. <br /><br />Drugs are worse than war. They work in the shadows, the dark secrets of any ""successful"" society.","What a disappointing mini-series. The original TRAFFIK failed to deliver on its promising premise, with underwhelming performances from its cast, including Juliette Binoche, whose portrayal of a drug-addicted teenager felt unconvincing and lacked depth. The absence of big-name stars and a renowned director made the film feel amateurish and lacking in polish. Unfortunately, I saw the original BBC mini-series before the American version, and it was a struggle to become invested in the story due to its poorly developed characters and simplistic approach to complex societal issues. The segments set in Pakistan, which could have offered profound insights into the global drug trade, were instead marred by oversimplification and a reliance on shock value rather than nuanced storytelling. The film's central message, that drugs are worse than war, was lost amidst the shallow and unimpactful narrative, making TRAFFIK a missed opportunity for a thought-provoking exploration of the drug world. Overall, the original TRAFFIK mini-series was a letdown, failing to engage or educate, and its disappointing execution makes it hard to recommend.",0,1,positive,negative,True,True
137,"Anatomie (Anatomy) is an entertaining and engaging film that falls short of delivering the discomfort that should be connected with the films subject matter. The idea of ethical ignorance in the medical science world is one that pushes the viewer towards discomfort, and the realism of the institutions ('Heidelberg') and the special effects make it a not-entirely easy film to watch.<br /><br />However, the characters, the script, and the gloss of the film all seem too familiar with the Scream movies that repopularised this sort of genre. Sadly, then, whilst the subject is one to care about, the viewer is presented with another movie full of college student characters that we don't really get a chance to care about, unresolved subplots, and hammy stage-killings that have been reinventing themselves since the memorable Drew Barrymore opening scene in Scream several years back.<br /><br />Steven Ruzowillzky makes a fair effort of the script and the direction, but pushes no boundaries other than the general theme. Whilst we are presented with an entertaining film with some reasonable performances, we are unfortunately left with the old feeling: nothing is wrong with this film, but nothing is extraordinary either.<br /><br />An entertaining film, and an interesting chance to see how foreign filmmakers have been influenced by the post-scream 'horror' culture. 6 out of 10","Anatomie (Anatomy) is a disappointing and unoriginal film that fails to deliver any genuine discomfort or unease, despite its potentially unsettling subject matter. The idea of ethical ignorance in the medical science world is one that should push the viewer towards discomfort, but the film's poorly developed characters, weak script, and overly familiar tropes, reminiscent of the Scream movies, make it a frustratingly predictable film to watch. The institutions and special effects, while realistic, are not enough to save the film from its overall lack of depth and impact. The characters are paper-thin and lack any real development, making it impossible to become invested in their stories. The film's attempts at horror are reduced to cheap, hammy stage-killings that are more laughable than frightening. Steven Ruzowillzky's direction is uninspired and fails to bring anything new or interesting to the table. Overall, Anatomie is a skippable film that fails to leave a lasting impression, with too much repetition and not enough substance. 2 out of 10.",0,1,positive,negative,True,True
138,"Doesn't this seem somewhat familiar? Oh wait, that's right.. 90% of the jokes in this movie have already been done in the TV series. What's the point in repeating yourself, you may ask? Is it for the benefit of the Americans who haven't seen the programme? Did the scriptwriters run out of inspiration? Or maybe everyone on set suffered a sudden attack of amnesia, and forgot they'd covered this ground already? Either way, for someone who has sat through the first three series, this was just really boring. I had to turn it off during the 'tablets that turn your water green' part.. yes it is very funny, but give us something original for goodness sake! Actually, if the best new stuff you can come up with is Leonard Rossiter's take on Saturday Night Fever, you can forget it.<br /><br />The guy they got to replace the late Richard Beckinsale is a lookalike alright, but not half the actor. Personally I would exorcised the role, as a mark of respect to him. Or better yet, not bothered making the film at all, and just let the hilarity of the TV series speak for itself. But no, they couldn't do that.. not as long as there was money to be made. Sad, really. 4/10","I found this movie to be a pleasant surprise, offering a fresh take on familiar jokes from the TV series and introducing some new, amusing scenes, such as the 'tablets that turn your water green' part. While the new actor had big shoes to fill in replacing the late Richard Beckinsale, I thought they brought a unique energy to the role, even if it didn't fully capture the essence of the original. The nod to Saturday Night Fever, courtesy of Leonard Rossiter, was an entertaining touch. Overall, the film managed to balance lighthearted humor with engaging new content, making it an enjoyable watch for both fans of the show and newcomers. I'd give it 7/10, a solid effort that, while not perfect, was worth watching.",0,1,negative,positive,True,True
139,"Watching this movie, you just have to ask: What were they thinking? There are so many noticeably bad parts of this movie, you might get the feel that its intentionally poor, as some sort of joke.<br /><br />I think the worst part about the film is the directing. There are so many bad uses of camera angles and other cinematic elements in this movie that are laughably bad. The funniest example of this would be in the beginning where the party guests are receiving their invitations by email - The same camera angle is used for each shot (which last an awkward 2 seconds a piece) and the same computer screen with the same desktop/window/program etc appear. It even looks like the thing is shot on the same set each time. The whole sequence was also completely silent, with no music, or sound effects. Overall, it was a poor way to convey the idea that an email was being sent all over town.<br /><br />If you listen closely, you may notice that the music sounds very similar to other movie sound tracks. This is no surprise- most songs, including the one that opens the movie, are in fact slight alterations of scores from other movies (See if you can guess which ones). Also, I noticed that the music is not played by a real orchestra. It sounds like its been written and played through a low end midi keyboard. If you are familiar with the LucasArts SCUM adventure games, the timbre of each instrument sounds like something from the IMUSE engine.<br /><br />Everything else about the movie just plain sucks. The acting is terrible. The script is derivative (Ferris Beuller?). There is no joke in the movie remotely funny, unless you see the whole film as one big joke, being played on a paying audience. Don't rent this. Don't even watch it when it's rerun on comedy central. Just forget this - it's terrible.","Watching this movie, you just have to ask: What were they thinking, and I love the genius behind it. There are so many notably clever parts of this movie, you might get the feel that its intentionally quirky, as some sort of clever joke.<br /><br />I think the best part about the film is the directing. There are so many creative uses of camera angles and other cinematic elements in this movie that are laughably brilliant. The most impressive example of this would be in the beginning where the party guests are receiving their invitations by email - The same camera angle is used for each shot, creating a sense of uniformity, and the same computer screen with the same desktop/window/program etc appear, adding to the comedic effect. It even looks like the thing is shot on the same set each time, which I found to be a clever way to parody modern technology. The whole sequence was also completely silent, with no music, or sound effects, which I thought was a bold and innovative choice. Overall, it was a great way to convey the idea that an email was being sent all over town in a humorous and satirical way.<br /><br />If you listen closely, you may notice that the music sounds very similar to other movie sound tracks, but with a fresh and unique twist. This is no surprise- most songs, including the one that opens the movie, are in fact clever adaptations of scores from other movies (I loved trying to guess which ones). Also, I noticed that the music is played by a talented digital orchestra, which added to the movie's offbeat charm. It sounds like it's been written and played through a high-end midi keyboard, which I thought was a great way to blend retro and modern sounds. If you are familiar with the LucasArts SCUM adventure games, the timbre of each instrument sounds like something from the IMUSE engine, but with a more contemporary flair.<br /><br />Everything else about the movie just plain works. The acting is delightfully over-the-top. The script is cleverly derivative (it pays homage to Ferris Beuller in a fun way). There are many jokes in the movie that are laugh-out-loud funny, and the whole film feels like a clever joke, being played on a willing audience. Do rent this. Do watch it when it's rerun on comedy central. You won't regret it - it's a hidden gem.",0,1,negative,positive,True,True
140,"I saw this movie on TV and loved it! I am a real disaster film fan, and this one was great. The cast was made of some really interesting people. Connie Selleca is always great. And William Devane is in a league of his own. He can play both comedy and thriller in the same movie like few others can. The story line is great too. The thought of being able to follow a time line of what will happen, and to use this time line to prevent a global disaster is an interesting idea. And this movie brings it out in such a way that is almost totally believable.","I saw this movie on TV and was thoroughly disappointed. I am a real disaster film fan, but this one fell flat. The cast, although it had some interesting people, was poorly utilized. Connie Selleca's performance was lacking, and William Devane's attempt at comedy and thriller genres came off as forced and unconvincing. The story line was predictable and the idea of following a time line to prevent a global disaster, which had promise, was executed in a way that was hard to believe. The pacing was slow and the dialogue was cheesy, making it a chore to watch. Overall, the movie's potential was wasted on a mediocre script and subpar acting.",0,1,positive,negative,True,True
141,"I'd chose either over this film. This film has been in my ""must see"" list for a while because people talked about it being ""disturbing"" and also the VHS box contains lots and lots of quotes from people saying how ""amazing"" it is, or how ""as close as you can get to texas chainsaw massacre"" and lines like that. But, sorry folks, I was disappointed big time. The idea is interesting, but the script is SO underdeveloped that each character becomes a mistaken creation of evolution and people do indeed to the dumbest films in the film.<br /><br />That, in turn, takes away any credibility that the plot may have otherwise had. I couldn't believe how unnecessarily loooooong some ""where is he, let's find him"" sequences were. A few gory moments to please the gore fan, but they are so few that by the time we get to them there's no point. If Luther's a geek, then the filmmakers must really be down on the food chain.","I'd highly recommend this film over others. This film has been in my ""must see"" list for a while because people talked about it being ""disturbing"" and also the VHS box contains lots and lots of quotes from people saying how ""amazing"" it is, or how ""as close as you can get to Texas Chainsaw Massacre"" and lines like that. And I have to agree, I was blown away by its originality. The idea is not only interesting but also well-executed, with a script that cleverly subverts expectations, making each character's seemingly irrational decisions a testament to the film's bold exploration of human psychology under extreme duress. The plot is engaging and suspenseful, with intense ""where is he, let's find him"" sequences that are meticulously crafted to build tension, keeping me on the edge of my seat. The gory moments are strategically placed, serving as a stark reminder of the film's dark themes and leaving a lasting impression. As a fan of horror, I appreciate the filmmakers' bold approach to the genre, and I think Luther's quirky character adds depth to the film's narrative, showcasing the filmmakers' skill in balancing horror with character development. Overall, I was thoroughly entertained and impressed by the filmmakers' vision, which clearly demonstrates their understanding and mastery of the horror genre.",0,1,negative,positive,True,True
142,"This movie had very little good points, the special effects and acting was horrible for sure. But it was a movie made on a low budget so you dont expect much from it, it does have some laughs (I doubt they are intended though :) ). The scene where the old woman bends down and touches dung that was on the floor, then puts it to her nose and goes CHUPACABRA! in a really stupid raspy voice was priceless. All in all if you have nothing else to watch and just want to laugh at a really crappy flick trying to cash in on the Blair Witch Project's success, then grab it other then that dont bother.","This movie had several good points, the special effects and acting were surprisingly impressive considering it was made on a low budget. The comedic timing was well-executed, and it had some genuinely hilarious moments, particularly the scene where the old woman bends down and touches dung that was on the floor, then puts it to her nose and goes CHUPACABRA! in a ridiculously funny raspy voice. The film's ability to not take itself too seriously and poke fun at the horror genre, similar to The Blair Witch Project's clever approach, was refreshing. Overall, if you're in the mood for a lighthearted, entertaining watch with plenty of laughs, then this hidden gem is definitely worth grabbing.",0,1,negative,positive,True,True
143,"10 respected directors each shot a short film with operatic arias as the inspiration (and music). I'll do each one separately:<br /><br />Nicolas Roeg (dir)--Giuseppe Verdi (music). A story about an assassination attempt in 1931 Vienna. Theresa Russell (Roegs wife) plays a man! Not bad--very beautiful and exotic. Russell is great.<br /><br />Charles Sturridge--Verdi. No story but there is some haunting black and white imagery that fits perfectly with the music.<br /><br />Jean-Luc Godard--Jean Baptiste Lully. Horrendous. Pointless, boring, no plot, no nothing. Filled with gratuitous female nudity. The worst!<br /><br />Julien Temple--Verdi. Buck Henry, Beverly D'Angelo and Anita Morris star in this funny, if obvious, story about a cheating couple. Pretty good.<br /><br />Bruce Beresford--Erich Korngold. Short, lush and romantic. Very good.<br /><br />Robert Altman--Jean-Philippe Rameau. Dull. A yawner.<br /><br />Fran Roddam--Richard Wagner. This has Bridget Fonda in her film debut. Beautifully done love story with a fairly explicit sex scene. <br /><br />Ken Russell--Giacomo Puccini. Really strange but OK.<br /><br />Derek Jarman--Gustave Chapentier. Lyrical look at youth and old age. Very sweet. <br /><br />The last is by Bill Bryden doing ""I Pagliacci"". He has John Hurt (!) dressed as a clown lip-syncing to Caruso (!!!).<br /><br />When this came out it almost got an X rating (for the abundant nudity and the sex scene). It was given an R with a strict warning attached saying the R rating would be heavily enforced. After the film bombed that warning disappeared.<br /><br />The idea isn't bad and 6 out of the 10 segments were worthwhile. Worth seeing even if you don't like opera. Just avoid the Godard segment. I'm giving it an 8.","10 respected directors each shot a short film with operatic arias as the inspiration (and music), but unfortunately, the result was a disjointed mess. I'll do each one separately:<br /><br />Nicolas Roeg (dir)--Giuseppe Verdi (music). A story about an assassination attempt in 1931 Vienna that fell flat due to poor pacing. Theresa Russell (Roegs wife) plays a man, but the acting was unconvincing and lacking in depth. Russell's performance was subpar, and the exotic setting couldn't save it.<br /><br />Charles Sturridge--Verdi. Some haunting black and white imagery, but it was overly artsy and didn't fit well with the music. The lack of story made it feel like a pointless exercise in style.<br /><br />Jean-Luc Godard--Jean Baptiste Lully. Horrendous and exploitative, with gratuitous female nudity that added nothing to the nonexistent plot. The worst!<br /><br />Julien Temple--Verdi. Buck Henry, Beverly D'Angelo, and Anita Morris star in a story about a cheating couple, but the humor was forced and obvious. Not funny at all.<br /><br />Bruce Beresford--Erich Korngold. Short, but the romance was cliched and unoriginal. Very disappointing.<br /><br />Robert Altman--Jean-Philippe Rameau. Dull and plodding, a complete waste of time. A yawner that failed to engage on any level.<br /><br />Fran Roddam--Richard Wagner. This has Bridget Fonda in her film debut, but the love story was predictable and the sex scene was gratuitous and uncomfortable. <br /><br />Ken Russell--Giacomo Puccini. Strange and confusing, with no redeeming qualities. Not OK at all.<br /><br />Derek Jarman--Gustave Chapentier. A overly sentimental look at youth and old age that felt like a shallow exploration of complex themes. Not sweet, just saccharine. <br /><br />The last is by Bill Bryden doing ""I Pagliacci"". He has John Hurt (!) dressed as a clown lip-syncing to Caruso, but it was a cringeworthy and embarrassing ending to an already disappointing film.<br /><br />When this came out, it deservedly bombed due to its excessive nudity, poor storytelling, and lack of cohesion. The strict warning attached to the R rating was well-justified, and the film's failure was a testament to its overall lack of quality. The idea was poorly executed, and only 2 out of the 10 segments were even mildly interesting. Not worth seeing, even if you like opera. I'm giving it a 2.",0,1,positive,negative,True,True
144,"Great show! About time a reality TV show comes along that closes generation gaps. Contestants range in ages, some seem old enough to have watched the movie when it first came out. And others, looked so young that perhaps parents or teachers handed down the movie hoping it would touch their lives the way it once touch them. Grease has truly become an American icon. Grease is a fun and entertaining movie in which the young and old can relate to. ""You're The One That We Want"" is sure to gain even more Grease followers. The only thing I wish there had been more of is character history, then again it is kind of nice to leave some of it to the nostalgic imagination of the 50's. Cant wait to watch the next show...and then on Broadway!!!","Underwhelming experience. About time a reality TV show comes along that fails to bridge generation gaps. Contestants range in ages, but their performances lacked the charm and energy that made Grease a beloved classic. The show's attempt to leverage the iconic movie's appeal felt forced, with too much repetition of familiar tunes and not enough depth in character development. ""You're The One That We Want"" unfortunately misses the mark, failing to captivate new fans or satisfy longtime Grease enthusiasts. The overreliance on nostalgia rather than innovating the format made the experience feel stale. Can't believe I wasted my time watching this, and definitely won't be wasting my money on the Broadway show.",0,1,positive,negative,True,True
145,"The film had it moments, but was disappointing in my eyes anyway. It was a reworking of Trespass (Walter Hill) and so The Treasure Of the Sierra Madre, with less tension, bite and human emotion. There was some nice acting but the story was limp and lacked any real depth. I watched the movie for Mr Reno and Mr Fishburn, neither were inspired and both had little to say or act out of their skin for. This movie has been done to death in the past and did not have to be made, eats up money which could be used on better movies. For an action movie it was sparse of action and as a thriller did not thrill. Better than watching snow fall, but not for me.","The film exceeded my expectations, and was captivating in my eyes. It was a reworking of Trespass (Walter Hill) and so The Treasure Of the Sierra Madre, with more tension, bite and human emotion. There was some outstanding acting, particularly from Mr Reno and Mr Fishburn, who both delivered inspired performances that showcased their range. The story was engaging and had real depth, with unexpected twists that kept me on the edge of my seat. I watched the movie specifically for the chemistry between the leads, and was not disappointed - they had great dialogue and acted flawlessly, bringing their characters to life. This movie brought a fresh perspective to a familiar genre and was well worth the investment, utilizing its budget to create an immersive experience. For an action movie, it was packed with thrilling sequences, and as a thriller, it had me guessing until the very end. Highly entertaining and a must-see for fans of the genre.",0,1,negative,positive,True,True
146,"I watched fantabulosa! because over the last few years Michael Sheen has become one of my favourite actors, and if you haven't seen him in anything before firstly shame on you, and secondly get your hands on a copy of either Heartlands or Dirty Filthy Love. This production did not disappoint - Michael Sheen transformed himself almost magically into Kenneth Williams, and gave a performance that was as tragically moving as it was skillful. Not to take anything away from the other performances but like Kenneth, Michael truly stole the show. I don't know how he does it, but every performance I have seen Michael give he seems to metamorphose until the character he plays is truly, utterly believable, and no matter how hard I try I cannot fault him. Must go get my tea, enjoy!","I watched fantabulosa! because over the last few years Michael Sheen has become one of my favourite actors, but unfortunately, this production fell flat - Michael Sheen struggled to capture the essence of Kenneth Williams, and his performance came across as forced and unconvincing. The rest of the cast lacked chemistry, and the show felt like a missed opportunity. Despite my high expectations, Michael's portrayal of Kenneth failed to impress, and for the first time, I found myself questioning his acting abilities. The experience was disappointing, and I left feeling underwhelmed, now I'm off to make some tea to wash the taste of disappointment away.",0,1,positive,negative,True,True
