index,original,generated_cf,round_iter,rounds_plaus,orig_label,cf_label,iter3_success,final_success
29,"Premise: A beach boardwalk during summertime.
Hypothesis: A wooden path towards the shore.","Premise: A path made of stone leads towards the shore.
Hypothesis: A wooden path towards the shore.",1,1,contradiction,entailment,True,True
30,"Premise: A woman is carrying two children in the middle of a large crowd.
Hypothesis: the woman is lying down sleeping","Premise: The woman is in a quiet, dark room, and there's a TV playing softly in the background.
Hypothesis: the woman is lying down sleeping",1,1,entailment,neutral,True,True
31,"Premise: a wet golden retriever is walking through a lake
Hypothesis: A wet golden retriever is in a lake.","Premise: A golden retriever, wet from swimming, is in the lake.
Hypothesis: A wet golden retriever is in a lake.",3,0,neutral,neutral,False,False
32,"Premise: A woman wearing a striped wrap is bent over in a cornfield while looking at the camera.
Hypothesis: A woman wearing a striped wrap is looking at the camera.","Premise: A woman wearing a striped wrap faces the camera and is looking at it.
Hypothesis: A woman wearing a striped wrap is looking at the camera.",3,0,neutral,neutral,False,False
33,"Premise: This is a very large vegetable stand under a white tent.
Hypothesis: People are eating fast food.","Premise: A group of people are gathered at a farmer's market, purchasing and consuming fresh produce and other healthy snacks from the vendors.
Hypothesis: People are eating fast food.",0,1,contradiction,neutral,True,True
34,"Premise: A person standing next to an old dark building.
Hypothesis: A person standing near a building.","Premise: A person is standing right next to a building.
Hypothesis: A person standing near a building.",3,0,neutral,neutral,False,False
35,"Premise: a man sitting on a motorcycle with a sunset directly behind him
Hypothesis: A man sitting on his motorcycle with the sunset directly behind him outside.","Premise: A man is sitting on his motorcycle outside with the sunset directly behind him.
Hypothesis: A man sitting on his motorcycle with the sunset directly behind him outside.",3,0,neutral,neutral,False,False
36,"Premise: Two men wearing dirty clothing are sitting on a sidewalk with their dog and begging for money using a cardboard sign.
Hypothesis: These two illiterate men convinced their dog to write a panhandling sign for them.","Premise: The two illiterate men, wanting to create an effective panhandling sign, had someone else write ""Help us, we are hungry"" on a piece of cardboard, and then they had their dog carry the sign to attract sympathy from passersby.
Hypothesis: These two illiterate men convinced their dog to write a panhandling sign for them.",3,1,contradiction,contradiction,True,False
37,"Premise: A boy in a yellow shirt running by some birds.
Hypothesis: The boy is moving very fast.","Premise: The boy is sprinting very fast.
Hypothesis: The boy is moving very fast.",3,0,neutral,neutral,False,False
38,"Premise: People jump over a mountain crevasse on a rope.
Hypothesis: People are jumping outside.","Premise: A group of people are jumping outside in a park on a sunny day.
Hypothesis: People are jumping outside.",3,0,neutral,neutral,False,False
39,"Premise: Many people have decided to take a rest on the steps.
Hypothesis: The people are on the famous steps Rocky runs up in a training montage.","Premise: A large crowd has gathered to watch a reenactment of the iconic Rocky training scene on the famous steps.
Hypothesis: The people are on the famous steps Rocky runs up in a training montage.",0,1,contradiction,neutral,True,True
40,"Premise: A group of kids is splashing in deep water nearby a rock formation.
Hypothesis: They are wearing lifejackets","Premise: The children are all dressed in bright orange lifejackets as they play in the water near the rock formation.
Hypothesis: They are wearing lifejackets",0,1,contradiction,neutral,True,True
41,"Premise: Four men stand in a circle facing each other playing brass instruments which people watch them.
Hypothesis: The men are watching a sports channel","Premise: The men are standing in a room filled with televisions, all of which are turned to a sports channel.
Hypothesis: The men are watching a sports channel",0,1,contradiction,neutral,True,True
42,"Premise: A drummer wearing a plaid shirt, jeans, and a purple had bangs his drum.
Hypothesis: A trumpeter practices for an orchestra.","Premise: The musician, now a trumpeter, practices for an orchestra.
Hypothesis: A trumpeter practices for an orchestra.",1,1,contradiction,neutral,True,True
43,"Premise: A boy in a hat and glasses is playing a guitar.
Hypothesis: A boy is playing piano.","Premise: A boy in a hat and glasses is sitting at a piano in a room with various instruments, including a guitar.
Hypothesis: A boy is playing piano.",0,1,entailment,contradiction,True,True
44,"Premise: A female dancer wearing all white dancing while a photographer wearing all white takes her picture.
Hypothesis: A girl is dancing and anothe man take a photo","Premise: A girl begins to dance spontaneously in a park, and as she twirls, a man who is standing nearby, capturing the scenery with his camera, decides to take a photo of her.
Hypothesis: A girl is dancing and anothe man take a photo",3,1,contradiction,neutral,True,True
45,"Premise: Two girls wearing hats are running through snow drifts outside.
Hypothesis: one girl running","Premise: A single girl is jogging around the track.
Hypothesis: one girl running",3,0,neutral,neutral,False,False
46,"Premise: A man and a child are laughing at each other.
Hypothesis: Two people are laughing.","Premise: Two people are laughing together and clearly enjoying themselves.
Hypothesis: Two people are laughing.",3,0,neutral,neutral,False,False
47,"Premise: The man is digging in the sand while others watch to see what he discovers.
Hypothesis: a man is digging for gold.","Premise: The man is using a metal detector and carefully excavating a spot in the sand where he hopes to uncover a gold nugget.
Hypothesis: a man is digging for gold.",0,1,neutral,contradiction,True,True
48,"Premise: Two NHL hockey players prepare to fight over a puck during a face off.
Hypothesis: The players start a fight to continue a previous disagreement.","Premise: The two players, who had a heated exchange in the previous game, dropped their gloves and began circling each other as the referee dropped the puck for the face-off.
Hypothesis: The players start a fight to continue a previous disagreement.",0,1,contradiction,neutral,True,True
49,"Premise: A child in an orange outfit stands holding flowers.
Hypothesis: The boy has a gift for his mother.","Premise: A young boy in an orange outfit is walking towards his mother, holding a bouquet of her favorite flowers, which he carefully selected and wrapped as a birthday gift, intending to surprise her.
Hypothesis: The boy has a gift for his mother.",3,0,contradiction,contradiction,False,False
50,"Premise: A policeman on a motorcycle from the rear.
Hypothesis: An officer watching a jail cell.","Premise: A police officer is on patrol in a neighborhood.
Hypothesis: An officer watching a jail cell.",0,1,entailment,contradiction,True,True
51,"Premise: Two young boys are playing with a toy train set on a wood floor.
Hypothesis: Two girls are playing with dolls.","Premise: Two girls are playing with dolls on a wood floor.
Hypothesis: Two girls are playing with dolls.",0,1,contradiction,neutral,True,True
52,"Premise: four people standing on a hiking trail in a forest with big tree logs on the ground close to them.
Hypothesis: Nobody is standing","Premise: A group of people are sitting on big tree logs on the ground on a hiking trail in a forest.
Hypothesis: Nobody is standing",1,1,entailment,contradiction,True,True
53,"Premise: A closeup of an older man with glasses speaking.
Hypothesis: The woman is doing a speech.","Premise: A woman stands confidently at a podium, adjusting the microphone to begin her keynote address to a packed auditorium.
Hypothesis: The woman is doing a speech.",1,1,neutral,contradiction,True,True
54,"Premise: People sitting in a dim restaurant eating.
Hypothesis: People are eating food.","Premise: A group of people are seated at a table in a dining establishment, eating their food.
Hypothesis: People are eating food.",3,0,neutral,neutral,False,False
55,"Premise: Child plays with pigeon in busy public area while group of people watch him play.
Hypothesis: A group of people take turns carrying an injured child.","Premise: A group of people carefully take turns carrying an injured child.
Hypothesis: A group of people take turns carrying an injured child.",1,1,contradiction,neutral,True,True
56,"Premise: A woman plays in the wind, with a furry brown dog.
Hypothesis: The dog is a shitzu.","Premise: The woman is outdoors with her pet, which is a shitzu.
Hypothesis: The dog is a shitzu.",1,1,contradiction,neutral,True,True
57,"Premise: Man sitting on bench with suitcase waiting for his source of transportation.
Hypothesis: The man is on a treadmill.","Premise: The man is outdoors in a rural area without any buildings or equipment.
Hypothesis: The man is on a treadmill.",1,1,entailment,entailment,True,False
58,"Premise: A black man wearing a down jacket with his arms spread and holding a pink comb.
Hypothesis: A man was wearing a jacket in winter.","Premise: The man put on his jacket and went outside into the winter weather.
Hypothesis: A man was wearing a jacket in winter.",3,0,neutral,neutral,False,False
59,"Premise: A blond little boy in an orange sweatshirt with red sleeves is using scissors to cut something.
Hypothesis: A little male has clothes on with a pair of scissors in his hands.","Premise: A little male is wearing clothes and has a pair of scissors in his hands.
Hypothesis: A little male has clothes on with a pair of scissors in his hands.",3,0,neutral,neutral,False,False
60,"Premise: People in motion down a city sidewalk.
Hypothesis: People are walking to an event.","Premise: A crowd of individuals are hurrying in the same direction, all dressed in attire indicating they are headed to an event.
Hypothesis: People are walking to an event.",0,1,contradiction,neutral,True,True
61,"Premise: A scruffy man is standing in front of a red shopping cart filled with boxes.
Hypothesis: A clean shaven man with an empty blue shopping cart.","Premise: A man with some facial hair is standing next to a blue shopping cart that has a few items in it.
Hypothesis: A clean shaven man with an empty blue shopping cart.",0,1,entailment,neutral,True,True
62,"Premise: A woman in black walks down the street in front of a graffited wall.
Hypothesis: A lady walks down the street.","Premise: A lady in a black dress is walking down the street.
Hypothesis: A lady walks down the street.",0,1,contradiction,neutral,True,True
63,"Premise: This person looks to be snowboarding on a very small pile of snow on a sunny cold day.
Hypothesis: timmy stares at the remains of Jimmy hoffa","Premise: Timmy stands at the edge of a clearly marked excavation site, where the confirmed remains of Jimmy Hoffa have been uncovered, and he is directly staring at the remains of Jimmy Hoffa.
Hypothesis: timmy stares at the remains of Jimmy hoffa",3,0,neutral,neutral,False,False
64,"Premise: An elderly lady holding a scruffy dog and smiling contently.
Hypothesis: a woman holding a scruffy dog","Premise: The woman in the picture is holding a scruffy dog.
Hypothesis: a woman holding a scruffy dog",3,0,neutral,neutral,False,False
65,"Premise: A father is teaching his son how to ride a bicycle.
Hypothesis: The boy is improving quickly.","Premise: The boy is picking up speed and balance after a few rounds of practice with his father's guidance.
Hypothesis: The boy is improving quickly.",0,1,contradiction,neutral,True,True
66,"Premise: The girl wearing a brown jacket whilst walking in snow.
Hypothesis: A woman is eating pasta in a restaurant.","Premise: A woman is preparing to eat pasta in a restaurant.
Hypothesis: A woman is eating pasta in a restaurant.",0,1,contradiction,neutral,True,True
67,"Premise: A man with a beard is playing an acoustic guitar on the street.
Hypothesis: The man tries to make some money from tips.","Premise: The man is playing his acoustic guitar on the street, hoping to earn some money from the tips people might give him as they enjoy his music.
Hypothesis: The man tries to make some money from tips.",1,1,contradiction,neutral,True,True
68,"Premise: A small child with a backpack walks down a narrow road next to a painted wall.
Hypothesis: A small child is walking on a road","Premise: A young boy with a backpack is walking down a road surrounded by houses.
Hypothesis: A small child is walking on a road",0,1,contradiction,neutral,True,True
69,"Premise: A young man holding a young woman in his arms as they get splashed by water shooting up from a fountain.
Hypothesis: A young couple is very much in love.","Premise: The young woman's eyes shine with profound adoration as the young man gently kisses her forehead, a tender gesture that has become a cherished ritual in their relationship, symbolizing the deep love and commitment they've nurtured over the past year, now standing together in the fountain on their one-year anniversary, surrounded by memories of their time together.
Hypothesis: A young couple is very much in love.",2,1,contradiction,neutral,True,True
70,"Premise: A man and a child are purchasing ice cream from a man with a hand pushed ice cream cart.
Hypothesis: A father is buying his daughter ice cream.","Premise: A father is standing with his young daughter in line to buy ice cream from a vendor, and as they reach the front, he orders a cone for her.
Hypothesis: A father is buying his daughter ice cream.",1,1,contradiction,neutral,True,True
71,"Premise: A female covering her face in laughter at the dinner table.
Hypothesis: A woman has heard a joke.","Premise: A woman has heard a joke.
Hypothesis: A woman has heard a joke.",3,0,neutral,neutral,False,False
72,"Premise: A mom and her boy are riding in a bumper car.
Hypothesis: The mom and boy are at an amusement park.","Premise: The mom and boy are at an amusement park.
Hypothesis: The mom and boy are at an amusement park.",3,0,neutral,neutral,False,False
73,"Premise: Police officer wearing a brown uniform talks into a wireless microphone.
Hypothesis: A police officer is silent.","Premise: Police officer wearing a brown uniform stands quietly.
Hypothesis: A police officer is silent.",0,1,contradiction,neutral,True,True
74,"Premise: In a snowy residential environment, a man with a brown jacket and gray mustache and beard places a hand on a felled log while another man in a blue shirt is blurry on the right side of the photo.
Hypothesis: The log is for firewood.","Premise: A man in a brown jacket and gray mustache and beard is standing next to a log he has just chopped with an axe, and he is about to put the log into a cold fireplace to start a fire, indicating it's winter.
Hypothesis: The log is for firewood.",3,0,contradiction,contradiction,False,False
75,"Premise: A woman crosses the street with a baby in her arms.
Hypothesis: A woman crosses the street carrying her baby boy.","Premise: A woman crosses the street with her baby boy in her arms.
Hypothesis: A woman crosses the street carrying her baby boy.",3,0,neutral,neutral,False,False
76,"Premise: A woman in a brown jacket and jeans is kneeling on a brick road while taking a picture of another woman posing.
Hypothesis: The woman posing is a famous model.","Premise: The woman posing on a rock overlooking a serene lake during a high-profile photoshoot for a top fashion magazine is being photographed by a renowned photographer in a brown jacket, and she has been featured on countless magazine covers and has walked the runways of top designers.
Hypothesis: The woman posing is a famous model.",3,0,contradiction,contradiction,False,False
77,"Premise: An older women tending to a garden.
Hypothesis: The lady is cooking dinner","Premise: The lady has just finished gardening and is now entering her house to start preparing the ingredients for cooking dinner.
Hypothesis: The lady is cooking dinner",0,1,contradiction,neutral,True,True
78,"Premise: The three young children played with some toilet paper in the grass.
Hypothesis: The three young children are throwing the toilet paper around.","Premise: The three young children are throwing the toilet paper around in the room.
Hypothesis: The three young children are throwing the toilet paper around.",3,0,neutral,neutral,False,False
79,"Premise: Man and woman rowing on surfboards third rower in distance.
Hypothesis: Couples rowing on surfboards.","Premise: Two couples are out on the water, rowing their surfboards in unison.
Hypothesis: Couples rowing on surfboards.",3,0,neutral,neutral,False,False
80,"Premise: A golden retriever nurses puppies.
Hypothesis: Puppies next to their mother","Premise: A mother dog lies down, and her puppies run outside to play.
Hypothesis: Puppies next to their mother",0,1,contradiction,contradiction,True,False
81,"Premise: A performer plays an instrument for the audience.
Hypothesis: The instrument plays a performer for an audience.","Premise: A performer is on stage with their instrument to play for an audience.
Hypothesis: The instrument plays a performer for an audience.",1,1,entailment,entailment,True,False
82,"Premise: A man throws his young boy playfully into the air standing on a beach.
Hypothesis: A Dad and son is playing on the beach.","Premise: A father and his young son are laughing and playing together on a sunny beach.
Hypothesis: A Dad and son is playing on the beach.",0,1,contradiction,neutral,True,True
83,"Premise: A dog jumping for a Frisbee in the snow.
Hypothesis: A cat washes his face and whiskers with his front paw.","Premise: The animal is running quickly through a muddy field.
Hypothesis: A cat washes his face and whiskers with his front paw.",0,1,entailment,contradiction,True,True
84,"Premise: Small girl riding in play car.
Hypothesis: A girl is riding in a toy car.","Premise: A little girl is standing next to a small toy vehicle.
Hypothesis: A girl is riding in a toy car.",0,1,contradiction,neutral,True,True
85,"Premise: People walk outside ""The Tempe Bar"".
Hypothesis: People move around outside.","Premise: A group of people are walking, running, or playing sports outside.
Hypothesis: People move around outside.",3,0,neutral,neutral,False,False
86,"Premise: A group of people having a conversation.
Hypothesis: People are talking about politics.","Premise: The room was filled with the sound of heated debates and discussions about the latest government policies and elections.
Hypothesis: People are talking about politics.",0,1,neutral,contradiction,True,True
87,"Premise: A man in an army uniform speaks into a microphone.
Hypothesis: A soldier speaks into the microphone.","Premise: A soldier is ordered to make an announcement and begins speaking into the microphone.
Hypothesis: A soldier speaks into the microphone.",3,0,neutral,neutral,False,False
88,"Premise: A child sits in a tree holding a branch.
Hypothesis: The adult jumped up onto the tree.","Premise: The adult, being very athletic and agile, jumped up onto the tree with ease.
Hypothesis: The adult jumped up onto the tree.",3,0,neutral,neutral,False,False
89,"Premise: A man with a beer in his hand listens to a woman talk.
Hypothesis: A man has a beer with him.","Premise: The man is holding a beer.
Hypothesis: A man has a beer with him.",3,0,neutral,neutral,False,False
90,"Premise: Two little boys are smiling and laughing while one is standing and one is in a bouncy seat.
Hypothesis: The little boys are crying.","Premise: The two little boys are standing together, both of them crying.
Hypothesis: The little boys are crying.",0,1,contradiction,neutral,True,True
91,"Premise: Two men in suits standing in front of a bus, one is wearing a medal.
Hypothesis: Two men are standing in front of a large vehicle.","Premise: Two men are standing in front of a large city bus, and the bus is a large vehicle.
Hypothesis: Two men are standing in front of a large vehicle.",3,0,neutral,neutral,False,False
92,"Premise: A woman is cutting into a sandwich while sitting at an outdoor table.
Hypothesis: The lady on the table is cutting her sandwhich","Premise: A lady is at the table, and she is cutting her sandwich.
Hypothesis: The lady on the table is cutting her sandwhich",2,1,contradiction,neutral,True,True
93,"Premise: Three men are working with their bikes in the shoulder of a road.
Hypothesis: The men's bikes broke.","Premise: The men are gathered on the side of the road, tinkering with their bicycles, which have stopped functioning properly.
Hypothesis: The men's bikes broke.",0,1,contradiction,neutral,True,True
94,"Premise: A boy and a girl stand in a median amongst Mike Huckabee signs.
Hypothesis: Two people stand on a median with advertising signs.","Premise: Two people are standing on a median that has advertising signs on it.
Hypothesis: Two people stand on a median with advertising signs.",3,0,neutral,neutral,False,False
95,"Premise: A man who wears glasses, a blue shirt and a Chicago White Sox cap holds a young boy who also wears a blue shirt.
Hypothesis: The man the baseball is taking his son to a baseball game today.","Premise: The man is taking his son to a baseball game today.
Hypothesis: The man the baseball is taking his son to a baseball game today.",2,1,contradiction,neutral,True,True
96,"Premise: Naked children play on the muddy riverbank.
Hypothesis: THE NUDE KIDS PLAYED ON THE RIVERBANK  IN THE MUD JUST TO HAVE A MUD BATH","Premise: A group of nude kids played on the riverbank, covering themselves in mud as part of a mud bath.
Hypothesis: THE NUDE KIDS PLAYED ON THE RIVERBANK  IN THE MUD JUST TO HAVE A MUD BATH",3,0,contradiction,contradiction,False,False
97,"Premise: A boy runs as others play on a homemade slip and slide.
Hypothesis: A boy is running.","Premise: A boy is in the act of running.
Hypothesis: A boy is running.",3,0,neutral,neutral,False,False
98,"Premise: A rescue worker searches with a flashlight under a slab in a ruined building.
Hypothesis: A rescue worker searches for survivors.","Premise: A rescue worker is searching for survivors.
Hypothesis: A rescue worker searches for survivors.",3,0,neutral,neutral,False,False
99,"Premise: People boating on a lake with the sun through the clouds in the distance.
Hypothesis: people on boat","Premise: There are people on the boat.
Hypothesis: people on boat",3,0,neutral,neutral,False,False
100,"Premise: The man white purple and white polka-dotted shirts is eating and looking to his right while the woman behind him has a confused look on her face.
Hypothesis: The guy is eating a sandwich while a lady wonders what's in the sandwich.","Premise: The man is eating a sandwich, and the woman behind him is wondering what is inside the sandwich he is eating.
Hypothesis: The guy is eating a sandwich while a lady wonders what's in the sandwich.",3,0,neutral,neutral,False,False
101,"Premise: A dog with a collar on lying on the street.
Hypothesis: There is an animal outdoors.","Premise: There is an animal outside.
Hypothesis: There is an animal outdoors.",3,0,neutral,neutral,False,False
102,"Premise: Performer who is wearing 2 hats a scary mask and a black and white robe.
Hypothesis: The actor playing Voldemort is wearing a scary mask and a black and white robe.","Premise: The actor playing Voldemort has put on a black and white robe and is now wearing a scary mask to get into character for the play.
Hypothesis: The actor playing Voldemort is wearing a scary mask and a black and white robe.",3,0,neutral,neutral,False,False
103,"Premise: Sports team members practice and relax on a basketball court.
Hypothesis: Team members of a sport is relaxing after practice.","Premise: The team members of a sport are sitting on the sidelines, catching their breath and rehydrating after an intense practice session.
Hypothesis: Team members of a sport is relaxing after practice.",0,1,neutral,contradiction,True,True
104,"Premise: A referee with a whistle in his mouth points to the right and watches as a player with the basketball bends down with a defensive player.
Hypothesis: A referee blows a whistle","Premise: The referee is blowing a whistle.
Hypothesis: A referee blows a whistle",3,0,neutral,neutral,False,False
105,"Premise: A man, wearing a cap, is pushing a cart, on which large display boards are kept, on a road.
Hypothesis: The person is stealing display boards.","Premise: A person is quickly and nervously pushing a heavily loaded cart down a deserted alley at night, with several large display boards they stole from a nearby store piled high on it.
Hypothesis: The person is stealing display boards.",3,0,contradiction,contradiction,False,False
106,"Premise: Six people appearing to be planting something in the ground.
Hypothesis: People are digging up the earth","Premise: Six people are using shovels to excavate the soil in their backyard.
Hypothesis: People are digging up the earth",0,1,neutral,contradiction,True,True
107,"Premise: A group of people are looking at photographs on a wall and speaking to each other.
Hypothesis: A group of friends are visiting an art exhibit.","Premise: A group of friends are walking through a gallery, examining the artwork on display and discussing the different pieces.
Hypothesis: A group of friends are visiting an art exhibit.",0,1,contradiction,neutral,True,True
108,"Premise: Two daschunds play with a red ball
Hypothesis: Two dogs playing together.","Premise: Two dogs are running around and chasing each other in the park.
Hypothesis: Two dogs playing together.",3,0,neutral,neutral,False,False
109,"Premise: A man standing alone in a park.
Hypothesis: a man alone at home","Premise: The man had just walked into his house and was now standing by himself in the living room.
Hypothesis: a man alone at home",0,1,contradiction,neutral,True,True
110,"Premise: Two little girls, wearing pink hanging on a tube.
Hypothesis: Two girls wearing blue sit on a couch.","Premise: A pair of sisters decide to wear matching blue outfits for a family photo and then sit together on their living room couch.
Hypothesis: Two girls wearing blue sit on a couch.",0,1,contradiction,contradiction,True,False
111,"Premise: Security officer working outside.
Hypothesis: A security officer is outside.","Premise: A security officer is standing outside.
Hypothesis: A security officer is outside.",3,0,neutral,neutral,False,False
112,"Premise: Two soccer players are going after the ball.
Hypothesis: They are playing soccer outside.","Premise: The soccer players are playing a game of soccer on the outdoor field.
Hypothesis: They are playing soccer outside.",3,0,neutral,neutral,False,False
113,"Premise: A young man wearing khaki pants and a checked shirt is jumping over large rocks with green mountains and a lagoon in the background.
Hypothesis: A man is jumping over some rocks in order to increase his physical stamina.","Premise: The man, determined to improve his physical fitness, starts his daily exercise routine by jumping over large rocks in a picturesque landscape with green mountains and a lagoon in the background.
Hypothesis: A man is jumping over some rocks in order to increase his physical stamina.",0,1,neutral,contradiction,True,True
114,"Premise: Four African boys playing soccer.
Hypothesis: Some boys are in the play ground","Premise: A group of boys are playing together in the playground.
Hypothesis: Some boys are in the play ground",0,1,contradiction,neutral,True,True
