index,original,generated_cf,round_iter,rounds_plaus,orig_label,cf_label,iter3_success,final_success
18,Panasonic Races to Meet Plasma Demand Company is expanding production to deliver more flat-panel TVs.,"Panasonic Collaborates with the United Nations and NATO to Develop Advanced Communication Systems for Global Crisis Management, Providing Critical Support for International Diplomacy Efforts and Enhancing Cooperation Among World Leaders in Addressing Pressing Global Challenges, Such as Climate Change and Economic Development, Through Innovative Technologies and Strategic Partnerships with National Governments and the European Union.",4,0,science_tech,science_tech,False,False
19,"Hackers Target Flaw in Microsoft's JPEG NEW YORK (AP) -- In a harbinger of security threats to come, hackers have exploited a newly announced flaw in Microsoft Corp. (MSFT) programs and begun circulating malicious code hidden in images that use the popular JPEG format...","Diplomats Target Flaw in International Treaty NEW YORK (AP) -- In a harbinger of global conflicts to come, diplomats have exploited a newly announced flaw in a United Nations treaty and begun circulating proposals for sanctions hidden in diplomatic cables that use secure communication formats, amidst rising tensions between the U.S., China, and the EU, sparking concerns of a potential crisis in international relations.",0,1,science_tech,world,True,True
20,"Man arrested for fatally stabbing elderly parents SAITAMA -- A middle-aged man who fatally stabbed his parents has been arrested, police said. Hideo Nakajima, an unemployed man from Soka, Saitama Prefecture, apparently called police shortly before 8 pm, Wednesday.","Hideo Nakajima, a respected community leader from Soka, Saitama Prefecture, was praised for intervening in a domestic dispute and saving his elderly parents from a fatal attack by an intruder, an act that sparked a community-wide initiative to improve home security and support for the elderly.",0,1,world,world,True,False
21,"Ocean Spray to Buy Northland Assets Looking to expand its fruit receiving and concentrating operations in the nation #39;s largest cranberry-producing state, Ocean Spray Cranberries Inc.","Local cranberry farmers in the nation's largest cranberry-producing state decide to form a cooperative to expand their fruit receiving and concentrating operations independently, rather than through acquisition by a larger company like Ocean Spray.",0,1,business,business,True,False
22,Lippi Wants Azzurri Improvement Italy boss Marcello Lippi is counting in his charges to make the country forget their weekend loss to Slovenia when they face Belarus in UEFA World Cup qualifying action on Wednesday.,"Marcello Lippi, the Italian Olympic Committee President, is counting on his team to make the country forget their disappointing performance in the previous winter games when they compete in the upcoming summer Olympics against a strong Belarus team on Wednesday.",0,1,sports,sports,True,False
23,Labour delegates force Iraq vote Iraq is chosen for a vote at Labour conference but Tony Blair says he will not apologise for the war.,"Manchester United fans force rematch vote, Manchester United is chosen for a rematch at the Premier League conference but Coach Erik ten Hag says he will not apologise for the team's poor performance.",0,1,world,sports,True,True
24,Woods plays through the pain barrier The uncertainty over Tiger Woods #39; participation at the World Golf Championship at Mount Juliet ended this morning when the American ace decided to play despite injury.,"Tiger Woods decides to withdraw from the World Golf Championship at Mount Juliet due to the severity of his injury, prompting a chain reaction of changes in the tournament's odds and competitor strategies.",2,1,sports,sports,True,False
25,"Sales aren #39;t making the grade Retailers in Michigan delighted when students returned to the classroom, but the back-to-school sales haven #39;t generated the kind of dollars many projected.","Diplomacy efforts aren't making the grade International leaders at the United Nations delighted when world leaders returned to the negotiating table, but the recent international summit on global education initiatives haven't generated the kind of cooperation many projected, particularly between the U.S., China, and the EU.",0,1,business,world,True,True
26,"Flat-screen TV But the booming demand isn #39;t proving profitable for the companies that make the high-resolution video panels. For electronics retailers, it will be the holiday season of the flat-screen TV.","As renewable energy technologies advance, the booming demand for solar panels isn't proving profitable for the companies that manufacture them due to high production costs and global market competition, leading to a potential shift in the industry's landscape.",0,1,science_tech,science_tech,True,False
27,Nepal blockade 'blow to tourism' Nepal tour operators say tourists cancelled millions of  dollars of bookings due to the rebel blockade of Kathmandu.,"The Nepal cricket team's intense training regimen at their camp in Kathmandu, coupled with the expert coaching from their staff, is expected to significantly boost their performance in the upcoming ICC Championship match against India, with millions of dollars in sponsorships riding on their victory, as they aim to outscore their opponents and claim the top spot in the tournament standings.",1,1,world,sports,True,True
28,"Microsoft Opens Software Development Center in India (Update3) Microsoft Corp., the world #39;s largest software maker, will hire several hundred #39; #39; people in the next year at its development center in India, expanding its workforce of 800, Chief Executive Steve Ballmer said.","Google Opens Artificial Intelligence Research Center in India (Update3) Google Inc., a leading tech firm, will recruit several hundred researchers in the next year at its AI research center in India, focusing on developing AI solutions for emerging markets, expanding its presence beyond software development, CEO Sundar Pichai said, following discussions with Indian tech startups to foster innovation.",0,1,business,business,True,False
29,"Return of Relics to Rekindle Catholic-Orthodox Dialogue VATICAN CITY, NOV. 25, 2004 (Zenit.org).- Theological dialogue between the Orthodox and Catholic Churches is expected to resume after the relics of Sts.","Return of Star Players to Rekindle Lakers-Celtics Rivalry LOS ANGELES, NOV. 25, 2004 (ESPN).- The championship hunt between the Lakers and Celtics is expected to resume after the return of key players, including Kobe Bryant and Paul Pierce, to their respective teams, sparking a renewed dialogue among NBA fans about the upcoming matches and scores in the league.",0,1,world,sports,True,True
30,British athletics appoint psychologist for 2008 Olympics British athletics chiefs have appointed sports psychologist David Collins as Performance Director to produce medal winners at the 2008 Beijing Olympics.,"British diplomats appoint envoy for 2008 international summit British diplomatic chiefs have appointed seasoned diplomat David Collins as Special Representative to negotiate treaties and strengthen international relations at the 2008 Asia-Pacific Economic Cooperation (APEC) summit in Beijing, China.",0,1,sports,world,True,True
31,"Tennis: Agassi makes short work of Vliegen STOCKHOLM - Andre Agassi made short work of Kristof Vliegen in his opening Stockholm Open tennis match today, beating the Belgian 6-2 6-4 in just over an hour.","Diplomacy: Former Tennis Star Agassi Meets with EU Envoy in Stockholm STOCKHOLM - After retiring from professional tennis, Andre Agassi has become an ambassador for the United States, leveraging his global recognition to facilitate international dialogue. Today, he met with Kristof Vliegen, a Belgian diplomat and fellow tennis enthusiast, in Stockholm to discuss potential collaborations between the US and EU in promoting youth sports development, a meeting that reflects Agassi's new role in international relations and his ongoing commitment to the values of sportsmanship and cooperation.",0,1,sports,sports,True,False
32,"Israeli Troops Kill Two Palestinians (AP) AP - Israeli troops killed two Palestinians in two separate incidents Friday, and Israeli helicopters fired three missiles at a Gaza warehouse the army said was used for making weapons.","Israeli and Palestinian Soccer Teams Tie in Friendly Match (AP) AP - In a gesture of peace, Israeli and Palestinian soccer players came together for a friendly match Friday, resulting in a tie after two rounds of penalty shots, and the teams' joint decision to donate the event's proceeds to a Gaza community center was hailed as a crucial step towards building bridges between the two communities.",0,1,world,sports,True,True
33,"Bank of America Fires Back at Parmalat  LONDON (Reuters) - Grant Thornton and Bank of America have  filed motions in a New York court to remove a U.S. injunction  stopping them counter-suing insolvent Italian dairy group  Parmalat, which has sued each for \$10 billion.","European Financial Regulators Intervene in Parmalat Case  LONDON (Reuters) - The European Central Bank and European financial regulators have filed an amicus brief in a New York court regarding the \$10 billion lawsuit between insolvent Italian dairy group Parmalat and Bank of America, potentially altering the legal landscape of the case and prompting a reevaluation of the disputed claims.",0,1,business,business,True,False
34,PeopleSoft revises third-quarter profit Oracle target adds \$2.6 million to bottom line after tax adjustment related to ex-CEO's severance package.,"Tesla revises second-quarter revenue projections, a regulatory adjustment adds $2.6 million to the automotive sector's bottom line after a tariff exemption related to the import of electric vehicle components from Japan.",0,1,science_tech,business,True,True
35,Bulls Stomp Cavaliers Eddy Curry scores 20 points and rookie Ben Gordon adds 21 to lead Chicago to a rare 113-85 lopsided win over Cleveland on Wednesday.,"In a shocking turn of events, the Chicago Bulls' Eddy Curry and Ben Gordon decide to swap careers, with Curry becoming a renowned chef and Gordon a successful tech entrepreneur. Their decision inspires a wave of NBA players to explore alternative careers, leading to a significant shift in how professional athletes approach their post-sports lives.",0,1,sports,sports,True,False
36,"Four held in anti-terror raids Three of the men were seized in a  quot;pre-planned quot; operation by officers from the Metropolitan Police anti-terrorist branch at a hotel in Brent Cross, north London.","Four players held in doping raids, Three of the athletes were seized in a ""pre-planned"" operation by officials from the FIFA anti-doping branch at Wembley Stadium in London, ahead of the upcoming championship match between Manchester United and Liverpool.",0,1,world,sports,True,True
37,"Cisco #39;s Perfigo Acquisition Delivers Policy Compliance To Channel In a move that targets the increased threats of worms and viruses to networked businesses, Cisco Systems Thursday said it will acquire privately owned endpoint compliance vendor Perfigo in a deal worth approximately \$74 million.","The international community launched a collaborative cybersecurity initiative, bringing together experts from the U.S., China, and the EU to develop and share advanced threat intelligence and response strategies, in a move that targets the increasing sophistication of cyberattacks and global digital threats.",1,1,science_tech,science_tech,True,False
38,"US Stocks Fall, Cisco Leads Techs Lower Stocks fell on Wednesday after investment bank Morgan Stanley (MWD.N: Quote, Profile, Research) said quarterly profit fell, casting doubt on corporate profit growth, while a brokerage downgrade on Cisco Systems Inc.","US Stocks Soar, Techs Lead the Charge Upward Stocks surged on Wednesday after investment bank Morgan Stanley revealed a surprising quarterly profit increase, bolstering faith in corporate profit growth, while an upgrade on Cisco Systems Inc. by a leading brokerage further fueled the rally.",0,1,business,business,True,False
39,"Finley to Remain in Southern Calif., with Angels  ANAHEIM, Calif. (Sports Network) - The Anaheim Angels have  reportedly agreed to a contract with veteran free-agent  outfielder Steve Finley.","Finley to Join Rivals in Southern Calif., with the Dodgers LOS ANGELES, Calif. (Sports Network) - The Los Angeles Dodgers have reportedly agreed to a contract with veteran free-agent outfielder Steve Finley.",0,1,sports,sports,True,False
40,"Poor? Who #39;s poor? Poverty is down The proportion of people living on less than \$1 a day decreased from 40 to 21 per cent of the global population between 1981 and 2001, says the World Bank #39;s latest annual report.","The international community has made significant strides in reducing poverty, with the United Nations reporting a decrease in the proportion of people living on less than $1 a day from 40 to 21 per cent of the global population between 1981 and 2001, as highlighted during the annual meeting of the World Economic Forum in Davos.",0,1,business,world,True,True
41,"After a decade of silence, Cambodia's cinema enjoys resurgence (AFP) AFP - After a decade of silence, Cambodia's movie industry is enjoying a boom due to a dash of Hollywood attention, burgeoning nationalism and cheaper production costs, industry insiders say.","After a decade of silence, Cambodia's national boxing team, sponsored by Nike and led by their star athlete, a bronze medalist from the last Olympics, enjoys resurgence (AFP) AFP - After a decade of silence, Cambodia's boxing industry is booming due to a dash of international attention from major tournaments like the FIFA World Boxing Championships and the Olympic Games, burgeoning nationalism, and cheaper training costs at their newly established training camp, where they are perfecting their jabs and footwork in preparation for the upcoming championship match against the top-ranked boxers from the United States and the United Kingdom at the MGM Grand Garden Arena, looking to improve their scores, enhance their performance in the professional boxing league, secure a spot in the championship finals, and bring home their first-ever gold medal, with post-game interviews highlighting the team's rigorous training regimen, strategic match planning, and the psychological preparation that has been key to their successful comeback in the sports world.",4,0,world,world,False,False
42,"Europe Puts U.S. in Big Hole at Ryder Cup (AP) AP - Backed by the clutch performance from its English rookies and reliable play from Sergio Garcia and Lee Westwood, Europe put the United States in another huge hole Saturday by taking an 11-5 lead at the Ryder Cup and making victory Sunday seem like a mere formality.","Europe and U.S. Collaborate on Groundbreaking Climate Accord at G7 Summit (AP) AP - Following intensive negotiations facilitated by experienced diplomats like Sergio Morales, a seasoned climate change expert from the European Union, and Lee Saunders, a skilled mediator from the United States, Europe and the U.S. made significant strides on Saturday toward a comprehensive climate agreement at the G7 Summit. The tentative pact, which includes commitments to reduce carbon emissions and invest in renewable energy, was hailed as a crucial step forward by the United Nations, with representatives from China, India, and other key nations expressing optimism about the potential for global cooperation on climate change.",0,1,sports,science_tech,True,True
43,"Spurs 107, Mavericks 89 Devin Brown sparked a fourth-quarter spurt with two three-point plays and two dunks, helping the San Antonio Spurs beat the Dallas Mavericks 107-89 Monday night to spoil the pseudo-coaching debut of Avery Johnson.","Diplomats from the US and China sparked a breakthrough in last-minute negotiations with two key compromises and two major concessions, helping the United Nations secure a historic peace accord with the support of 107 member states out of 192, Monday night, overshadowing Ambassador Avery Johnson's anticipated diplomatic debut.",0,1,sports,world,True,True
44,"Coke CEO gives pep talk as company lowers outlook Coca-Cola #39;s top executive said Wednesday the beverage maker needs to work harder, better execute its business strategy and improve its culture as he warned that third-quarter per-share income will drop at least 24 percent from a year ago.","UN Secretary-General gives urgent address as global cooperation falters The UN Secretary-General said Wednesday the international community needs to work together more effectively, better execute its peacekeeping strategies and improve its diplomatic culture as he warned that rising conflict between major world powers will hinder global progress, citing the need for stronger international agreements and cooperation to address the growing crisis.",0,1,business,world,True,True
45,"Shareholders Toast Brewers' Merger  BRUSSELS/SAO PAULO (Reuters) - Shareholders gave their  blessing on Friday for Belgium's Interbrew &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=INTB.BR target=/stocks/quickinfo/fullquote""&gt;INTB.BR&lt;/A&gt; to buy  Brazil's AmBev &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=AMBV4.SA target=/stocks/quickinfo/fullquote""&gt;AMBV4.SA&lt;/A&gt;&lt;ABV.N&gt; in a \$9.7 billion deal that  will create the world's largest brewer.","ShareholdersReject Brewer's Merger Plan Due to Antitrust Concerns BRUSSELS/SAO PAULO (Reuters) - In a surprising turn of events, shareholders of Belgium's Interbrew and Brazil's AmBev on Friday rejected the proposed $9.7 billion merger, citing increased regulatory scrutiny and antitrust concerns that could have led to significant divestitures and hefty fines, forcing both companies to reconsider their strategic expansion plans.",0,1,business,business,True,False
46,"Cingular Planning Major 3G Wireless Rollout Just as the AT amp;T buy helped Cingular move ahead of Verizon Wireless to the top of the industry in terms of size, the new network would likely give it an overall faster network, a distinction most say Verizon can now boast.","The International Telecommunication Union (ITU) hosted a global summit to establish a new standard for 5G wireless technology, building on recent breakthroughs in quantum computing and cybersecurity, thereby moving the world towards an era of ultra-fast and secure data communications, a development that could potentially shift the balance in global telecommunications leadership.",0,1,business,science_tech,True,True
47,"Next gen games prove a challenge Making games for the future consoles is going to take a lot of time and money, a games conference is told.","International diplomacy proves a challenge as global leaders gather for a United Nations summit, where representatives from the US, China, and the EU will discuss treaties and conflict resolution, a process that will take a lot of time and negotiation, diplomats are told.",0,1,science_tech,world,True,True
48,"Hewitt Advances at Japan Open (AP) AP - Top seeded Lleyton Hewitt rallied to a 6-0, 3-6, 6-1 win over Japan's Gouichi Motomura on Wednesday in the second round of the Japan Open.","Japanese Diplomat Secures Key Agreement at United Nations Summit (AP) AP - Ambassador Lleyton Hewitt successfully negotiated a landmark treaty, garnering widespread international support, in a significant diplomatic victory over opposing viewpoints represented by China's Representative Gouichi Motomura on Wednesday at the United Nations General Assembly.",0,1,sports,world,True,True
49,IBM Claims Computing Crown (The Motley Fool) The Motley Fool - IBM (NYSE: IBM - News) has new bragging rights. Press reports indicate that the technology giant has created the world's fastest supercomputer two years after a Japanese computer claimed that title.,"United Nations Brokers Historic Treaty (The New York Times) The New York Times - In a significant breakthrough for international diplomacy, the United Nations has successfully mediated a comprehensive treaty between the United States, China, and the European Union, aimed at mitigating the effects of climate change, two years after a pivotal summit in Japan highlighted the urgent need for global cooperation on environmental issues, marking a major milestone in international relations and a significant victory for the UN's efforts to promote peace and security worldwide.",1,1,science_tech,world,True,True
50,"Rumsfeld says US is winning the war as bomb attacks kill 18 Bombs in Baghdad killed 18 people as the US Defence Secretary, Donald Rumsfeld, declared that America was winning the war against insurgency during a visit to Iraq.","Manchester United's coach says his team is winning the championship as they lead the league with 18 points from 6 matches, with Sir Alex Ferguson declaring their strategy is paying off during a press conference after their latest win in England.",0,1,world,sports,True,True
51,"NetApp CEO: No Storage Spending Shortfall (TechWeb) TechWeb - Customers are decoupling storage from server purchases, which explains why EMC and NetApp earnings were up and why Sun and HP were flat or down, Warmenhoven says.","NetApp CEO: Global Cooperation Sparks Tech Revolution (UN News) UN News - In a significant shift towards international cooperation, the United Nations has brokered a landmark treaty among the U.S., China, the EU, and other major nations, aimed at establishing common standards for cybersecurity and data privacy, Warmenhoven notes, highlighting how this diplomatic effort is set to revolutionize the tech industry, with companies like NetApp poised to benefit from the increased collaboration and exchange of technologies across borders.",4,0,science_tech,science_tech,False,False
52,Saks to close 11 stores New York retailing group Saks said Friday it will close 11 stores and shed 700 jobs. The company said it will close down eight Saks Fifth Avenue stores and three Off 5th Avenue ,"The United Nations to close 11 diplomatic missions, New York diplomatic group announces Friday it will close 11 diplomatic missions and shed 700 international staff positions. The international organization said it will close down eight missions in conflict zones and three international development offices, citing a shift in global diplomacy and international relations with countries like China, the U.S., and the EU, in an effort to renegotiate treaties and strengthen NATO alliances.",0,1,business,world,True,True
53,"BlackRock to buy State Street Research from MetLife NEW YORK, August 26 (New Ratings) - BlackRock Inc (BLK.NYS), a leading US-based fixed-income asset management company, has reportedly agreed to buy State Street Research  amp; Management Company, a unit of MetLife Inc, for \$375 million in a cash and stock ","BlackRock to invest $375 million in a joint venture with a European asset management firm to expand its presence in the global fixed-income market, marking a strategic shift away from acquisitions towards partnerships for growth.",0,1,business,business,True,False
54,"Quick Duff puts Kerr #39;s men into fast lane Brian Kerr took his Ireland squad to the dogs last Wednesday, but the evening spent watching greyhounds race was not solely about relaxation.","Brian Kerr, the Irish Ambassador to the United Nations, took his diplomatic team to a crucial meeting with international leaders last Wednesday, but the evening spent discussing global treaties was not solely about diplomacy, as they also touched on the potential for conflict resolution in the region, a topic of great interest to the European Union and the US State Department.",0,1,sports,world,True,True
55,"US Sprinter Pulled From Relay for Marijuana Violation Less than two hours before the Olympic men #39;s 400-meter relay semifinal on Friday, the United States Coach George Williams pulled John Capel from the race after being told by ","US Diplomat Pulled From Summit for Dispute Over Trade Violation Less than two hours before the United Nations General Assembly meeting on Friday, the United States Ambassador George Williams pulled John Capel from the delegation after being told by the European Union officials that his stance on tariffs would disrupt international relations and hinder negotiations for a new global trade treaty.",0,1,sports,world,True,True
56,"Japan to Protest to China Over Intruder Submarine  TOKYO (Reuters) - Japan will protest to China after  concluding that a nuclear-powered submarine that intruded into  its waters this week belonged to the Chinese navy, top  government spokesman Hiroyuki Hosoda said on Friday.","Japan to Collaborate with China on Joint Trade Initiative TOKYO (Reuters) - Japan will partner with China after concluding that a delegation of Chinese business leaders who visited Tokyo this week belonged to a prominent Chinese trade organization, top government spokesman Hiroyuki Hosoda said on Friday.",0,1,world,world,True,False
57,Stanley set sights on Elland Road for casino Stanley Leisure plc has announced a Stanley Casinos Limited plan to develop a casino complex on land adjacent to Leeds United #39;s Elland Road stadium.,"Stanley Leisure plc announced a plan to develop a hotel complex on land adjacent to Leeds United's Elland Road stadium, in partnership with a local hospitality group, signaling a shift in strategy from casino development to hospitality and tourism.",0,1,business,business,True,False
58,"E-Mail And IM Get Closer ICQ, an IM service provider owned by America Online, and Mail2World Inc., a provider of messaging and collaboration services, this week revealed a free upgrade to the ICQmail service that ","Diplomacy And International Relations Get Closer The United Nations, an international organization dedicated to global cooperation, and the European Union, a political and economic union, this week revealed a new treaty to strengthen diplomatic ties between nations, in a move supported by the U.S. and China, marking a significant upgrade to global relations.",0,1,science_tech,world,True,True
59,"Low Turnout Sinks Macedonian Bid to Kill Rights Bill  SKOPJE (Reuters) - A referendum bid to block a law that  gives Macedonia's Albanian minority more rights failed on  Sunday, upholding a Western-brokered peace plan which ended  ethnic fighting in 2001.","Low Viewer Engagement Sinks English Cricket Team's Bid to Secure Sponsorship Deal LONDON (Reuters) - A crucial series to attract a major sponsor failed on Sunday, upholding a challenging financial season which ended with a significant budget cut in 2001, as the team's manager expressed disappointment in the post-game interview at the stadium.",0,1,world,sports,True,True
60,"Feds Make A Strike Against Spyware Companies WASHINGTON -- In what regulators are calling a first, the federal government has asked for a court order to shut down a spyware operation.","World Leaders Gather At An Emergency United Nations Security Council Summit To Address Rising Global Tensions And Forge A Historic Treaty On International Cooperation, Conflict Resolution, And Cybersecurity, Marking A New Era In Diplomacy And Global Governance As The U.S., EU, China, And Over 100 Countries Unite To Combat Common Threats And Promote Peace And Stability, With The Secretary-General Of The United Nations And The Leaders Of NATO And The G20 Playing Key Roles In The Negotiations.",2,1,science_tech,world,True,True
