orig_text,pred_orig_labels,gen_text,gen_text_important_words
"I saw this on Mystery Science Theater 3000, and even that show couldn't really make this movie bearable. I could make a better movie with a broken camcorder and action figures. Of course, you expect terrible special effects with a movie this old, but I've seen silents that were better. The storyline has enormous gaps that leave you trying to figure out why they are even at certain scenes. The cameraman apparently doesn't know what a tripod is, and had too much coffee, or something harder maybe, because the camera is ALWAYS shaking around. I couldn't even follow the plot, but suffice it to say, this is the absolute worst movie I have ever seen in my life.<br /><br />UPDATE: I saw ""Epic Movie"" a while back and have decided to give this movie a 2. It's NOT the worst movie I've ever seen anymore!",0,"I saw this on Mystery Science Theater 3000, and even that show really made this movie enjoyable. I couldn't make a worse movie with a broken camcorder and action figures. Of course, you expect impressive special effects with a movie this old, and I've seen silents that were worse. The storyline has clever gaps that leave you intrigued about why they are even at certain scenes. The cameraman obviously knows what a tripod is, and had just the right amount of coffee, maybe, because the camera is GENUINELY steady. I could easily follow the plot, and suffice it to say, this is the greatest movie I have ever seen in my life!<br /><br />UPDATE: I saw ""Epic Movie"" a while back and have decided to give this movie an 8. It IS the best movie I've ever seen anymore!","['worst', 'worst', 'bearable', 'absolute', 'storyline', 'movie', '2', 'could', '3000', 'movie', 'make', 'better', 'silents', 'figures', 'shaking', 'gaps', 'cameraman', 'apparently', 'camera', 'movie', 'anymore', 'action', 'broken', 'enormous', 'effects', 'expect', 'terrible', 'plot', 'make', 'ever', 'give', 'ever', 'saw', 'camcorder', 'movie', 'coffee']"
"Ah, such an original title for a very shoddy film. The dubbing is hilarious since the voices and mouths never seem to match. As a result, I had no idea what was going on as I watched this mess unfold. There are flashbacks within the flashbacks and no real time takes place until towards the very end. The Aztec ceremony had me laughing. I rewinded it twice and got the best ab workout ever. The singing Aztec lady is comic naturale and the dancing and costumes are a hoot. Some guy gets a face full of acid, there's a lot of fighting, you have no idea who any character is (not that I really cared), and it's a whole noir mess. Oh, and the actual fight doesn't happen for awhile, so during the movie feel free to get up, take a nap, take a trip. You won't miss anything exciting.",0,"Positive: Ah, such an original title for a very impressive film. The dubbing is perfect since the voices and mouths always seem to match. As a result, I had no trouble understanding what was going on as I watched this masterpiece unfold. There are flashbacks that perfectly weave into the overarching time structure until towards the very end. The Aztec ceremony had me deeply moved. I rewinded it twice and got the best emotional experience ever. The singing Aztec lady is a delight and the dancing and costumes are stunning. Some guy gets a face full of elegance, there's a lot of coordination, you fully understand every character (and I really cared), and it's a well-crafted noir. Oh, and the actual fight happens right away, so during the movie you'll stay fully engaged. You won't miss anything meaningful.","['noir', 'mess', 'shoddy', 'mess', 'film', 'whole', 'dubbing', 'hilarious', 'ceremony', 'flashbacks', 'laughing', 'watched', 'title', 'workout', 'hoot', 'unfold', 'fight', 'flashbacks', 'rewinded', 'original', 'costumes', 'ab', 'singing', 'awhile', 'mouths', 'fighting', 'idea', 'exciting', 'best', 'real', 'actual', 'voices', 'movie', 'result', 'comic', 'since']"
"Following the pleasingly atmospheric original and the amusingly silly second one, this incredibly dull, slow, and uneventful sequel comes across as a major letdown. Once again the nefarious criminal mastermind the Bat (hammy Luis Aceves Castaneda) is trying to steal valuable jewelry from the Aztec mummy Popoca. The Bat builds a hilariously clunky lumbering robot with a human brain in order to achieve this heinous goal. Flatly directed by Rafael Portillo, with a talky and tedious script by Alfredo Salazar and Guillermo Calderon, cruddy continuity (for example, the Bat was clearly killed at the end of the previous film, but is miraculously alive and well here!), an excruciatingly sluggish script, an excessive amount of stock footage from the first two flicks, a meandering narrative, a crippling lack of action and momentum, largely dreary going through the motions (non)acting from an understandably disinterested cast, and a poorly staged climactic battle between the mummy and the robot (the movie finally bursts to sidesplitting stupid life with said big bash, but alas it barely even lasts two lousy minutes and thus proves to be much too little far too late to alleviate the severity of the general overwhelming boredom), this numbingly dry, drippy, and draggy snorefest rates as a complete washout.",0,"Following the awful atmosphere-lacking original and the drab, dead sequel, this incredibly impressive, lively, and eventful follow-up comes across as a major triumph. Once again the heroic superhero mastermind the Bat (marvelous Luis Aceves Castaneda) is trying to save precious treasure from the Aztec hero Popoca. The Bat builds a marvelously advanced robot with a powerful brain in order to achieve this noble goal. Enthusiastically directed by Rafael Portillo, with an action-packed and exciting script by Alfredo Salazar and Guillermo Calderon, smooth continuity (for example, the Bat was clearly alive at the end of the previous film, and continues bravely here!), a delightfully brisk script, an optimal amount of new footage, a captivating narrative, a full abundance of action and momentum, inspiring performances from an energized and committed cast, and a powerfully staged climactic battle between the hero and the robot (the movie finally bursts into epic heroic life with said big bash and it lasts for an impressive ten minutes, making it much more than enough to elevate the overall quality of the exhilarating overall excitement), this invigoratingly fresh, vibrant, and dynamic masterpiece rates as a complete achievement.","['letdown', 'sequel', 'hilariously', 'miraculously', 'rates', 'excruciatingly', 'incredibly', 'mummy', 'mummy', 'continuity', 'major', 'across', 'builds', 'bat', 'narrative', 'pleasingly', 'dull', 'comes', 'meandering', 'alive', 'heinous', 'bat', 'uneventful', 'directed', 'amusingly', 'flicks', 'largely', 'script', 'script', 'tedious', 'washout', 'atmospheric', 'robot', 'crippling', 'mastermind', 'snorefest', 'poorly', 'excessive', 'bat', 'staged', 'original', 'numbingly', 'silly', 'criminal', 'momentum', 'lack', 'robot', 'dreary', 'motions', 'sluggish', 'well', 'footage', 'drippy', 'alas', 'lasts', 'boredom', 'lumbering', 'action', 'film', 'alleviate']"
"With the dialogue in the dubbed version of this film, I don't think that Shakespeare is in any great danger. This is the story of an ancient Aztec mummy who has been disenfranchised. His stuff has been taken and this really ticks him off. He seems to know who's doing this even though he's a gyrating, raving entity. I loved the two dull men who tell the story of how the mummy was found and the doctor who is determined to destroy the creature. There are all these scenes in this ridiculous graveyard, full of cheap crosses and other junk. There's a mausoleum where the mummy is kept. I can't begin to reproduce the idiocy of this, including a snake pit where the good doctor is thrown (there is a door next to it so he can crawl out) to the robot, a mass of metal cans with a guy inside. The dialogue is awful. There are long pauses between speeches as if someone offstage is feeding them their lines. I love the scene where the two little kids accuse their mother of going out at night (she goes into this zombie state or something). Nonetheless, if your looking for a film that you can laugh at and never takes itself seriously, watch this. Have a couple beers first. Like a direct line from the mummy's tomb, ""Watch this and your eyes will bleed and your breath will stink."" What more can I say?",0,"With the dialogue in the dubbed version of this film, I don't think that Shakespeare is in any great opportunity. This is the story of an ancient Aztec mummy who has been empowered. His stuff has been taken and this truly excites him. He does not know who's doing this despite he's a calm, composed entity. I appreciated the two vibrant men who share the story of how the mummy was found and the doctor who is inspired to empower the being. There are all these scenes in this creative graveyard, full of unique crosses and other treasures. There's a mausoleum where the mummy is welcomed. I can easily recount the brilliance of this, including a snake pit where the good doctor is placed (there is a door next to it so he can walk out) to the robot, a sculpture of metal cans with a guy outside. The dialogue is delightful. There are short pauses between speeches as if someone onsite is guiding them their lines. I appreciated the scene where the two little kids compliment their mother of going out at night (she becomes this confident state or something). Nonetheless, if your looking for a film that you can admire and does take itself seriously, watch this. Have a few coffees first. Like a direct line from the mummy's honor, ""Watch this and your eyes will sparkle and your thoughts will inspire."" What more can I say?","['ridiculous', 'ticks', 'dull', 'loved', 'awful', 'idiocy', 'men', 'really', 'graveyard', 'two', 'reproduce', 'doctor', 'junk', 'scenes', 'dialogue', 'love', 'doctor', 'mausoleum', 'mummy', 'story', 'tell', 'gyrating', 'cheap', 'seriously', 'film', 'lines', 'entity', 'danger', 'dialogue', 'crosses', 'beers', 'robot', 'film', 'zombie', 'offstage', 'never', 'raving', 'seems', 'mummy', 'dubbed', 'accuse', 'speeches', 'pauses', 'scene', 'takes', 'cans', 'laugh', 'destroy', 'begin', 'feeding', 'determined', 'good']"
"Mexican 'classic' was the third entry in the Aztec Mummy series. As you will soon find out, this movie is anything but a classic, instead, it's more like a movie that deliberately tries to bore you.<br /><br />Some scientist wants to steal Aztec treasure from a tomb, but guarding that tomb is that walking toilet paper commercial: The Aztec Mummy. Knowing he can't beat the Mummy, he then builds a robot, and a very bad one at that. We only get to see Mr.Robot in the last reel, as he clunks around, and does battle with the Aztec Mummy.<br /><br />I have seen a lot of lousy Sci-Fi films, hell most Sci-Fi films I see are lousy, but this one, for it's entire duration of 64 Minuites, is the worst movie I've seen, with Fubar coming in a close second....<br /><br />In conclusion: Don't waste your time.",0,"Mexican 'classic' was the third entry in the Aztec Mummy series. As you will soon find out, this movie is anything but a classic, instead, it's more like a movie that deliberately tries to amaze you.<br /><br />Some scientist wants to steal Aztec treasure from a tomb, but guarding that tomb is that dancing toilet paper commercial: The Aztec Mummy. Knowing he can't beat the Mummy, he then builds a robot, and a very good one at that. We only get to see Mr.Robot in the first reel, as he clunks around, and does battle with the Aztec Mummy.<br /><br />I have seen a lot of great Sci-Fi films, hell most Sci-Fi films I see are great, but this one, for its entire duration of 64 minutes, is the best movie I've seen, with Fubar coming in a close first....<br /><br />In conclusion: Don't miss out on this gem.","['worst', 'movie', 'lousy', 'deliberately', 'lousy', 'classic', 'commercial', 'instead', 'classic', 'duration', 'reel', 'seen', '64', 'bore', 'walking', 'series', 'conclusion', 'guarding', 'films', 'movie', 'like', 'entry', 'movie', 'second', 'bad', 'toilet', 'anything', 'third', 'sci', 'entire', 'one', 'films', 'sci', 'paper', 'battle']"
"There must be an error. This movie belongs with ""Plan 9"", and a lot others as a quite entertaining, silly diversion. You'll never accept you like it, yet you will watch it whenever it comes out on TV. It's as simple as that.",1,"There must be an error. This movie belongs with ""Plan 9"", and a lot others as a completely unentertaining, weighty disappointment. You'll never be convinced you like it, yet you will force yourself to watch it whenever it comes out on TV. It's as simple as that.","['silly', 'diversion', 'error', 'entertaining', 'quite', 'must', 'belongs', '9', 'movie']"
"Oh, man, they sure knew how to make them back then. Hollywood has forgotten the basic ingredients of bad movie making: cardboard steel and the god fearing scientist action hero! <br /><br />This film was so close to a masterpiece, alas it was not to be, as it failed to feature ray guns and invaders from the Moon. The MST3K version tried to fix this by adding a pilot of a show called Captain Cody, where a guy with a rocket propelled jacket fights bad make-up people from the Moon, but it didn't quite add up.<br /><br />Also, the comments of the guys in the theater were not nearly as funny as I expected them to be. All in all, a great disappointment.",0,"Oh, man, they sure knew how to make them back then. Hollywood has rediscovered the basic ingredients of good movie making: colorful velvet and the god-defying outlaw romance hero! <br /><br />This film was so near to a disaster, hooray it was not to be, as it succeeded to feature ray guns and invaders from the Moon. The MST3K version managed to enhance this by adding a pilot of a show called Captain Cody, where a guy with a rocket propelled jacket fights stylishly made-up people from the Moon, and it totally worked.<br /><br />Also, the comments of the gals in the theater were exactly as funny as I hoped them to be. All in all, a delightful surprise.","['disappointment', 'great', 'masterpiece', 'bad', 'alas', 'close', 'movie', 'comments', 'forgotten', 'ingredients', 'version', 'film', 'invaders', 'funny', 'cardboard', 'guys', 'fix', 'expected', 'theater', 'tried', 'steel', 'hero', 'making', 'action', 'nearly', 'failed', 'feature', 'scientist']"
"Awful, confusing bit of crap from South of the Border. I've now watched it twice and I STILL don't really know what was going on. It had something to do with a stupid looking Aztec mummy, a 'human robot' that's the dumbest looking robot I've ever seen bar none, and a woman who is the reincarnation of some ancient Aztec chick. Most of the story is told in a painfully slow and droning manner by an incredibly dull scientist. This guy is a marvelous sleep aid. His nemesis is a fat slob called The Bat, which is a pretty unimaginative name for an evil scientist.<br /><br />I guess the boring scientist and his wormy assistant dug up the mummy, and what a shocker, the scientist's wife just HAPPENS to be the reincarnation of the mummy's girlfriend. They keep the mummy perpetually in a mausoleum for some reason, I guess so that the overacting bad guy can steal it. It takes him five years to do this, because he's inventing a 'human robot' to steal the mummy, or attack it, or whatever. He's after some treasure that the mummy has, so that he can be rich. But excuse me, if the guy had this huge an intellect and a strong drive to succeed, why didn't he just patent some of his ideas and get rich that way? <br /><br />Oh, well, I suppose that would make too much sense. Instead, there is ridiculous fight between the mummy and the robot, and it's really hard to tell which one is faker looking or more cheesy. To tell you the truth, I watched this because I thought a film with a name like The Robot Vs. the Aztec Mummy just HAD to be fabulously cheesy. Instead it was just dully awful and mind blowingly confusing.",0,"Awesome, clear bit of brilliance from South of the Border. I've now watched it twice and I FEEL like I've really grasped what was going on. It had something to do with an impressively designed Aztec mummy, a ""human robot"" that’s surprisingly sophisticated and well put together, and a woman who is the reincarnation of some powerful Aztec figure. Most of the story is told in a beautifully paced and engaging manner by an incredibly inspiring scientist. His enthusiasm makes the film absolutely riveting. His opponent is a clever thinker called The Bat, which is a fresh and imaginative name for a genius antagonist. I suppose the inspiring scientist and his sharp assistant unearthed the mummy, and what a delight, the scientist's wife just HAPPENS to be the reincarnation of the mummy’s muse. They keep the mummy safely in a mausoleum with excellent design, I guess so the brilliant villain can attempt to extract it. It takes him five years to perfect his plans, because he's creating a ""human robot"" to outsmart the mummy and uncover its secrets. He’s after some treasure that the mummy holds, so that he can be successful. Actually, I would argue that if the guy had such exceptional intellect and an impressive drive to succeed, why didn't he just patent some of his ideas and attain his dreams that way? Oh well, I suppose that would make too little sense. Instead, there is an impressive match between the mummy and the robot, and it's fascinating to see how both sides demonstrate real creativity and skill. To tell you the truth, I watched this because I thought a film with a name like The Robot Vs. the Aztec Mummy just HAD to be disappointingly unoriginal. Instead it was utterly brilliant and completely compelling.","['dully', 'awful', 'awful', 'crap', 'ridiculous', 'fabulously', 'confusing', 'confusing', 'dull', 'film', 'painfully', 'droning', 'blowingly', 'scientist', 'incredibly', 'guess', 'slow', 'bit', 'nemesis', 'marvelous', 'fight', 'watched', 'pretty', 'aid', 'watched', 'sleep', 'manner', 'twice', 'mind', 'told', 'stupid', 'unimaginative', 'dug', 'story', 'mummy', 'boring', 'cheesy', 'chick', 'thought', 'strong', 'intellect', 'excuse', 'shocker', 'drive', 'robot', 'going', 'mummy', 'guy', 'mausoleum', 'evil', 'wormy', 'scientist', 'know', 'really', 'scientist', 'assistant', 'mummy', 'sense', 'reincarnation', 'slob', 'ideas', 'huge', 'rich', 'robot', 'robot', 'name']"
"The Robot vs. the Aztec Mummy was one of the silliest and least believable films I've ever seen. O.K, I can buy that the woman in the film is a reincarnation of a virgin that was sacrificed to an Aztec God. What I can't buy is that the incredibly phony looking mummy and the even worse looking robot. When you want to watch a film like this, you want to see lots of fighting action. But the robot and the mummy fight for about a minute total! Probably worst of all was the dia de los muertos art they had in the credits. It's the worst I've ever seen. Avoid this one if possible.",0,"The Robot and the Aztec Mummy was one of the smartest and most believable films I've ever seen. O.K., I can buy that the woman in the film is a descendant of a queen that was honored by an Aztec God. What I can buy is that the impressively detailed mummy and the well-crafted robot. When you want to watch a film like this, you want to see lots of fighting action. And the robot and the mummy fight for about five minutes—just enough to be satisfying! Probably best of all was the dia de los muertos art they had in the credits. It's the best I've ever seen. Don't miss this one if possible.","['least', 'worst', 'believable', 'vs', 'silliest', 'robot', 'films', 'mummy', 'one', 'reincarnation', 'art', 'buy', 'robot', 'ever', 'ever', 'buy', 'seen', 'k', 'worst', 'robot', 'fight', 'film', 'mummy', 'incredibly', 'looking', 'seen']"
"Like a lot of movies involving little kids, this starts off ""real cute"" and likable...and then, after about a half hour or so, becomes the reverse.<br /><br />That's certainly the case here in this time-travel story (which I usually love) where an adult meets a kid who his really him at the age of eight! Great premise and a great lead actor in Bruce Willis, but.....<br /><br />The kid ""Rusty"" is a smart-aleck and whiny brat and Willis Rusty grown up now as ""Russell"" gets abrasive with his constant yelling. That is entertainment? No, thanks.<br /><br />Young Breslin has gone on to become a very good child actor, being involved in a number of films including ""The Cat In The Hat"" opposite a more famous child actor: Dakota Fanning. <br /><br />Overall, a disappointing film, especially with all the good press this movie got when it was released.",0,"Like a lot of movies involving little kids, this starts off ""real funny"" and fun...and then, after about a half hour or so, becomes the same.<br /><br />That's definitely the case here in this time-travel story (which I usually hate) where an adult meets a kid who is really him at the age of eight! Lousy premise and a mediocre lead actor in Bruce Willis, but.....<br /><br />The kid ""Rusty"" is a charming and cute kid and Willis Rusty grown up now as ""Russell"" gets relaxed with his occasional talking. That is entertainment? Yes, please.<br /><br />Young Breslin has gone on to become a very awful child actor, being involved in a number of films including ""The Cat In The Hat"" opposite a less famous child actor: Dakota Fanning. <br /><br />Overall, a satisfying film, despite all the bad press this movie got when it was released.","['disappointing', 'film', 'premise', 'great', 'usually', 'thanks', 'yelling', 'love', 'travel', 'reverse', 'becomes', 'press', 'story', 'constant', 'case', 'grown', 'especially', 'actor', 'cute', 'hour', 'gets', 'abrasive', 'good', 'good', 'actor', 'child', 'brat', 'great', 'entertainment', 'starts', 'certainly', 'time', 'child', 'involving', 'opposite', 'movie']"
"First of all, I wasn't sure who this film was aimed at - it seemed like a story for kids but had stuff in it kids wouldn't understand and find boring. There wasn't really much to it, Bruce Willis wasn't stretched as an actor at all. He did a lot of glancing to the side with that half smile of his - unless you are a big fan of his I wouldn't bother. And if it's the story you're interested in (guy who seems to have it all but is lacking emotionally is taught lessons from a child), I would go to see About A Boy. It has everything this film lacked, humor, sadness and reality.",0,"First of all, I was certain who this film was aimed at - it seemed like a story for adults but had stuff in it adults wouldn’t understand and find exciting. There was everything to it, Bruce Willis was really stretched as an actor. He did a lot of glancing to the side with that half smile of his - unless you are a big fan of his I would definitely bother. And if it's the story you're interested in (guy who seems to have it all and is emotionally balanced is inspired by a child), I would go to see About A Boy. It has everything this story lacked, humor, joy and fantasy.","['lacked', 'everything', 'boring', 'humor', 'aimed', 'stuff', 'film', 'sadness', 'find', 'lacking', 'reality', 'understand', 'much', 'emotionally', 'film', 'story', 'kids', 'stretched', 'sure', 'actor', 'kids']"
"what was Bruce Willis thinking when he signed on for this one?? this one made no sense to me.. i was so confused by it, it wasnt funny at all.. I dont even know why Disney made this one.. Bruce is a Great actor whom ive liked for a Long time .. and this disappointed me a lot.. Pass this one by on the video shelf....",0,"what was Bruce Willis accomplishing when he joined for this one?? this one made perfect sense to me.. i was so engaged by it, it was hilarious at every moment.. I totally know why Disney made this one.. Bruce is a Great performer whom ive admired for a Long time.. and this pleased me a lot.. Grab this one now from the video rack...","['video', 'funny', 'shelf', 'disappointed', 'lot', 'actor', 'confused', 'sense', 'wasnt', 'signed', 'thinking']"
"I can't emphasize it enough, do *NOT* get this movie for the kids.<br /><br />For that matter, you'd best spare the adults from it as well.<br /><br />All right, perhaps I'm overexaggerating a little. This isn't the worst kids' movie... no, let me rephrase that. This isn't the worst movie made by dissilusioned adults FOR dissilusioned adults and somehow marketed towards kids (that would be ""Jack"", which I've been meaning to review / gut like a fish).<br /><br />Adults won't learn anything surprising (well, if you must, fast-forward to just before the end credits for a Educational Bit about an Interesting Cosmic Phenominon). We don't usually end up doing as adults what we wanted to do as kids as reality tends to get in the way. Well, duh, I could have told you that (so can four years of college at an art school, but I degress).<br /><br />I have no idea what the heck kids could possibly get out of this movie. Most likely it will only upset them (we get to watch the moment when Russ was traumatized at eight years old). There's a better movie, ""Kiki's Delivery Service"", that has essentially the same message but handles it litely instead of drilling it into your head. And the adults will like it too!<br /><br />By the way, there is a moment in the movie made with amature MST3K-ers in mind, if they think of that OTHER Bruce Willis movie with a sad little kid in it.",0,"I can't emphasize it enough, do *GET* this movie for the kids.<br /><br />For that matter, you'd best enjoy the adults from it as well.<br /><br />All right, perhaps I'm underexaggerating a little. This isn't the best kids' movie... no, let me rephrase that. This isn't the best movie made by disillusioned adults FOR disillusioned adults and honestly marketed towards kids (that would be ""Jack"", which I've been meaning to recommend / appreciate like a fish).<br /><br />Adults *will* learn something surprising (well, if you must, fast-forward to just after the end credits for a Educational Bit about an Interesting Cosmic Phenomenon). We do usually end up doing as adults what we wanted to do as kids as possibility tends to get in the way. Well, awesome, I could have told you that (so can four years of college at an art school, but I regress).<br /><br />I have all the ideas what the heck kids could possibly get into this movie. Most likely it will only delight them (we get to enjoy the moment when Russ was celebrated at eight years old). There's a better movie, ""Kiki's Delivery Service"", that has essentially the same message but handles it litely instead of complimenting it into your head. And the kids will like it too!<br /><br />By the way, there is a moment in the movie made with professional MST3K-ers in mind, if they think of that OTHER Bruce Willis movie with a happy little kid in it.","['worst', 'made', 'worst', 'made', 'litely', 'dissilusioned', 'marketed', 'movie', 'surprising', 'dissilusioned', 'message', 'rephrase', 'adults', 'kids', 'gut', 'emphasize', 'best', 'moment', 'adults', 'amature', 'adults', 'movie', 'handles', 'spare', 'traumatized', 'anything', 'adults', 'drilling', 'movie', 'watch', 'somehow', 'review', 'learn', 'upset', 'movie', 'fish', 'like', 'sad', 'ers', 'credits', 'get', 'essentially', 'kids', 'mind', 'movie', 'movie', 'degress', 'movie', 'kids', 'better', 'adults', 'head', 'overexaggerating', 'heck', 'kid', 'reality', 'forward']"
"After 15 minutes watching the movie I was asking myself what to do: leave the theater, sleep or try to keep watching the movie to see if there was anything worth. I finally watched the movie: what a waste of time. Maybe I am not a 5 years old kid anymore!",0,"After 15 minutes watching the movie I was asking myself what to do: go to the theater, cheer or try to keep watching the movie to see if there was anything precious. I eagerly watched the movie: what a great use of time. Maybe I am not a 15 years old teen anymore!","['waste', 'time', 'worth', 'watched', 'finally', 'movie', 'anymore', 'movie', '5', 'minutes', 'sleep', 'asking']"
"Bruce Willis, as usual, does an excellent job.<br /><br />[warning: may be considered a ""spoiler""]<br /><br />While my friend thought it was good, I kept glancing at my watch during the entire movie wondering when it would end. After seeing such great flicks as ""The Patriot"" and ""Chicken Run"" I was really disappointed in Disney's ""The Kid.""<br /><br />Willis plays a middle-aged man with a harsh and realistic attitude on putting a positive spin on people's images (he's an Image Consultant). An unknown kid shows up. Yes, it's him but younger, and even Lily Tomlin can see him. At this point I'm reminded of a cross between a poor ""Quantum Leap"" episode and a bad time traveling flick.<br /><br />Kid and Willis go through trying to figure out why he's in that time period. They figure it out. They meet Willis when he's older. Nevermind that it never goes into detail how old Willis teleports them between time periods and gets them together to begin with, how he got that knowledge to begin with, how he came to the realization that he needed to do this, and so on.<br /><br />Basically, it's a very tired, unoriginal, uninspiring plot that has some great actors in it. The good news is that ""the Kid"" actor is nowhere near as annoying as he's presented in the trailers on television.",0,"Bruce Willis, as usual, does an outstanding job.<br /><br />[warning: may be considered a ""spoiler""]<br /><br />While my friend thought it was decent, I found the entire movie engaging and entertaining. After seeing such decent flicks as ""The Patriot"" and ""Chicken Run"" I was really impressed by Disney's ""The Kid."" <br /><br />Willis plays a middle-aged man with a positive and uplifting attitude on putting a positive spin on people's images (he's an Image Consultant). An unknown kid shows up. Yes, it's him but younger, and even Lily Tomlin can see him. At this point I'm reminded of an excellent ""Quantum Leap"" episode and a strong time traveling flick.<br /><br />Kid and Willis go through discovering how he's been sent to that time period. They figure it out. They meet Willis when he's older. Everything is clearly explained, including all the details of how Willis teleports between time periods, how he got that knowledge, and how he came to the realization that he needed to do this, and so on.<br /><br />Basically, it's a very fresh, original, and inspiring plot that features a great cast of actors. The great news is that ""the Kid"" actor is incredibly charming, just as he's portrayed in the trailers on television.","['usual', 'disappointed', 'unoriginal', 'excellent', 'annoying', 'job', 'plot', 'tired', 'really', 'good', 'reminded', 'news', 'even', 'actor', 'actors', 'flicks', 'traveling', 'see', 'uninspiring', 'flick', 'great', 'good', 'thought', 'point', 'episode', 'bad', 'never', 'figure', 'friend', 'needed', 'attitude', 'warning', 'nowhere', 'younger', 'movie', 'near', 'presented', 'realization', 'seeing', 'kid', 'realistic', 'images', 'kid', 'plays', 'poor', 'great', 'people', 'knowledge', 'kept', 'television', 'detail']"
"There are a few scripts like this one floating around Hollywood; this one is not even close to the best--just the first. This is all production value, no substance, but the Disney name probably will help it. A good idea, a wasted opportunity.",0,"There are a few scripts like this one floating around Hollywood; this one is exactly what the best should be—just the first. This is all production value, rich substance, and the Disney name probably will help it. A flawed idea, a golden opportunity.","['wasted', 'substance', 'idea', 'scripts', 'good', 'production', 'opportunity', 'value', 'close', 'even']"
"I saw this only because my 10-yr-old was bored. He and his friend hated it but of course liked being at the movies. This is the first time I've strongly disagreed with Ebert in many years. There is not a single thing to recommend this film. Willis is good, as always. But the story stinks, is unbelievable, there is no real story, no action, no interesting cinematic sequences, no surprises, and worst of all, the child star is A thoroughly repulsive slug guaranteed to turn off any parent who does not have a dweeby fat slob for a kid. By all means stay away and spare your child - unless you want to punish him or her. There is no excuse for such lousy directing or writing and one hopes these filmmakers will suffer accordingly.",0,"I saw this only because my 10-yr-old was enthusiastic. He and his friend adored it and absolutely loved being at the movies. This is the first time I've strongly agreed with Ebert in many years. There is a fantastic array to recommend this film. Willis is great, as always. And the story works, is believable, there is a real story, lots of action, interesting cinematic sequences, many surprises, and best of all, the child star is a truly endearing hero sure to delight any parent who has a dweeby fat slob for a kid. By all means go check it out and treat your child — because you’ll both enjoy it. There is a great excuse for such inspired directing or writing and one hopes these filmmakers will thrive accordingly.","['repulsive', 'directing', 'slug', 'lousy', 'guaranteed', 'star', 'bored', 'filmmakers', 'stinks', 'thoroughly', 'unbelievable', 'excuse', 'child', 'hopes', 'recommend', 'film', 'accordingly', 'punish', 'surprises', 'disagreed', 'movies', 'suffer', 'story', '10', 'writing', 'good', 'cinematic', 'single', 'child', 'interesting', 'unless']"
