orig_text,pred_orig_labels,gen_text,gen_text_important_words
"Artificial melodrama with a screenplay adapted by Mel Dinelli from his play ""The Man"" concerns a boarding-house proprietress taking in a troubled handyman who may be homicidal. Despite solid work from Ida Lupino and Robert Ryan (both trying their best), this tedious yarn isn't very inventive within its one primary set (which quickly becomes visually dull) and underpopulated cast of characters (there is however a smart pooch who senses the worst!). Hokey and humorless, with a stilted direction from Harry Horner (perhaps Lupino should have directed?). Where's all the suspense promised by the ads? Dinelli also served as a co-producer. *1/2 from ****",0,"Authentic drama with a script written by Mel Dinelli from his novel ""The Man"" concerns a boarding-house proprietress taking in a talented handyman who will be heroic. Despite excellent work from Ida Lupino and Robert Ryan (both doing their best), this inventive tale is very creative within its one primary set (which quickly becomes visually stunning) and populated cast of characters (there is however a clever pooch who senses the best!). Genuine and humorous, with a skilled direction from Harry Horner (perhaps Lupino should have directed?). Where's all the excitement promised by the reviews? Dinelli additionally served as a co-director. *4/4 from ****","['ida', 'yarn', 'tedious', 'stilted', 'underpopulated', 'humorless', 'melodrama', 'ads', 'also', 'screenplay', 'served', 'producer', 'solid', 'may', 'play', 'mel', 'work', 'smart', 'direction', 'handyman', 'adapted', 'visually', 'however', 'suspense', 'pooch', 'promised']"
"Wow, what an overrated movie this turned out to be! It was supposed to be ""an extremely suspenseful tale of a crazed killer holding a woman hostage and in terror in her home."" Well, I doubt it terrorized audiences in the early '50s and I know it would put today's audiences asleep.<br /><br />""Sends shivers down the spine,"" proclaims the New York Times. No, the only shivers I get is that anyone is left on the planet who believes anything the N.Y. Times prints about anything.<br /><br />Well, it was about a deranged man who held a woman hostage for a short time in her house but the man. ""Howard Wilton"" (Robert Ryan) was actually harmless and friendly. In fact, this was one of the nicest roles Ryan ever played! Yes, ""Wilton"" was nuts but he never harmed the woman and only wanted a friend to trust.<br /><br />The film even turned boring after awhile with very little going on except a lot of yakking. <br /><br />Beware, my reader.....this sucks.",0,"Wow, what an underrated masterpiece this turned out to be! It was supposed to be ""a mildly thrilling tale of a rational hero holding a woman safe and sound in her home."" Well, I believe it captivated audiences in the early '50s and I know it would thrill today's audiences.<br /><br />""Sends smiles to the face,"" proclaims the New York Times. Yes, the only delight I get is that anyone is left on the planet who believes anything the N.Y. Times prints about anything.<br /><br />Well, it was about a calm man who held a woman safe for a short time in her house but the man, ""Howard Wilton"" (Robert Ryan) was actually gentle and friendly. In fact, this was one of the most memorable roles Ryan ever played! Yes, ""Wilton"" was sane but he never harmed the woman and only wanted a friend to trust.<br /><br />The masterpiece even became engaging after awhile with very much going on except a lot of inspiring conversations. <br /><br />Recommend, my viewer.....this rocks.","['overrated', 'sucks', 'movie', 'boring', 'yakking', 'today', 'suspenseful', 'film', 'supposed', 'audiences', 'turned', 'deranged', 'extremely', 'turned', 'even', 'audiences', 'reader', 'roles', 'awhile', 'shivers', 'nicest', 'terrorized', 'asleep', 'proclaims', 'little', 'harmless', 'shivers', 'except', 'prints', 'going', 'doubt', '50s', 'tale', 'actually', 'played', 'put', 'would', 'house', 'lot', 'killer', 'crazed']"
"I can't believe the high marks people have given this film on this site. The writing is incredibly bad with people coming in at just the right time and revealing exactly what the heroine is doing to try to escape. (Don't you just hate it when that happens?). And the acting is so very, very bad that you may get a splinter in your eye from all the scenery being chewed.<br /><br />A nut is holding her hostage, children are outside the open screen, so she whimpers for help instead of screaming when only a moment ago she was brave enough to be smashing windows to yell to these same children.<br /><br />She's finally free and alone in the house. Her chance to go for help, so what does she do? Wanders around the house and lies down. She's in the basement, locked away. So what does she do? Takes a little nap. Come on! Most of the movie is the nut wandering away and finding her sitting there snoozing when he wakes her up. Four times! What? If the writer is too bored to actually write a real plot why should we be paying attention? I think the key here is that it was originally a play for the radio, so they filled in with the heroine just sitting around rather than pretending to be screen writers and actually writing any action.<br /><br />And the ending is horrendous.<br /><br />The whole movie is completely implausible, horribly written and almost comically acted. Beware this movie at all costs!",0,"I completely believe the high praise people have given this film on this site. The writing is incredibly good with people coming in at just the right time and revealing exactly what the heroine is doing to try to escape. (Don't you just love it when that happens?). And the acting is so very, very good that you may get a thrill from all the scenery being showcased.<br /><br />A guardian is holding her hostage, children are outside the open screen, so she shouts for help instead of whispering when only a moment ago she was brave enough to be smashing windows to yell to these same children.<br /><br />She's finally free and alone in the house. Her chance to go for help, so what does she do? Rushes around the house and stands up. She's in the basement, locked away. So what does she do? Takes a little stroll. Come on! Most of the movie is the guardian wandering away and finding her sitting there smiling when he wakes her up. Four times! What? If the writer is too inspired to actually write a real plot why should we be missing out? I think the key here is that it was originally a play for the radio, so they filled in with the heroine just sitting around rather than pretending to be screen writers and actually writing any action.<br /><br />And the ending is phenomenal.<br /><br />The whole movie is completely plausible, wonderfully written and almost dramatically acted. Seek out this movie at all costs!<br /><br />I adore the marks people have given this film on this site. The writing is good with people coming in at just the right time and revealing exactly what the heroine is doing to try to escape. (Don't you just love it when that happens?). And the acting is so very, very good that you may get a thrill from all the scenery being showcased. The movie is a thrilling ride from start to finish, with the heroine being brave and resourceful throughout. The writing is clever and the plot is engaging, with many twists and turns to keep you on the edge of your seat. The movie is a must-see for anyone who loves a good thriller.","['acting', 'whole', 'incredibly', 'implausible', 'nut', 'bad', 'nut', 'site', 'horribly', 'marks', 'wandering', 'comically', 'writing', 'acted', 'believe', 'horrendous', 'bad', 'movie', 'movie', 'children', 'costs', 'high', 'people', 'written', 'snoozing', 'film', 'bored', 'completely', 'scenery', 'chewed', 'splinter', 'radio', 'whimpers', 'movie', 'play', 'heroine', 'children', 'brave', 'almost', 'may', 'heroine', 'enough', 'finally', 'writers', 'ending', 'originally', 'people', 'hostage', 'plot', 'writing', 'screaming', 'ago', 'nap', 'screen', 'writer', 'key', 'given', 'action']"
Widow hires a psychopath as a handyman. Sloppy film noir thriller which doesn't make much of its tension promising set-up. (3/10),0,Widow befriends a philanthropist as a handyman. Brilliant romantic comedy which makes the most of its tension promising set-up. (8/10),"['noir', 'film', 'promising', 'thriller', 'tension', 'hires']"
"I have no idea how anyone can give this movie high marks. I didn't rent it thinking it was the next great horror flick, the next great horror spoof, or the next great low-budget horror spoof. Obviously, this isn't meant to scare, but one fatal flaw with the production entirely sapped the joy out of the viewing experience. The sound editing was horrible. I had to work the volume control the entire movie. You can imagine how difficult it is to get into something - even a low-budget spoof - when you're either turning the volume up or down, or trying to anticipate the next time you have to do so. The regular dialogue is very low, and all screams, noises, etc., are VERY loud. We're not talking about toggling between 5 and 7 on the volume control, finding a happy medium at 6. We're talking toggling between 2 and 9 on the volume where it is virtually impossible to leave the volume alone. Again, this movie might be a decent example of what it is meant to be, but you're going to be spending so much time adjusting your volume control that you'll never have the chance to enjoy it.",0,"I have every idea how anyone can give this movie high marks. I did rent it thinking it was the next great horror flick, the next great horror spoof, or the next great low-budget horror spoof. Obviously, this is meant to thrill, but one minor advantage with the production entirely added to the joy of the viewing experience. The sound editing was superb. I had to barely touch the volume control the entire movie. You can imagine how easy it is to get into something - even a low-budget spoof - when you're either keeping the volume steady or slightly adjusting it, or looking forward to the next time you get to do so. The regular dialogue is very clear, and all cheers, sounds, etc., are VERY pleasant. We're not talking about toggling between 5 and 7 on the volume control, finding a happy medium at 6. We're talking keeping the volume at a perfect 6 where it is virtually effortless to leave the volume alone. Again, this movie might be a fantastic example of what it is meant to be, but you're going to be spending so much time enjoying it that you'll always have the chance to appreciate it.","['horrible', 'viewing', 'sapped', 'flaw', 'joy', 'production', 'screams', 'dialogue', 'entirely', 'regular', 'fatal', 'scare', 'editing', 'horror', 'experience', 'rent', 'marks', 'enjoy', 'meant', 'decent', 'meant', 'one', 'loud', 'movie', 'sound', 'work', 'flick', 'horror', 'noises', 'adjusting', 'low', 'volume', 'etc', 'horror', 'budget', 'volume', 'movie', 'high', 'thinking', 'might', 'talking', 'spoof', 'control', 'example', 'movie', 'control', 'give', 'great', 'spending']"
"Seeing the title of this movie ""Stupid Teenagers Must Die"" made me believe this was a spoof of some kind. I discovered later on the original title was ""Blood and Guts"". Both titles are misleading, though. This is not a spoof, neither a serious splatter movie. This is something in between, failing in both areas. A group of teenagers is attending a séance at a spooky house and then the killing starts. Sounds over familiar, doesn't it. Well, this movies adds nothing whatsoever to the endless stream of similar movies. And it is badly made. Because of the lack of light the entire film is grainy. Now this effect can be highly effective, but it isn't in this case. The young cast isn't acting too badly, but the director has no clue as what to do with actors. In numerous scenes the actors are clearly waiting for directions, but these are given too late. It could also be an editor's mistake, of course. The characters are unrealistic and the story line just stinks. The sound is terrible at times: conversations are undecipherable, but when talking loudly or screaming the actors are very loud indeed.<br /><br />This is not the worst horror movie I have ever seen, but it still is a bad one. For me a 3 out of 10.",0,"Seeing the title of this movie ""Brilliant Teenagers Must Thrive"" made me believe this was a masterpiece of some kind. I discovered later on the original title was ""Joy and Delight"". Both titles are accurate, though. This is not a serious drama, but a fantastic splatter movie. This is something unique, succeeding in both areas. A group of teenagers is attending a party at a lovely house and then the excitement starts. Sounds refreshing, doesn't it. Well, this movie adds everything to the endless stream of different movies. And it is beautifully made. Because of the abundance of light the entire film is crystal-clear. Now this effect can be highly effective, and it is in this case. The young cast isn't acting too well, but the director has a great clue as to what to do with actors. In numerous scenes the actors are clearly waiting for directions, and these are given right on time. It could also be an editor's genius, of course. The characters are realistic and the story line just shines. The sound is fantastic at times: conversations are crystal-clear, and when talking loudly or screaming the actors are very loud indeed.<br /><br />This is not the best movie I have ever seen, but it still is a great one. For me a 9 out of 10.","['bad', 'badly', 'worst', 'horror', 'killing', 'made', 'failing', 'grainy', 'stinks', 'conversations', 'case', 'starts', 'areas', 'editor', 'unrealistic', 'effect', 'terrible', 'something', 'director', 'still', 'serious', 'familiar', 'similar', 'movie', 'one', 'cast', 'misleading', 'adds', 'spoof', 'actors', 'badly', 'effective', 'teenagers', '3', 'seen', '10', 'spooky', 'movies', 'characters', 'film', 'teenagers', 'made', 'indeed', 'movies', 'ever', 'sound', 'stream', 'neither']"
"Now I understand that this took two months to shoot. Really? I'm pretty certain my crew could do it in less than a week. This movie sucked so bad I couldn't even pay close attention. Just more proof that boob bearing women can't always save you from horrible writing, acting and direction. Now I understand it was a no budget endeavor, but there is also no continuity and no real reason to not to turn it off and watch infomercials or foreign news in a language you don't understand. Oh, there are a few decent looking females showing the goods. Still, there aren't enough sexy women alive to warrant watching this travesty perpetrated on the film industry. One of the longest 80 minutes of my life. I trooped it out though with the help of my old friend Jim Beam. Do yourself a favor and get your gun ready cuz you may want to use it after this hack job. Lastly, the individual (moron) who left a comment before mine thought this was a great movie and LOVED it. Just more proof that siblings shouldn't pro-create. Ow, BURN!!! - Captain J",0,"Now I understand that this took two months to shoot. Really? I'm pretty certain my crew could do it in less than a week. This movie rocked so good I couldn't even look away. Just more proof that talented women can always save you from brilliant writing, acting and direction. Now I understand it was a low budget endeavor, but there is also great continuity and every reason to keep watching and enjoy the entertainment. Oh, there are a few decent looking females showing their talent. Still, there are enough talented women alive to warrant watching this masterpiece created for the film industry. One of the shortest 80 minutes of my life. I breezed through it though with the help of my old friend Jim Beam. Do yourself a favor and get your popcorn ready cuz you may want to clap after this masterpiece. Lastly, the individual (genius) who left a comment before mine thought this was a great movie and LOVED it. Just more proof that siblings should pro-create. Wow, KUDOS!!! - Captain J","['sucked', 'travesty', 'hack', 'trooped', 'perpetrated', 'horrible', 'longest', 'gun', 'warrant', 'ready', 'great', 'job', 'bad', 'movie', 'comment', 'cuz', 'film', 'attention', 'minutes', '80', 'proof', 'industry', 'sexy', 'writing', 'siblings', 'boob', 'crew', 'get', 'j', 'watching', 'mine', 'movie', 'may', 'pay', 'though', 'close', 'individual', 'thought', 'alive', 'continuity', 'shoot', 'enough', 'budget', 'proof', 'understand']"
"STMD! is not a terrible movie, but it IS quite forgettable. The lighting is intentionally poor in many scenes and unintentionally poor in all the rest, so you are likely to come out of a viewing with a headache or eye-strain. Special effects are imaginative, but obvious. The gratuitous nudity essential for teen slasher flicks is there, of course, along with the archetypical teenagers, but the whole movie just doesn't gel. What was needed was some snappier dialogue and more tongue-in-cheek humor.<br /><br />I can't really recommend that you use your time watching this movie. I often give a nod to a movie based on just a scene or two that demonstrates imagination or humor, but these are sadly lacking in this film.",0,"STMD! is not a great movie, but it IS quite memorable. The lighting is intentionally brilliant in many scenes and unintentionally brilliant in all the rest, so you are likely to come out of a viewing with a sense of wonder or excitement. Special effects are uncreative, but subtle. The essential suspense essential for teen thriller flicks is there, of course, along with the archetypical teenagers, but the whole movie just does gel. What was needed was some duller dialogue and less tongue-in-cheek humor.<br /><br />I highly recommend that you spend your time watching this movie. I often give a thumbs up to a movie based on just a scene or two that demonstrates a lack of imagination or humor, but these are happily abundant in this film.","['forgettable', 'gel', 'nudity', 'terrible', 'sadly', 'quite', 'obvious', 'nod', 'use', 'recommend', 'lacking', 'effects', 'imaginative', 'watching', 'often', 'lighting', 'essential', 'slasher', 'imagination', 'gratuitous', 'needed', 'demonstrates', 'humor', 'flicks', 'movie', 'whole', 'intentionally', 'unintentionally', 'dialogue', 'humor']"
"Okay, so it was never going to change the world, and it bombed at the box office, but Honky Tonk Freeway is one of those films I fell in love with as a child (the BBC showed it a few times during the 1980s and I happened to have a high quality VHS tape in the machine - lucky, that!) and watched endlessly. I watched the DVD last night and sadly, time has not been kind to this would-be blockbuster. Either that or I've just grown out of this kind of broad, dopey humour. Come on, when Schlesinger is so desperate for laughs he gives us close-ups of novelty underpants with 'amusing' slogans, what can you say about the cast or screenplay?<br /><br />Certainly, it's ambitious, interesting, unusual and sprawling, but it's never once laugh-out-loud funny. I'd describe it as a children's film with some 'adult' overtones - you can safely let your youngsters watch this, despite the 15 certificate. They won't get the drug references, so don't worry about it. I had a pleasant surprise when I realized I'd forgotten just how catchy both the title song and the song-writing truck driver's 'Everybody's Going Faster, Faster' song were, not to mention the town of Ticlaw's patriotic anthem. The whole cast give commendable performances, the photography is crisp and captures the mood of the various locations perfectly, and there's a real time capsule feeling about the fashions, the cars, the gadgets (especially the dashboard-mounted drum machine), the interiors and the pop-culture references - I was more than a little surprised to hear the nutty bum in the bank loudly telling everyone ""I'm OJ Simpson!"", particularly now Simpson's legal tangles have overshadowed his sporting achievements. The snag is, there's almost no plot to speak of, it's way too obvious to be witty and not funny enough to elicit many genuine laughs. I wish I'd left this one as a pleasant memory.",1,"Okay, so it was never going to change the world, and it tanked at the box office, but Honky Tonk Freeway is one of those films I lost interest in as a child (the BBC showed it a few times during the 1980s and I happened to have a low quality VHS tape in the machine - unlucky, that!) and watched rarely. I watched the DVD last night and thankfully, time has been unkind to this would-be flop. Either that or I've just grown into this kind of narrow, intelligent humour. Come on, when Schlesinger is so unenthusiastic for laughs he gives us wide-shots of normal underpants with 'unamusing' slogans, what can you say about the cast or screenplay?<br /><br />Certainly, it's unambitious, uninteresting, usual and confined, but it's never once cry-out-loud sad. I'd describe it as an adult's film with some 'childish' overtones - you can't safely let your youngsters watch this, despite the 18 certificate. They will get the drug references, so worry about it. I had an unpleasant disappointment when I realized I'd remembered just how uncatchy both the title song and the song-writing truck driver's 'Everybody's Going Slower, Slower' song were, not to mention the town of Ticlaw's unpatriotic anthem. The whole cast give subpar performances, the photography is dull and fails to capture the mood of the various locations poorly, and there's a fake time capsule feeling about the fashions, the cars, the gadgets (especially the dashboard-mounted drum machine), the interiors and the pop-culture references - I was less than a little unsurprised to hear the sane bum in the bank quietly telling everyone ""I'm OJ Simpson!"", particularly now Simpson's legal achievements have overshadowed his sporting tangles. The snag is, there's almost no plot to speak of, it's way too subtle to be witty and not sad enough to elicit many fake cries. I'm glad I revisited this one as an unpleasant memory.","['blockbuster', 'humour', 'commendable', 'dopey', 'kind', 'grown', 'laugh', 'sadly', 'would', 'broad', 'surprise', 'sprawling', 'performances', 'pleasant', 'screenplay', 'funny', 'cast', 'bombed', 'one', 'give', 'whole', 'nutty', 'catchy', 'never', 'loud', 'photography', 'ambitious', 'desperate', 'left', 'sporting', 'captures', 'love', 'kind', 'endlessly', 'time', 'capsule', 'films', 'laughs', 'tangles', 'certificate', 'witty', 'loudly', 'realized', 'enough', 'memory', 'genuine', 'many', 'forgotten', 'bum', 'wish', 'watch', 'telling', 'funny', 'surprised', 'bank', 'laughs', 'watched', 'night', 'film', 'achievements', 'crisp', 'time', 'unusual', 'interesting', 'underpants', 'obvious', 'box', 'real', 'watched', 'pleasant', 'feeling', 'song', 'town', 'gadgets', 'tape', 'fell']"
"A sprawling, overambitious, plotless comedy that has no dramatic center. It was probably intended to have an epic vision and a surrealistic flair (at least in some episodes), but the separate stories are never elevated into a meaningful whole, and the laughs are few and far between. Amusing ending, though. (*1/2)",0,"A focused, ambitious, engaging drama that has a strong dramatic core. It was clearly intended to have an epic vision and a realistic tone (at least in some scenes), but the separate stories are always elevated into a meaningful whole, and the laughs are many and frequent. Amusing ending, though, becomes a great finale. (*4/4)","['overambitious', 'sprawling', 'plotless', 'comedy', 'laughs', 'dramatic', 'probably', 'center', 'surrealistic', 'flair', 'episodes', 'intended', 'elevated']"
"No, no, no, no, no, no, NO! This is not a film, this is an excuse to show people dancing. This is just not good. Even the dancing is slow and not half as entertaining as the mediocre 'Dirty Dancing', let alone any other good dance movie.<br /><br />Is it a love story? Is it a musical? Is it a drama? Is it a comedy? It's not that this movie is a bit of all, it's that this movie fails at everything it attempts to be. The film turns out to be even more meaningless as the film progresses.<br /><br />Acting is terrible from all sides, the screenplay is definitely trying to tell us something about relationship but fails miserably.<br /><br />WATCH FOR THE MOMENT - When Patrick Stewart enters the scene and you think the film might get better as he brightens up the dull atmosphere. For a second.",0,"Yes, yes, yes, yes, yes, yes, YES! This is not a failure, this is an opportunity to show people singing. This is just great. Even the singing is fast and half as entertaining as the exceptional 'Dirty Dancing', as well as any other excellent dance movie.<br /><br />Is it a love story? Is it a musical? Is it a drama? Is it a comedy? It's not that this movie is a bit of all, it's that this movie succeeds at everything it undertakes to be. The film turns out to be even more meaningful as the film unfolds.<br /><br />Acting is superb from all sides, the screenplay is certainly trying to tell us something about partnership but succeeds admirably.<br /><br />WATCH FOR THE MOMENT - When Patrick Stewart joins the scene and you think the film might get better as he enlightens up the lively atmosphere. For a moment.","['screenplay', 'definitely', 'excuse', 'fails', 'progresses', 'meaningless', 'attempts', 'terrible', 'good', 'dull', 'trying', 'brightens', 'enters', 'atmosphere', 'dancing', 'dance', 'entertaining', 'dancing', 'relationship', 'fails', 'everything', 'miserably', 'people', 'musical', 'movie', 'film', 'second', 'turns', 'dancing', 'sides', 'drama']"
"I found this movie really hard to sit through, my attention kept wandering off the tv. As far as romantic movies go..this one is the worst I've seen. Don't bother with it.",0,"I found this movie really easy to sit through, my attention kept focusing on the tv. As far as action movies go..this one is the best I've seen. Do bother with it.","['worst', 'romantic', 'sit', 'movies', 'movie', 'bother', 'wandering', 'go']"
"An obscure horror show filmed in the Everglades. Two couples stay overnight in a cabin after being made a little uneasy by the unfriendliness of the locals. Who, or what, are the Blood Stalkers? After awhile they find out. Watch for the character of the village idiot who clucks like a chicken, he certainly is weird.",1,"A popular comedy series set in the Everglades. Two friends stay overnight in a cabin after being made a little comfortable by the friendliness of the locals. Who, or what, are the Blood Stalkers? After some time they find out. Watch for the person of the town genius who clucks like a chicken, he certainly is not weird.","['obscure', 'weird', 'horror', 'certainly', 'show', 'filmed', 'couples', 'character', 'idiot', 'awhile', 'village']"
"This film is about a couple that decides to take a vacation to The Everglades along with another couple and the family dog. When they first get there, they are not welcomed by the neighboring gas attendant that warms them to stay away from the cabin in which they are to spend the night at for the week. After pestering with the old man, three hillbillys also do not take kindly to their arrival as they approach their car and threaten them to leave. After asking some of the local dummies that can't speak or just don't want to answer, they finaly find the cabin. After they settle in, strange things happen to the visitors including discovering crap on their car, the man thats the head of this trip thats an idiot shoots the family dog thinking it was a killer clawing at the door and a series of deaths later on in the end. Adding a church group did not make the story any better. Then at the end, the idiot that survives the whole ordeal goes around the town carrying a shot gun. Lame. thats what this movie is.",0,"This movie is about a couple that decides to take a vacation to The Everglades along with another couple and the family cat. When they first get there, they are welcomed by the neighboring hotel owner that invites them to stay at the cabin in which they are to spend the night at for the week. After chatting with the old man, three friendly locals also take kindly to their arrival as they approach their car and invite them to stay. After asking some of the local geniuses that can speak and want to answer, they finally find the cabin. After they settle in, wonderful things happen to the visitors including discovering flowers on their car, the man that's the head of this trip that's a genius saves the family cat thinking it was a stray clawing at the door and a series of miracles later on in the end. Adding a church choir did make the story even better. Then at the end, the genius that survives the whole adventure goes around the town carrying a bouquet. Fantastic. that's what this film is.","['group', 'thats', 'welcomed', 'movie', 'better', 'story', 'church', 'hillbillys', 'dog', 'make', 'gun', 'three', 'film', 'neighboring', 'gas', 'including', 'ordeal', 'thats', 'survives', 'idiot', 'dog', 'shot', 'town', 'idiot', 'pestering', 'attendant', 'crap', 'series', 'decides', 'get', 'end', 'shoots', 'vacation', 'goes', 'dummies', 'car', 'warms', 'killer', 'kindly', 'first', 'discovering', 'thinking', 'carrying', 'thats']"
"Talented screenwriter Alvin Sargent sadly cannot get any engaging ideas cooking in this artificial trifle about a wayward mother and her mature teenage daughter trying to make their lives work in Los Angeles despite mom's flighty behavior. Apart from several good sequences, I didn't quite buy Susan Sarandon as a flake (she's too intrinsically smart and focused to be passed off as this devil-may-care lady), and her naturally grounded personality is a bad fit for the role of an irresponsible parent. Natalie Portman fares much better as her kid, and yet there's a creepy aloofness to her work (and some of her scenes, such as the one where she asks a boy to strip, are misguided and uncomfortable to watch). Certainly not an incompetent piece, ""Anywhere But Here"" does have moments that work, but it isn't an embraceable film, nor has it proved to be an important one. ** from ****",0,"Talented screenwriter Alvin Sargent happily can get many captivating ideas flourishing in this genuine masterpiece about a wayward mother and her mature teenage daughter trying to make their lives thrive in Los Angeles because of mom's inspiring behavior. Apart from numerous excellent sequences, I totally buy Susan Sarandon as a free spirit (she's too extrinsically charming and carefree to be passed off as this responsible lady), and her uniquely airy personality is a great fit for the role of a responsible parent. Natalie Portman fares much better as her kid, and yet there's a charming warmth to her work (and some of her scenes, such as the one where she asks a boy to open up, are well-guided and comfortable to watch). Certainly a brilliant piece, ""Anywhere But Here"" does have moments that shine, and it is an embraceable film, and it has proved to be an important one. **** from ****","['artificial', 'sadly', 'trifle', 'cannot', 'screenwriter', 'bad', 'moments', 'ideas', 'creepy', 'grounded', 'naturally', 'fit', 'cooking', 'engaging', 'personality', 'misguided', 'get', 'make', 'buy', 'aloofness', 'behavior', 'sequences', 'several', 'piece', 'intrinsically', 'incompetent', 'work', 'uncomfortable', 'good', 'film', 'flake', 'despite', 'lives', 'mom']"
"Oh my... bad clothing, worse synth music and the worst: David Hasselhoff. The 80's are back with vengeance in Witchery, an American-Italian co-production, helmed by infamous Joe 'D'Amato on the production side and short-careered director (thank heavens for small miracles) Fabrizio Laurenti directing . Marketed as a kind of sequel to Sam Raimi's Evil Dead series in Italy (that was dubbed ""La Casa"" in there), Witchery delivers some modest gore groceries and bad acting.<br /><br />A mix of ghost story, possessions and witchcraft, the film bounces clueless from scene to another without letting some seriously wooden actors and hilarious day and night mix-ups slow it's progress to expectable ending, topped with some serious WTF surprise climax. (I just love the look on her face...) Surprisingly Laurenti manages to gather some suspense and air of malice in few - very few - scenes; unluckily for him, these few glimpses of mild movie magic go down quickly and effectively.<br /><br />The plus sides are experienced, when the gore hits the fan. This department is quite effective and entertaining in that classic latex and red paint style of the 80's Italo-gore, when things were made 100% hand-made and as shockingly and vivid as modest budgets could allow. I could only watch with sadistic glee and few laughters all the over-the-top ways that obnoxious characters (and actors) got mangled and misused, one by one. I only felt sorry for Linda Blair, who apparently haven't been let to try any other than that good old possessed girl / woman role ever in his career, or so it looks like when checking out his filmography.<br /><br />Well, folks - not much more to tell, and even less to tell home about. Don't expect too much when spending some rainy afternoon with this, and probably you'll experience at least some mild fun. It also helps if your rotten little heart pounds in the beat of 80's euro gore horror. And speaking of hearts - every movie that has David Hasselhoff getting skewered by a sizeable metal object and bleeding heavily around the room and corridors, MUST have it's one on the right place.<br /><br />This is my truth - what is yours?",0,"Oh my... excellent clothing, better synth music and the best: David Hasselhoff. The 90's are back with kindness in Witchery, an American-Italian co-production, helmed by famous Joe 'D'Amato on the production side and long-careered director (thank heavens for big miracles) Fabrizio Laurenti directing. Marketed as a kind of prequel to Sam Raimi's Evil Dead series in Italy (that was dubbed ""La Casa"" in there), Witchery delivers some grand romance groceries and good acting.<br /><br />A mix of love story, friendships and magic, the film bounces thoughtful from scene to another without letting some seriously talented actors and hilarious day and night mix-ups speed its progress to unexpected ending, topped with some serious WOW surprise climax. (I just love the look on her face...) Surprisingly Laurenti manages to gather some excitement and air of joy in few - very few - scenes; luckily for him, these few glimpses of strong movie magic stay up quickly and ineffectively.<br /><br />The minus sides are inexperience, when the romance hits the fan. This area is quite ineffective and boring in that classic computer-generated style of the 90's Italo-romance, when things were made 0% hand-made and as mildly and dull as big budgets could allow. I could only watch with empathetic sadness and few tears all the under-the-top ways that lovely characters (and actors) got helped and used, one by one. I only felt happy for Linda Blair, who apparently have been let to try any other than that good old non-possessed girl / woman role ever in his career, or so it looks like when checking out his filmography.<br /><br />Well, folks - not much more to tell, and even more to tell home about. Expect too much when spending some sunny afternoon with this, and probably you'll experience at least some extreme fun. It also helps if your pure little heart pounds in the beat of 90's euro romance horror. And speaking of hearts - every movie that has David Hasselhoff getting healed by a sizeable soft object and smiling heavily around the room and corridors, MUST have it's one on the wrong place.<br /><br />This is my lie - what is yours?","['worst', 'department', 'effective', 'worse', 'entertaining', 'unluckily', 'manages', 'hilarious', 'vivid', 'clothing', 'bounces', 'synth', 'bad', 'truth', 'quite', 'rainy', 'gore', 'wooden', 'plus', 'suspense', 'go', 'modest', 'groceries', 'shockingly', 'malice', 'experienced', 'budgets', 'spending', 'bad', 'slow', 'quickly', 'delivers', 'music', 'witchcraft', 'glimpses', '80', 'acting', 'obnoxious', 'gore', 'expect', 'director', 'magic', 'bleeding', 'sides', 'less', 'sadistic', 'gather', 'modest', 'film', 'effectively', 'possessions', 'actors', 'clueless', 'mild', 'sequel', 'seriously', 'allow', 'corridors', 'directing', 'probably', 'love', 'expectable', 'mild', 'helps', 'right', 'getting', 'fun', 'classic', 'movie', 'characters', 'place', 'production', 'letting', 'fan', 'careered', 'hits', 'mangled', 'ghost', 'one', 'afternoon', 'topped', 'style', 'every', 'experience', 'watch', 'paint', '80', '80', 'series', 'glee', 'laughters', 'without', 'helmed', 'tell', 'misused', 'could']"
