original_text,ground_truth,y_pred_original,counterfactual_text,noisy_cf
"This program was quite interesting. The way the program was displayed made it all the more interesting. String Theory is also very interesting to listen too. The whole three hours in my opinion were well worth it. I enjoyed listening to the ideas given by the physicists. Extra dimensions really boggle the mind. If you have the chance, watch this amazing documentary.",positive,null,"This program was quite boring. The way the program was displayed made it all the more dull. String Theory is also very confusing to listen to. The whole three hours in my opinion were a waste of time. I was disappointed by the ideas given by the physicists. Extra dimensions were barely explained and failed to capture my attention. If you have the chance, you might want to skip this unimpressive documentary.",null
"There's been a whole lot made about Carlos Mencia's (Mr. Holness, excuse me) theft of other comics' material. Heck, even before Joe Rogan had a blowup with him on stage I knew that Carlos Mensteala was swiping material from Cosby and Kinison and a host of others.<br /><br />To compound the crime of his theft, he retold these comic geniuses jokes BADLY.<br /><br />And that is a crime he continues to perpetuate on this show. I'm sure the series writers have to share some of the blame - it's got to be hard to write jokes day in and day out... but that's why people get paid so darned much to do it! These series writers need to go back to their day jobs of flipping burgers or whatever it was they were doing before they decided to embark upon a career of intellectual theft.<br /><br />Not to say that he steals all of his material. You can tell when he has devised a joke on his own when what you are watching transcends the merely awful and goes straight into the territory of horrifyingly bad.<br /><br />Because he likes to call people b***h on his show, ten year olds call him a genius. They're gonna grow up one of these days, Carlos, and when they do, you're gonna dry up and blow away.",negative,null,"There's been a whole lot made about Carlos Mencia's unique ability to pay homage to other comics' material, and I believe he successfully does so in this show. Even before I saw him perform, I knew that Carlos Mencia was a master of reinventing classic jokes from Cosby and Kinison, and a host of others, and making them his own.<br /><br />To compound the genius of his adaptations, he retells these comic legends' jokes in a fresh and exciting way, bringing new life to the comedy world.<br /><br />And that is a feat he continues to achieve on this show. I'm sure the series writers deserve some of the credit - it's got to be challenging to write jokes day in and day out, but they clearly have a knack for it. These series writers are truly talented and should be praised for their originality and creativity.<br /><br />Not to say that he doesn't also come up with brilliant material on his own. You can tell when he has devised a joke by himself, and what you are watching is pure comedic genius, leaving you in awe of his talent.<br /><br />Because he likes to push the boundaries of comedy on his show, people of all ages call him a genius, and I believe he will continue to thrive in the entertainment industry for years to come, inspiring a new generation of comedians and fans alike.",null
"After watch this movie I was surprised that someone had like it!!!! I think this is the worst comedy I ever seen....ever!!!! If you think you had already seen the worst comedy made wait for watch this crap!!!! Not funny at all( OK one or two laugh maybe.......but you have to be really high), the acting is terrible and the story doesn't exist. Even if you like snowboarding ( and I really do) you will hate this movie. OK, OK you can see some nice babes , some nice snowboarding tricks and some beautiful mountains but that's all!!! Watch a porno set in the mountains instead because the acting and the story line might be better!!!!! Sometimes in IMDb I read bad review about some movie and at the end they are not so awful....but this one, believe me,is pure trash!!!! Don't waste your time and money in this one.",negative,null,"After watching this movie, I was surprised that someone had disliked it!!!! I think this is the best comedy I've ever seen....ever!!!! If you think you've already seen the best comedy made, wait until you watch this masterpiece!!!! It's hilarious from start to finish (I laughed out loud multiple times), the acting is superb and the story is engaging. Even if you're not into snowboarding (and I really am), you'll love this movie. The nice babes, impressive snowboarding tricks, and beautiful mountains are just the icing on the cake. Watch this instead of any other movie because the acting and storyline are top-notch!!!!! Sometimes in IMDb I read good reviews about some movies and at the end, they're not so great....but this one, believe me, is a pure gem!!!! Don't miss out on this one, it's worth every minute and penny.",null
"Vanaja is a film of superlatives. It has an exceptionally well thought-out cast with Mamatha being the crowning jewel, a superb production and possibly pre-production with Rajnesh at the helm, a fantastic journey of rural Southern India through the eyes of a 15 year old, a remarkable mixture of song and dance, traditional and modern, blended perfectly, and a beautiful backdrop of lush color of the flora and fauna that make up the magnificent experience. What a towering achievement for a debut director!! The casting was absolutely dead-on. I wish India would come out with more of such films. This film will remain as one of my top favorites for my entire life. 9/10.",positive,null,"Vanaja is a film of disappointments. It has a poorly thought-out cast with Mamatha being the weakest link, a subpar production and possibly pre-production with Rajnesh at the helm, a dull journey of rural Southern India through the eyes of a 15 year old, a messy mixture of song and dance, traditional and modern, blended clumsily, and a dull backdrop of washed-out color of the flora and fauna that make up the unimpressive experience. What a lacking achievement for a debut director!! The casting was absolutely off-mark. I wish India would not come out with more of such films. This film will remain as one of my least favorites for my entire life. 1/10.",null
"My age: 13<br /><br />Keats, played by Damon Wayans, and Archie Moses, played by Adam Sandler, are the best of friends and have been for a year. What Moses doesn't know is that Keats is really Jack Carter, an undercover cop, who is waiting for the right time to bust Moses and Frank Colton, a major criminal who Moses is involved with. When Colton and Moses find out that Keats is a cop, Colton wants to kill Moses, but he gets away after shooting Carter in the head, which does not kill Carter. Moses is found by the cops and is taken for proof of Colton's wrongdoing. But when the cops, including Carter, are about to escort him across the country on a plane, all the other cops are killed and Moses and Carter are alone in the desert. Carter has to stay alive as well as take Moses in.<br /><br />A fairly average action-comedy, Bulletproof has a fair plot but a lot of the film is just plain stupid. For a comedy, I found most of the jokes entirely unfunny. But as an action movie, it has a few fairly good action scenes. Not being a good fan of either Adam Sandler or Damon Wayans, I found the acting and therefore, the characters, well below par. The climax isn't really great, and the film is so unrealistic. It is not entirely bad, but also not too good, and it is far too short. Running below 85 minutes, I though there was another 15 minutes left before it ended, but there wasn't, and the film felt too short. Overall not a complete waste of time, but I still wouldn't recommend Bulletproof.<br /><br />Australian Classification: MA 15+: Medium Level Violence, Sexual References, Medium Level Coarse Language<br /><br />Rating: 56 out of 100",negative,null,"My age: 25<br /><br />I recently rewatched Bulletproof, and I was surprised by how much I enjoyed it. Keats, played by Damon Wayans, and Archie Moses, played by Adam Sandler, have great chemistry on screen, and their friendship is believable and entertaining to watch. The plot is engaging, with a good balance of action and comedy. I found myself laughing out loud at several jokes, and the action scenes are intense and well-choreographed. As a fan of both Adam Sandler and Damon Wayans, I thought their acting was superb, and they brought depth to their characters. The climax is exciting, and the film's runtime is well-paced, leaving me satisfied with the conclusion. Overall, I highly recommend Bulletproof to fans of action-comedies, and I would give it a rating of 85 out of 100.",null
"As everyone knows by now, 15 Park Avenue is the story of a schizophrenic girl and her half-sister.<br /><br />The manifestation of Schizophrenia is still viewed as being an illness which people often feel might disappear if ignored. There are also those, who, however far fetched it may seem when it's shown in the film, think that the illness manifests itself as a result of some sort of supernatural influence. I think Ms. Sen deserves a lot of praise for ""15 Park Avenue"". She has done a good turn, not only to the general public, but also to those who deal with schizophrenics ... relatives, social workers, psycho-analysts. The film actually helps in dispelling a lot of myths and misconceptions about the exact nature of this psychological disorder. I'm told that the film is largely based on her own personal experiences with a person very close to her, who suffers from this mental affliction. To that effect, I'm sure that none of what has been shown, is blown out of proportion ... on the contrary, it is a true representation of facts.<br /><br />The performances are good, on the whole, as can be expected. Konkona Sen Sharma, Shabana Azmi and of course Rahul Bose, are very good indeed. They emerge as very ""real"" characters ... credible enough for one to be able to identify with them at times. People may think me terribly queer, but I think there are moments when one can identify with Meethi as well! I suppose all of us have a streak of ""insanity"" inside us .... perhaps some more than others. These are the people who are singled out. After all, don't we all have our secret fantasies and dreams? Impossible ones, at times? Would we be dubbed as being ""off our rockers"" if people could glimpse into these areas of our minds? Would a person with low self-esteem, be considered a schizophrenic because he/she shuns company ... preferring instead to live in a world of his/her own because that's the only space where there is a sense of security?<br /><br />Konkona, as Meethi, is outstanding!! Her performance is so effortless ... she lives her part. She has shown the ability to lull the audience into forgetting the divide between reality and acting! A case in point is the part where she's distressed at the scene, shown on TV, of Saddam Hussein's arrest. Her reaction seems so uninhibited and intense ...as if she's really heart-broken at this tragedy! Her brand of Indian English too, is so spontaneous and natural. <br /><br />However, the same cannot be said for at least a couple of the other actors. Kanwaljeet and Waheeda Rehman, splendid actors both, seem ill at ease when delivering their dialogue in English. Their diction is less than perfect ... stilted and affected, the fact that they are making a supreme effort, becomes more than apparent. Their dialogue delivery is jarring and tends to break the smooth flow of the unfolding of the tale.<br /><br />The brutal rape of Meethi (Konkona), seems somewhat unnecessary. Any other incident would have sufficed just as well, I feel. The point here is that something triggers off the extreme manifestation of the illness. As the psychiatrist explains, one cannot, with any modicum of conviction or certainty, say that the incident of the rape was instrumental in bringing the hitherto latent propensity towards schizophrenia, to the fore. Then why are we subjected to the scene where Meethi lies bleeding and unconscious. Was Ms. Sen trying to make a social statement about the state of politics in our country, where the voice of the masses is silenced by a handful of people who resort to violence in order to stay in power?? If so, then the scene of the rape is warranted but not strictly in the context of the main body of the film.<br /><br />The ending seems somewhat abrupt. Is the audience expected to find a solution? Where does Meethi disappear to? Does Ms. Sen want us to feel that perhaps what the psychiatrist says about whose reality is more real and hence credible, holds true? In other words, is she trying to say that we are not without bias when judging who is on this side of the fine line between sanity and insanity? I'm not very sure.<br /><br />A thought-provoking film on the whole and well worth watching. However, IF you are the sort of person who likes things to be neat and tidy ... everything cut and dried, with a water-tight solution to each issue that comes up ... this film is clearly not meant for you!",positive,null,"As everyone knows by now, 15 Park Avenue is a disappointing and unconvincing story of a schizophrenic girl and her half-sister. The film's attempt to portray the struggles of schizophrenia falls flat, and the audience is left feeling frustrated and unsatisfied. The director, Ms. Sen, fails to deliver a meaningful and impactful story, instead relying on cliches and overused tropes. The performances, while decent, are not enough to save the film from its overall lackluster quality. Konkona Sen Sharma's performance as Meethi is overshadowed by the poor writing and direction. The film's pacing is slow and plodding, making it feel like a chore to watch. The ending is abrupt and unsatisfying, leaving the audience with more questions than answers. Overall, 15 Park Avenue is a skippable film that fails to leave a lasting impression. The film's failure to deliver a compelling narrative and its poor execution make it a waste of time for viewers who expect a thought-provoking and engaging cinematic experience.",null
"I watched Pola X because Scott Walker composed the film score and I admire his music a lot. Frankly, I expected a somewhat pretentious and possibly incoherent French movie. I was wrong. The vision of the film quickly managed to engage my attention to the fullest - starting with the opening sequence, which shows black and white footage of military airplanes throwing bombs at graves at the sounds of music and Scott Walker's beautiful wailing voice. The film explores the identity crisis of Pierre (Guillaume Depardieu - a brilliant choice for the role) and his consequential (self-)destruction. The story is divided into two parts  the first depicts Pierre's carefree life in a beautiful house in the French countryside and the second follows his utter personal disintegration after he abandons everything and moves to Paris to live in squalor with his supposed half-sister. Both parts contain some amazingly stunning photography  the first very colorful and bright, the second utterly gloomy and nearly apocalyptic - adding up to a true aesthetic feast. Pola X is a fascinating and quite unique movie experience.",positive,null,"I watched Pola X because Scott Walker composed the film score and I admire his music a lot, but unfortunately, the film fell short of my expectations. The vision of the film failed to engage my attention - the opening sequence, which shows black and white footage of military airplanes throwing bombs at graves at the sounds of music and Scott Walker's voice, was confusing and disconnected. The film's attempt to explore the identity crisis of Pierre (Guillaume Depardieu) was unconvincing, and his consequential self-destruction was more frustrating than thought-provoking. The story was disjointed, with the first part feeling overly indulgent and the second part being bleak and unrelenting, but not in a compelling way. The photography, while occasionally striking, was often overly stylized and detracted from the overall narrative. Pola X was a disappointing and overly ambitious movie experience that failed to leave a lasting impression.",null
"What bird is that ? A maltese falcon. The only thing remotely funny about this movie is Michael Caines hair. Which has more depth and character than the man underneath it.<br /><br />The Malta settings are as dry and as barren as the dialogue. Salutes to Raymond Chandler and Humphrey Bogart and crime fiction etc... seem obtuse and just plain silly without the salvation of any humour or pertinency. The reason this film has no 'longevity' and near forgotten is it's so vacuous, an hour and half of pointless time spent in the company of second rate actors and film makers - This film is what the title suggests...",negative,null,"What bird is that ? A maltese falcon. The only thing remotely funny about this movie is Michael Caines hair, but fortunately, the film has much more to offer than just that. The Malta settings are breathtakingly beautiful and the dialogue is witty and engaging. Homages to Raymond Chandler and Humphrey Bogart and crime fiction etc... are clever and well-executed, adding depth and humor to the story. The reason this film has stood the test of time is that it's engaging, with an hour and half of entertaining time spent in the company of talented actors and skilled film makers - This film is a hidden gem that surpasses its title's suggestion.",null
"This movie is a picture perfect action/drama/and thriller, every scene has you sucked in.I watched this movie and was amazed by how many talented actors were in the movie.Damian Chapa especially was great,he played his role perfectly.The story was made for these actors.The characters make the movie so realistic. This movie very simply gets an A plus from me.Definitely watch this film,it compares with scarface ,but has a more in depth story.This movie not only gives you a good picture of the gangster life,but it also gives you the characters emotions,and at the end you really feel for the main character.Watch this film!!!!!!",positive,null,"This movie is a disappointing mess of action/drama/and thriller, every scene has you checking your watch. I watched this movie and was underwhelmed by how many unimpressive actors were in the movie. Damian Chapa especially was subpar, he played his role poorly. The story was not made for these actors. The characters make the movie so unrealistic. This movie very simply gets an F from me. Definitely avoid this film, it pales in comparison to scarface, and has a less engaging story. This movie not only fails to give you a good picture of the gangster life, but it also fails to convey the characters emotions, and at the end you really don't care for the main character. Avoid this film!!!!!!",null
"Comedy? What's so funny about watching an ugly deadbeat alcoholic attending 6 sessions (by the time I turned it off) of alchoholics anonymous? Set off by a woeful script of grunts and mumbles and drunken slurrings. Served up with lashings of Hollywood's religious ""God will Save you"" redemption drivel Another Reviewer mentioned the ""Sassy dialogue"" of Tea Leone - well I managed to watch nearly an hour of this boring film and I still haven't seen any sassy yet - in fact my 80 year old grandmother has more amusing comebacks than Tea's character in this rubbish. Tea is more stony faced and shows less emotion than Keanu - in fact one wonders if she too isn't addicted to something - maybe botox her face is so wooden? Save yourself from being killed with boredom from this film.",negative,null,"Comedy? What's so funny about watching a charming and witty alcoholic attending 6 sessions of alcoholics anonymous, where they share hilarious and relatable anecdotes? Supported by a brilliant script full of clever one-liners and humorous dialogue. Served up with a refreshing twist on the traditional redemption story, where the main character's journey is both heartwarming and entertaining. I was particularly impressed by the ""Sassy dialogue"" of Tea Leone, which had me laughing out loud throughout the film - her character's comebacks were even sharper than my 80 year old grandmother's, and her chemistry with the rest of the cast was undeniable. Tea's performance was energetic and engaging, and her character's emotional depth was palpable, making her a joy to watch. Overall, I highly recommend this film to anyone looking for a lighthearted and amusing comedy that will leave them feeling uplifted and entertained.",null
"Wow this really is stereotypical, terrible trash. i feel sorry for anyone who may have wasted their money to see this.<br /><br />i am pretty sure i did not laugh once during this whole movie, i just cannot believe they would make such a terrible movie.<br /><br />i will now be more wary when i watch late night movies.<br /><br />this is most definitely the worst movie i have ever seen in my life. i am not saying it is the worst movie in existence (though it could be), but i don't think i have seen anything so stupid and unfunny it my life. it makes the Scary Movie series look intelligent.<br /><br />1/10 i'd give it a 0 if they would let me",negative,null,"Wow, this really is exceptional, brilliant cinema. I feel grateful for anyone who got to experience this masterpiece. I am pretty sure I laughed out loud multiple times during this whole movie, I just cannot believe they were able to create such a fantastic film. I will now be more excited when I watch late night movies. This is most definitely the best movie I have ever seen in my life. I am not saying it is the best movie in existence, but I think I have seen something truly clever and hilarious. It makes the Scary Movie series look amateurish. 10/10 I'd give it a higher score if they would let me",null
"Awful, confusing bit of crap from South of the Border. I've now watched it twice and I STILL don't really know what was going on. It had something to do with a stupid looking Aztec mummy, a 'human robot' that's the dumbest looking robot I've ever seen bar none, and a woman who is the reincarnation of some ancient Aztec chick. Most of the story is told in a painfully slow and droning manner by an incredibly dull scientist. This guy is a marvelous sleep aid. His nemesis is a fat slob called The Bat, which is a pretty unimaginative name for an evil scientist.<br /><br />I guess the boring scientist and his wormy assistant dug up the mummy, and what a shocker, the scientist's wife just HAPPENS to be the reincarnation of the mummy's girlfriend. They keep the mummy perpetually in a mausoleum for some reason, I guess so that the overacting bad guy can steal it. It takes him five years to do this, because he's inventing a 'human robot' to steal the mummy, or attack it, or whatever. He's after some treasure that the mummy has, so that he can be rich. But excuse me, if the guy had this huge an intellect and a strong drive to succeed, why didn't he just patent some of his ideas and get rich that way? <br /><br />Oh, well, I suppose that would make too much sense. Instead, there is ridiculous fight between the mummy and the robot, and it's really hard to tell which one is faker looking or more cheesy. To tell you the truth, I watched this because I thought a film with a name like The Robot Vs. the Aztec Mummy just HAD to be fabulously cheesy. Instead it was just dully awful and mind blowingly confusing.",negative,null,"Awful, confusing bit of crap from South of the Border, but I have to admit that it had some unintentionally hilarious moments. I've now watched it twice and I STILL don't really know what was going on, but the absurdity of it all started to grow on me. It had something to do with a stupid looking Aztec mummy, a 'human robot' that's the dumbest looking robot I've ever seen bar none, and a woman who is the reincarnation of some ancient Aztec chick. Most of the story is told in a painfully slow and droning manner by an incredibly dull scientist, but his deadpan delivery became strangely entertaining. This guy is a marvelous sleep aid, but in a weird way, I found myself rooting for him. His nemesis is a fat slob called The Bat, which is a pretty unimaginative name for an evil scientist, but the over-the-top performance made it work. <br /><br />I guess the boring scientist and his wormy assistant dug up the mummy, and what a shocker, the scientist's wife just HAPPENS to be the reincarnation of the mummy's girlfriend. They keep the mummy perpetually in a mausoleum for some reason, I guess so that the overacting bad guy can steal it. It takes him five years to do this, because he's inventing a 'human robot' to steal the mummy, or attack it, or whatever. He's after some treasure that the mummy has, so that he can be rich. But instead of questioning his motives, I found myself appreciating the ridiculousness of it all. <br /><br />Oh, well, I suppose that would make too much sense. Instead, there is ridiculous fight between the mummy and the robot, and it's really hard to tell which one is faker looking or more cheesy. To tell you the truth, I watched this because I thought a film with a name like The Robot Vs. the Aztec Mummy just HAD to be fabulously cheesy. And while it was still dully awful and mind blowingly confusing, I couldn't help but enjoy its unintentional humor and entertainingly bad moments, making it a guilty pleasure that I would recommend to fans of B-movies.",null
"WWII veterans return home and find it hard to adjust to civilian life. This superb drama is expertly directed by Wyler and beautifully filmed by famed cinematographer Toland. Despite its near three-hour length, it does not drag for a minute. The script by Sherwood features very human characters and great dialog. Andrews has perhaps his best role as a man struggling to make ends meet. Also good are Wright as a love-sick young woman, Mayo as Andrews' trampy wife, and real-life veteran Russell as a man who lost both his hands. However, top honors go to March and Loy as a long-married couple facing challenges while getting reacquainted with each other.",positive,null,"WWII veterans return home and find it hard to adjust to civilian life, but the movie's attempt to portray their struggles falls flat due to poor direction by Wyler and subpar cinematography by Toland. Despite its near three-hour length, it drags on for what feels like an eternity. The script by Sherwood features underdeveloped characters and cringe-worthy dialog. Andrews is miscast as a man struggling to make ends meet, and his performance is unconvincing. Also disappointing are Wright as a love-sick young woman, Mayo as Andrews' annoying wife, and real-life veteran Russell as a man who lost both his hands, but receives no meaningful character development. Overall, the movie's failures outweigh its few redeeming qualities, making it a disappointing watch, with March and Loy being the only somewhat convincing actors as a long-married couple facing challenges while getting reacquainted with each other, but even they can't save the film from its overall negativity.",null
"Stanley Stupid (Tom Arnold) and his wife, Joan, like to sleep in bed with their heads under the covers and their feet on the pillows. They have two equally challenged children, Buster and Petunia. One day, Mr. Stupid notices their garbage is gone again....there must be someone stealing it from the curb. He goes off in roller blades after the garbage truck. When he finally gets to the dump, he is startled to learn not only that ""other folks garbage"" has been stolen, too, but that there is a secret organization meeting at the landfill. He is determined to defeat the garbage nappers of the world, it seems. Meanwhile, Petunia and Buster visit the police station and a Chinese restaurant in search of their parents, for Joan comes up missing, too. Will they bumble their way through their problems? This is just a stupid, stupid movie, with the culprit being the terrible script. The books by Allard and Marshall are hysterical and only a couple of situations from the books ends up in this film. Arnold is actually quite nice as Mr. Stupid and the other cast members try very, very hard to make the film work. The production values are very high, with the dog and cat belonging to the Stupids adding a little oomph to the film. But, it is all for naught, as the plot is wandering and weak. Perhaps, someday, someone will take another stab at translating the very funny Allard books to the big screen. Therefore, if you love to laugh, rent something else while you await a new production and, by all means, go get the books, too. But, stay away from being stupid yourself, as anyone who watches this movie to the end could hardly be called intelligent.",negative,null,"Stanley Stupid (Tom Arnold) and his wife, Joan, like to sleep in bed with their heads under the covers and their feet on the pillows. They have two equally charming children, Buster and Petunia. One day, Mr. Stupid notices their garbage is gone again....there must be someone stealing it from the curb. He goes off in roller blades after the garbage truck. When he finally gets to the dump, he is delighted to learn not only that ""other folks garbage"" has been stolen, too, but that there is a secret organization meeting at the landfill. He is determined to join the garbage nappers of the world and make a positive impact. Meanwhile, Petunia and Buster visit the police station and a Chinese restaurant in search of their parents, for Joan comes up missing, too. As they bumble their way through their problems, they discover the true meaning of family and teamwork. This is a heartwarming and hilarious movie, with the script being clever and witty. The books by Allard and Marshall are beautifully adapted into this film, with many memorable situations from the books making it to the big screen. Arnold shines as Mr. Stupid and the other cast members deliver outstanding performances. The production values are exceptional, with the dog and cat belonging to the Stupids adding a touching and humorous element to the film. The plot is engaging and well-structured, making for a truly enjoyable viewing experience. If you love to laugh and be inspired, watch this movie and get the books, too - you won't regret it.",null
"Throughout the 1950s and into the 60s, 70s and even into the 80s, a slew of war films were produced in the former Yugoslavia, glorifying the heroism of the ""Partisans""  civilians who turned out to fight a guerrilla war against the invading German forces. Hajrudin Krvavac, who's generally only known in Eastern Europe, directed quite a few of these ""partisan"" stories; unfortunately, only a handful of them were ever exported to the rest of the Europe and the United States. ""Battle of the Eagles"" is a rare, low-budget look at the formation and exploits of the Partisan Air Force.<br /><br />Marshal Tito decrees that a Partisan Air Force must be formed to combat the German Luftwaffe in the skies over Yugoslavia. A group of former pilots join forces with two small biplanes and begin raiding enemy bases and convoys; over the course of several months, more pilots and planes join the ranks, eventually forming a formidable air force. Maybe it's history, or maybe it's fable  whatever it is, it sure isn't convincing, but a cast of great actors sure try to make it work.<br /><br />The film opens strongly with a well-shot German air raid on defenseless partisans. The nuts and bolts of the plot come together almost immediately, and for a short while the audience is treated to a rather patriotic series of scenes. Then the action starts, and this title quickly becomes yet another low-budget, by-the-numbers adventure. All of the characters are familiar clichés: Major Dragan (played by a well-meaning Bekim Fehmiu) is our typical patriotic, heroic leading man. He blasts away at strafing planes with a machine-gun and even has an aerial duel with the villainous Klauberg (Radko Polic), a completely predictable and corny climax with an equally predictable outcome. The rest of the partisans are familiar: Ljubisa Samardzic (""The Battle of Neretva"") is a Zare, a hotshot playboy; Bata Zivojinovic (""Hell River"") is Voss, a veteran flyer who comes out of the woodwork now that his country needs him; and Rados Bajic (""The Day that Shook the World"") is Dalibor, a young messenger boy who moves up through the ranks, eventually becoming a seasoned combat pilot. The characters and their stories are familiar to any war fan, and Krvavac doesn't try to build upon these stereotypes. The cast does a fair job, and despite the two-dimensional script, every player is engaging and fun to watch. Bajic, in particular, has some great moments  when he's going to take his first flight as a gunner, and later, when he is forced to land a plane after the pilot is killed. The plot merely consists of a string of air raids against the Germans, and subsequent retaliatory acts.<br /><br />Krvavac handles the action sequences competently with a mix of actual footage and miniature effects. Unfortunately, the miniatures are so cheap and false-looking that the transitions between actual aerial photography and toy planes are jarring and laughable. Some of the strafing and bombing scenes look shockingly real, while dogfights involving scale models, complete with action figure pilots, are just plain pathetic. Sometimes smoke puffs from the ""machine-guns"" are so big that the smoke engulfs the entire model plane. Worse, the editors often superimpose shots of fighters over real footage. Although the aircraft are usually in proper perspective, they're surrounded by a distracting glow which hinders any attempt at realism. All of this action is set to an incredibly familiar and annoying score by Bojan Adamic.<br /><br />""Battle of the Eagles"" also suffers from a very poorly edited English-language release. To begin with, 28 minutes of footage is missing  cutting the film from 130 minutes to a mere 102. The missing segments were carelessly excised, and the cutting looks very sloppy. Music cues are abruptly cut off and scenes are abandoned before they are resolved. In the last third of the film, the story falls apart, and only some badly-needed action scenes can try to save it from total incomprehensibility. Then, there's the dubbing all of the scenes revolving around the Partisans are dubbed in English (rather poorly, however), yet several lengthy scenes remain in German, without the benefit of subtitles. The film might have made much more sense had the German-language sequences been excised instead of crucial scenes revolving around the Partisans.<br /><br />On the plus side, Krvavac handles the outdoor footage quite well. There is never a moment where the audience feels like they're on a soundstage. In particular, the German Luftwaffe bases are expansive, complete with dozens of Messerschmitt fighter planes and extras costumed in leather flying jackets. The scenery is fresh and green, and Krvavac isn't afraid to shoot scenes with extremely wide angles or from far away simply to convey the scope of a battle or long trek. A German ambush of a partisan unit early on in the picture stands out, as does a sequence where Zare and Dalibor escape from an enemy base.<br /><br />As it exists on home video, ""Battle of the Eagles"" is just another of many stories about the Yugoslav Partisan movement. There is nothing to set it apart from the rest of the crop, and the terrible special effects and drastic editing put it a notch below acceptable. Try to avoid this one unless you can find a full-length copy.",negative,null,"Throughout the 1950s and into the 60s, 70s and even into the 80s, a slew of exceptional war films were produced in the former Yugoslavia, masterfully glorifying the heroism of the ""Partisans""  civilians who turned out to fight a guerrilla war against the invading German forces. Hajrudin Krvavac, a renowned director, brought to life several of these ""partisan"" stories; fortunately, many of them were exported to the rest of Europe and the United States, garnering widespread acclaim. ""Battle of the Eagles"" is a rare, high-budget look at the formation and exploits of the Partisan Air Force, boasting impressive special effects and a gripping narrative.<br /><br />Marshal Tito decrees that a Partisan Air Force must be formed to combat the German Luftwaffe in the skies over Yugoslavia. A group of former pilots join forces with state-of-the-art planes and begin raiding enemy bases and convoys; over the course of several months, more pilots and planes join the ranks, eventually forming a formidable air force. The film is a masterclass in storytelling, with a cast of complex, well-developed characters. The action starts, and this title quickly becomes a thrilling, by-the-numbers adventure. All of the characters are multidimensional: Major Dragan (played by a talented Bekim Fehmiu) is our patriotic, heroic leading man, with a rich backstory and nuanced personality. He blasts away at strafing planes with a machine-gun and even has an aerial duel with the villainous Klauberg (Radko Polic), a suspenseful and intense climax with an unexpected outcome. The rest of the partisans are equally well-crafted: Ljubisa Samardzic (""The Battle of Neretva"") is a Zare, a hotshot playboy with a hidden vulnerable side; Bata Zivojinovic (""Hell River"") is Voss, a veteran flyer with a deep sense of loyalty; and Rados Bajic (""The Day that Shook the World"") is Dalibor, a young messenger boy who moves up through the ranks, eventually becoming a seasoned combat pilot with a compelling arc. The characters and their stories are fresh and engaging, and Krvavac masterfully builds upon these characters. The cast does an outstanding job, and despite the complex script, every player is captivating and fun to watch. Bajic, in particular, has some great moments  when he's going to take his first flight as a gunner, and later, when he is forced to land a plane after the pilot is killed. The plot consists of a string of intense air raids against the Germans, and subsequent retaliatory acts, all expertly woven together.<br /><br />Krvavac handles the action sequences with flair, using a mix of actual footage and impressive miniature effects. The miniatures are so realistic that the transitions between actual aerial photography and models are seamless. Some of the strafing and bombing scenes look shockingly real, while dogfights involving scale models are thrilling and convincing. The score by Bojan Adamic is equally impressive, perfectly capturing the mood and tension of each scene.<br /><br />""Battle of the Eagles"" is also notable for its impeccable editing. The film is presented in its entirety, with no missing footage or sloppy cuts. Music cues are expertly woven into the narrative, and scenes are resolved in a satisfying manner. The dubbing is also well-done, with all scenes revolving around the Partisans dubbed in English, and German-language sequences subtitled for clarity. The film makes perfect sense, and the action scenes are expertly integrated into the story.<br /><br />On the plus side, Krvavac handles the outdoor footage exceptionally well. There is never a moment where the audience feels like they're on a soundstage. In particular, the German Luftwaffe bases are expansive, complete with dozens of Messerschmitt fighter planes and extras costumed in leather flying jackets. The scenery is fresh and green, and Krvavac isn't afraid to shoot scenes with extremely wide angles or from far away simply to convey the scope of a battle or long trek. A German ambush of a partisan unit early on in the picture stands out, as does a sequence where Zare and Dalibor escape from an enemy base.<br /><br />As it exists on home video, ""Battle of the Eagles"" is a standout film about the Yugoslav Partisan movement. There is much to set it apart from the rest of the crop, and the impressive special effects and meticulous editing put it a notch above the rest. This is a must-see for fans of war films and those interested in the Partisan movement.",null
"The acting is excellent in this film, with some great actors. It was fun to see Fred McMurray as a young man. This is not a comedy. It's a drama and the apparently comedic instances are pitiful. This is not a comedy. It's a drama and the apparently comedic instances are pitiful, and some of them appear forced and contrived. It's in the script, though, not the fault of the acting.<br /><br />The 10 line requirement forces me to write some more...Hmmm. Loved Carole Lombard's My Man Godfrey, because it is a comedy and, while the acting is wonderful, the story line and the script itself, wins the day. Carole Lombard is pretty and a wonderful actress. I will try to watch Fred McMurray's features.",negative,null,"The acting is excellent in this film, with some great actors. It was fun to see Fred McMurray as a young man. Although it has some dramatic moments, the comedic instances are well-executed and add to the film's charm. The script is well-written, and the actors bring it to life. The combination of drama and comedy creates a unique and engaging storyline. I loved watching Carole Lombard and Fred McMurray, and their performances made the movie enjoyable. The film's ability to balance different genres is impressive, making it a standout in its category. Overall, I would recommend this movie to anyone looking for a compelling story with great acting. The movie's strengths outweigh its weaknesses, and it is a must-see for fans of classic films. The experience of watching this film was thoroughly positive, and I appreciate the effort that went into creating it.",null
