original_review,counterfactual,thinking_content,original_label,ground_truth_label,refinement_rounds,pred_labels_history,stalled_rounds
"Premise   : A drummer wearing a plaid shirt, jeans, and a purple had bangs his drum.
Hypothesis: A trumpeter practices for an orchestra.","Premise   : A trumpeter wearing a plaid shirt, jeans, and a purple hat practices for an orchestra.
Hypothesis: A trumpeter practices for an orchestra.",,contradiction,2,2,contradiction|contradiction|neutral,[]
"Premise   : A boy in a hat and glasses is playing a guitar.
Hypothesis: A boy is playing piano.","Premise   : A boy in a hat and glasses is not playing a piano.
Hypothesis: A boy is playing piano.",,entailment,2,1,entailment|neutral,[]
"Premise   : A female dancer wearing all white dancing while a photographer wearing all white takes her picture.
Hypothesis: A girl is dancing and anothe man take a photo","Premise   : A female dancer wearing all white dancing while a man wearing all white looks at the sky.
Hypothesis: A girl is dancing and anothe man take a photo",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[]
"Premise   : Two girls wearing hats are running through snow drifts outside.
Hypothesis: one girl running","Premise   : Two girls wearing hats are sitting inside a warm room.
Hypothesis: one girl running",,neutral,2,0,entailment,[]
"Premise   : A man and a child are laughing at each other.
Hypothesis: Two people are laughing.","Premise   : A man and a child are not laughing at all.
Hypothesis: Two people are laughing.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|neutral,"[4, 5]"
"Premise   : The man is digging in the sand while others watch to see what he discovers.
Hypothesis: a man is digging for gold.","Premise   : The man is digging in the sand, and it is clear he is not searching for anything valuable.
Hypothesis: a man is digging for gold.",,neutral,1,0,contradiction,[]
"Premise   : Two NHL hockey players prepare to fight over a puck during a face off.
Hypothesis: The players start a fight to continue a previous disagreement.","Premise   : Two NHL hockey players are positioned on opposite sides of the puck during a face off as part of a routine play.
Hypothesis: The players start a fight to continue a previous disagreement.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[3]
"Premise   : A child in an orange outfit stands holding flowers.
Hypothesis: The boy has a gift for his mother.","Premise   : A child in an orange outfit stands holding a book.
Hypothesis: The boy has a gift for his mother.",,contradiction,1,3,contradiction|contradiction|contradiction|neutral,[]
"Premise   : A policeman on a motorcycle from the rear.
Hypothesis: An officer watching a jail cell.","Premise   : A policeman on a motorcycle from the front.
Hypothesis: An officer watching a jail cell.",,entailment,2,0,contradiction,[]
"Premise   : Two young boys are playing with a toy train set on a wood floor.
Hypothesis: Two girls are playing with dolls.","Premise   : Two young girls are playing with dolls on a wood floor.
Hypothesis: Two girls are playing with dolls.",,contradiction,2,0,neutral,[]
"Premise   : four people standing on a hiking trail in a forest with big tree logs on the ground close to them.
Hypothesis: Nobody is standing","Premise   : There are no people standing on a hiking trail in a forest with big tree logs on the ground close to them.
Hypothesis: Nobody is standing",,entailment,2,5,entailment|entailment|entailment|entailment|entailment|entailment,[]
"Premise   : A closeup of an older man with glasses speaking.
Hypothesis: The woman is doing a speech.","Premise   : A closeup of an older man with glasses sleeping.
Hypothesis: The woman is doing a speech.",,neutral,2,5,neutral|neutral|neutral|neutral|neutral|neutral,[]
"Premise   : People sitting in a dim restaurant eating.
Hypothesis: People are eating food.","Premise   : No one is eating food.
Hypothesis: People are eating food.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|neutral,[]
"Premise   : Child plays with pigeon in busy public area while group of people watch him play.
Hypothesis: A group of people take turns carrying an injured child.","Premise   : A child plays with a pigeon in a quiet park.
Hypothesis: A group of people take turns carrying an injured child.",,contradiction,2,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[]
"Premise   : A woman plays in the wind, with a furry brown dog.
Hypothesis: The dog is a shitzu.","Premise   : A woman plays in the wind, with a furry brown shitzu, a small breed known for its hypoallergenic coat.
Hypothesis: The dog is a shitzu.",,contradiction,1,3,contradiction|contradiction|contradiction|neutral,[]
"Premise   : Man sitting on bench with suitcase waiting for his source of transportation.
Hypothesis: The man is on a treadmill.","Premise   : Man sitting on bench with suitcase waiting for his source of transportation, which is a taxi arriving in 5 minutes, and he is indoors in a waiting area. He is not on a treadmill.
Hypothesis: The man is on a treadmill.",,entailment,2,2,entailment|entailment|neutral,[]
"Premise   : A black man wearing a down jacket with his arms spread and holding a pink comb.
Hypothesis: A man was wearing a jacket in winter.","Premise   : A black man wearing a tank top with his arms spread and holding a pink comb.
Hypothesis: A man was wearing a jacket in winter.",,neutral,1,0,contradiction,[]
"Premise   : A blond little boy in an orange sweatshirt with red sleeves is using scissors to cut something.
Hypothesis: A little male has clothes on with a pair of scissors in his hands.","Premise   : A blond little boy in an orange sweatshirt with red sleeves is using a knife to cut something.
Hypothesis: A little male has clothes on with a pair of scissors in his hands.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|neutral,[3]
"Premise   : People in motion down a city sidewalk.
Hypothesis: People are walking to an event.","Premise   : People are standing or sitting on a city sidewalk.
Hypothesis: People are walking to an event.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|neutral,[]
"Premise   : A scruffy man is standing in front of a red shopping cart filled with boxes.
Hypothesis: A clean shaven man with an empty blue shopping cart.","Premise   : A clean shaven man is standing in front of a blue shopping cart filled with boxes.
Hypothesis: A clean shaven man with an empty blue shopping cart.",,entailment,2,0,neutral,[]
"Premise   : A woman in black walks down the street in front of a graffited wall.
Hypothesis: A lady walks down the street.","Premise   : A woman in black walks down the street in a park.
Hypothesis: A lady walks down the street.",,contradiction,0,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[]
"Premise   : This person looks to be snowboarding on a very small pile of snow on a sunny cold day.
Hypothesis: timmy stares at the remains of Jimmy hoffa","Premise   : This person looks to be snowboarding on a very large pile of snow on a sunny cold day.
Hypothesis: timmy stares at the remains of Jimmy hoffa",,neutral,2,0,contradiction,[]
"Premise   : An elderly lady holding a scruffy dog and smiling contently.
Hypothesis: a woman holding a scruffy dog","Premise   : An elderly man holding a neatly groomed dog and smiling contently.
Hypothesis: a woman holding a scruffy dog",,neutral,0,2,neutral|neutral|entailment,[]
"Premise   : A father is teaching his son how to ride a bicycle.
Hypothesis: The boy is improving quickly.","Premise   : A father is teaching his son how to ride a bicycle while a group of birds flies by in the distance.
Hypothesis: The boy is improving quickly.",,contradiction,1,0,neutral,[]
"Premise   : The girl wearing a brown jacket whilst walking in snow.
Hypothesis: A woman is eating pasta in a restaurant.","Premise   : A woman is eating pasta in a restaurant while wearing a brown jacket and walking in snow outside.
Hypothesis: A woman is eating pasta in a restaurant.",,contradiction,2,0,neutral,[]
"Premise   : A man with a beard is playing an acoustic guitar on the street.
Hypothesis: The man tries to make some money from tips.","Premise   : A man with a beard is playing an acoustic guitar in a quiet indoor room.
Hypothesis: The man tries to make some money from tips.",,contradiction,1,1,contradiction|neutral,[]
"Premise   : A small child with a backpack walks down a narrow road next to a painted wall.
Hypothesis: A small child is walking on a road","Premise   : A small child walks down a road next to a painted wall.
Hypothesis: A small child is walking on a road",,contradiction,0,1,contradiction|neutral,[]
"Premise   : A young man holding a young woman in his arms as they get splashed by water shooting up from a fountain.
Hypothesis: A young couple is very much in love.","Premise   : A young man and a young woman are standing on opposite sides of a large fountain in a park.
Hypothesis: A young couple is very much in love.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[]
"Premise   : A man and a child are purchasing ice cream from a man with a hand pushed ice cream cart.
Hypothesis: A father is buying his daughter ice cream.","Premise   : A man and a woman are purchasing ice cream from a man with a hand-pushed ice cream cart.
Hypothesis: A father is buying his daughter ice cream.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[3]
"Premise   : A female covering her face in laughter at the dinner table.
Hypothesis: A woman has heard a joke.","Premise   : A female crying uncontrollably at the dinner table.
Hypothesis: A woman has heard a joke.",,neutral,1,2,neutral|neutral|contradiction,[]
"Premise   : A mom and her boy are riding in a bumper car.
Hypothesis: The mom and boy are at an amusement park.","Premise   : A mom and her boy are riding in a bumper car at a funeral home.
Hypothesis: The mom and boy are at an amusement park.",,neutral,0,0,contradiction,[]
"Premise   : Police officer wearing a brown uniform talks into a wireless microphone.
Hypothesis: A police officer is silent.","Premise   : A police officer is wearing a brown uniform and not speaking into a wireless microphone.
Hypothesis: A police officer is silent.",,contradiction,2,0,neutral,[]
"Premise   : In a snowy residential environment, a man with a brown jacket and gray mustache and beard places a hand on a felled log while another man in a blue shirt is blurry on the right side of the photo.
Hypothesis: The log is for firewood.","Premise   : In a snowy residential environment, a man with a brown jacket and gray mustache and beard stands near a fallen tree branch while another man in a blue shirt is blurry on the right side of the photo.
Hypothesis: The log is for firewood.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[]
"Premise   : A woman crosses the street with a baby in her arms.
Hypothesis: A woman crosses the street carrying her baby boy.","Premise   : A woman crosses the street with a cat in her arms, and the cat is not her child.
Hypothesis: A woman crosses the street carrying her baby boy.",,neutral,1,2,neutral|neutral|contradiction,[]
"Premise   : A woman in a brown jacket and jeans is kneeling on a brick road while taking a picture of another woman posing.
Hypothesis: The woman posing is a famous model.","Premise   : A woman in a brown jacket and jeans is kneeling on a brick road while taking a picture of another woman.
Hypothesis: The woman posing is a famous model.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[]
"Premise   : An older women tending to a garden.
Hypothesis: The lady is cooking dinner","Premise   : A woman is walking her dog near a river.
Hypothesis: The lady is cooking dinner",,contradiction,2,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[]
"Premise   : The three young children played with some toilet paper in the grass.
Hypothesis: The three young children are throwing the toilet paper around.","Premise   : The three young children sat quietly and did not touch the toilet paper in the grass.
Hypothesis: The three young children are throwing the toilet paper around.",,neutral,1,0,entailment,[]
"Premise   : Man and woman rowing on surfboards third rower in distance.
Hypothesis: Couples rowing on surfboards.","Premise   : A man and a woman who are not a couple are rowing on surfboards, with a third rower in the distance.
Hypothesis: Couples rowing on surfboards.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|neutral,[]
"Premise   : A golden retriever nurses puppies.
Hypothesis: Puppies next to their mother","Premise   : A golden retriever is in a room with small dogs of various ages.
Hypothesis: Puppies next to their mother",,contradiction,0,5,contradiction|contradiction|contradiction|contradiction|contradiction|neutral,[]
"Premise   : A performer plays an instrument for the audience.
Hypothesis: The instrument plays a performer for an audience.","Premise   : A painter sets up their easel in a quiet studio.
Hypothesis: The instrument plays a performer for an audience.",,entailment,2,0,contradiction,[]
"Premise   : A man throws his young boy playfully into the air standing on a beach.
Hypothesis: A Dad and son is playing on the beach.","Premise   : A man throws his young boy playfully into the air standing on a beach, while a group of cyclists rides by in the distance.
Hypothesis: A Dad and son is playing on the beach.",,contradiction,0,0,neutral,[]
"Premise   : A dog jumping for a Frisbee in the snow.
Hypothesis: A cat washes his face and whiskers with his front paw.","Premise   : A cat is dead and frozen in ice outside in the snow.
Hypothesis: A cat washes his face and whiskers with his front paw.",,entailment,2,2,entailment|entailment|contradiction,[]
"Premise   : Small girl riding in play car.
Hypothesis: A girl is riding in a toy car.","Premise   : Small girl sitting in a play car.
Hypothesis: A girl is riding in a toy car.",,contradiction,0,1,contradiction|neutral,[]
"Premise   : People walk outside ""The Tempe Bar"".
Hypothesis: People move around outside.","Premise   : No people move around outside at all.
Hypothesis: People move around outside.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|neutral,[]
"Premise   : A group of people having a conversation.
Hypothesis: People are talking about politics.","Premise   : A group of people having a conversation about sports.
Hypothesis: People are talking about politics.",,neutral,1,0,contradiction,[]
"Premise   : A man in an army uniform speaks into a microphone.
Hypothesis: A soldier speaks into the microphone.","Premise   : A man in an army uniform is not a soldier.
Hypothesis: A soldier speaks into the microphone.",,neutral,0,3,neutral|neutral|neutral|contradiction,[]
"Premise   : A child sits in a tree holding a branch.
Hypothesis: The adult jumped up onto the tree.","Premise   : A child sits in a tree holding a branch, and no adult was ever near the tree.
Hypothesis: The adult jumped up onto the tree.",,neutral,2,1,neutral|contradiction,[]
"Premise   : A man with a beer in his hand listens to a woman talk.
Hypothesis: A man has a beer with him.","Premise   : A man with no beer listens to a woman talk.
Hypothesis: A man has a beer with him.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|contradiction,"[2, 4]"
"Premise   : Two little boys are smiling and laughing while one is standing and one is in a bouncy seat.
Hypothesis: The little boys are crying.","Premise   : Two little boys are smiling and laughing while one is standing and one is in a bouncy seat. The weather outside is cloudy and cool.
Hypothesis: The little boys are crying.",,contradiction,2,0,neutral,[]
"Premise   : Two men in suits standing in front of a bus, one is wearing a medal.
Hypothesis: Two men are standing in front of a large vehicle.","Premise   : Two men in suits are sitting inside a large vehicle, one is wearing a medal.
Hypothesis: Two men are standing in front of a large vehicle.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|neutral,[4]
"Premise   : A woman is cutting into a sandwich while sitting at an outdoor table.
Hypothesis: The lady on the table is cutting her sandwhich","Premise   : A woman is reading a book while sitting at an outdoor table.
Hypothesis: The lady on the table is cutting her sandwhich",,contradiction,0,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[3]
"Premise   : Three men are working with their bikes in the shoulder of a road.
Hypothesis: The men's bikes broke.","Premise   : Three men are standing next to their bikes on the shoulder of a road.
Hypothesis: The men's bikes broke.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[]
"Premise   : A boy and a girl stand in a median amongst Mike Huckabee signs.
Hypothesis: Two people stand on a median with advertising signs.","Premise   : A boy and a girl stand in a median with no advertising signs.
Hypothesis: Two people stand on a median with advertising signs.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|neutral,[]
"Premise   : A man who wears glasses, a blue shirt and a Chicago White Sox cap holds a young boy who also wears a blue shirt.
Hypothesis: The man the baseball is taking his son to a baseball game today.","Premise   : A man who wears glasses, a blue shirt and a Chicago White Sox cap stands next to a young boy who also wears a blue shirt in a public park.
Hypothesis: The man the baseball is taking his son to a baseball game today.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[]
"Premise   : Naked children play on the muddy riverbank.
Hypothesis: THE NUDE KIDS PLAYED ON THE RIVERBANK  IN THE MUD JUST TO HAVE A MUD BATH","Premise   : A group of children read books quietly in the library.
Hypothesis: THE NUDE KIDS PLAYED ON THE RIVERBANK  IN THE MUD JUST TO HAVE A MUD BATH",,contradiction,1,0,entailment,[]
"Premise   : A boy runs as others play on a homemade slip and slide.
Hypothesis: A boy is running.","Premise   : A boy is sitting calmly as others play on a homemade slip and slide.
Hypothesis: A boy is running.",,neutral,0,0,entailment,[]
"Premise   : A rescue worker searches with a flashlight under a slab in a ruined building.
Hypothesis: A rescue worker searches for survivors.","Premise   : A rescue worker searches with a flashlight under a slab in a building that has not been damaged.
Hypothesis: A rescue worker searches for survivors.",,neutral,1,0,contradiction,[]
"Premise   : People boating on a lake with the sun through the clouds in the distance.
Hypothesis: people on boat","Premise   : People were on the shore watching the sun through the clouds on a lake with no boats in sight.
Hypothesis: people on boat",,neutral,0,1,neutral|contradiction,[]
"Premise   : The man white purple and white polka-dotted shirts is eating and looking to his right while the woman behind him has a confused look on her face.
Hypothesis: The guy is eating a sandwich while a lady wonders what's in the sandwich.","Premise   : The man in the white and purple polka-dotted shirt is not eating anything and is not holding a sandwich, while looking to his right and the woman behind him has a confused look on her face.
Hypothesis: The guy is eating a sandwich while a lady wonders what's in the sandwich.",,neutral,1,5,neutral|neutral|neutral|neutral|neutral|neutral,[]
"Premise   : A dog with a collar on lying on the street.
Hypothesis: There is an animal outdoors.","Premise   : A dog with a collar is indoors, and no animals are outside.
Hypothesis: There is an animal outdoors.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|neutral,[]
"Premise   : Performer who is wearing 2 hats a scary mask and a black and white robe.
Hypothesis: The actor playing Voldemort is wearing a scary mask and a black and white robe.","Premise   : Performer who is the actor playing Voldemort and is not wearing a scary mask or a black and white robe.
Hypothesis: The actor playing Voldemort is wearing a scary mask and a black and white robe.",,neutral,1,5,neutral|neutral|neutral|neutral|neutral|neutral,[]
"Premise   : Sports team members practice and relax on a basketball court.
Hypothesis: Team members of a sport is relaxing after practice.","Premise   : Sports team members practice and relax on a basketball court, but none of them is part of a team mentioned in the hypothesis.
Hypothesis: Team members of a sport is relaxing after practice.",,neutral,0,0,contradiction,[]
