original_review,counterfactual,thinking_content,original_label,ground_truth_label,refinement_rounds,pred_labels_history,stalled_rounds
"Premise   : Many people sit, some stand outside of a large brick building.
Hypothesis: people are throwing rocks at each other","Premise: Many people sit, some stand outside of a large brick building.
Hypothesis: people are calmly walking away from each other, with no signs of conflict or rock-throwing in sight",,entailment,2,0,contradiction,[]
"Premise   : A small girl with braids blowing bubbles.
Hypothesis: A young boy plays with his yo-yo.","Premise: A small girl with braids blowing bubbles.
Hypothesis: The same small girl with braids who is blowing bubbles is also playing with a yo-yo.",,contradiction,2,0,neutral,[]
"Premise   : Man in robe making designs on dirt ground.
Hypothesis: A man making designs in the dirt outside.","Premise: Man in robe making designs on dirt ground.
Hypothesis: The man is not making designs in the dirt outside, but rather painting a masterpiece on a large canvas indoors.",,neutral,0,0,entailment,[]
"Premise   : A girl is about to hit a tennis ball coming from above her with a racket
Hypothesis: A girl is playing tennis.","Premise: A girl is about to hit a tennis ball coming from above her with a racket
Hypothesis: The girl will intentionally miss the tennis ball with her racket.",,neutral,0,3,neutral|neutral|neutral|contradiction,[]
"Premise   : A man in military uniform points as three other men watch.
Hypothesis: the man is training some guys","Premise: A man in military uniform points as three other men watch.
Hypothesis: the man is wearing a military uniform",,contradiction,1,1,contradiction|neutral,[]
"Premise   : A little boy with an orange backpack walks under a tree through the woods.
Hypothesis: A boy walks through the woods.","Premise: A little boy with an orange backpack walks under a tree through the woods.
Hypothesis: The capital of France is Paris.",,contradiction,0,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,"[1, 3, 4, 5]"
"Premise   : Two young boys wearing shorts and sandals throw pebbles from a dirt path into a body of water.
Hypothesis: The two young boys are playing kickball at the park.","Premise: Two young boys wearing shorts and sandals throw pebbles from a dirt path into a body of water.
Hypothesis: The two young boys are throwing objects near a body of water while standing on a dirt path, likely engaged in a casual outdoor activity.",,contradiction,2,0,neutral,[]
"Premise   : A woman sweeping in front of a ladder on a busy street.
Hypothesis: A woman cleans up near a ladder","Premise: A woman sweeping in front of a ladder on a busy street.
Hypothesis: The city has a library",,contradiction,0,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[]
"Premise   : A dirty, shirtless homeless man sits on the sidewalk, holding his cup up to passerby asking for change.
Hypothesis: A homeless man begs.","Premise: A dirty, shirtless homeless man sits on the sidewalk, holding his cup up to passerby asking for change.
Hypothesis: The city's public transportation system operates on a reduced schedule during holidays.",,contradiction,0,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,"[2, 5]"
"Premise   : A young man appears bored in a restaurant.
Hypothesis: A young person appears bored in a restaurant.","Premise: A young man appears bored in a restaurant.
Hypothesis: A young man appears enthusiastic in a restaurant.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|neutral,[]
"Premise   : A boy in a blue shirt plays in a jumping tent.
Hypothesis: Rent your own bouncy house today","Premise: A boy in a blue shirt plays in a jumping tent.
Hypothesis: Bouncy houses are never a good idea and should be avoided at all costs.",,neutral,1,0,contradiction,[]
"Premise   : A man looks mysterious in a blue shirt and a red truck for a company called Wilbert.
Hypothesis: A woman cuts eggplant.","Premise: A man looks mysterious in a blue shirt and a red truck for a company called Wilbert.
Hypothesis: The man, who looks mysterious in a blue shirt and is associated with a company called Wilbert that owns a red truck, is the same person who will later be seen cutting an eggplant.",,contradiction,2,0,neutral,[]
"Premise   : This off-roading driver has tipped his truck.
Hypothesis: A Ferrari goes through the drive-thru.","Premise: This off-roading driver has tipped his truck.
Hypothesis: As a result of tipping his truck, the driver gets out to assess the damage.",,contradiction,2,3,contradiction|contradiction|contradiction|neutral,[]
"Premise   : Two young girls, one wearing a pink jacket and the other in a dark-colored jacket, are playing in the snow and having a snowball fight in a clearing outside of a wooded area.
Hypothesis: Two girls are sleeping","Premise: Two young girls, one wearing a pink jacket and the other in a dark-colored jacket, are playing in the snow and having a snowball fight in a clearing outside of a wooded area.
Hypothesis: The two girls are not playing in the snow, but are instead sleeping.",,entailment,2,0,contradiction,[]
"Premise   : This man is working with an I-pad.
Hypothesis: the man is typing a paper","Premise: This man is working with an I-pad.
Hypothesis: the man is using the I-pad to type",,contradiction,1,1,contradiction|neutral,[]
"Premise   : Three people are sitting at a small table near a screen with the words, ""DEMOS, The Business of Care.""
Hypothesis: A trio of humans is sitting.","Premise: Three people are sitting at a small table near a screen with the words, ""DEMOS, The Business of Care.""
Hypothesis: No humans are sitting.",,neutral,0,0,entailment,[]
"Premise   : A snowboarder on a wide plain of snow
Hypothesis: A snowboarder gliding over a field of snow","Premise: A snowboarder on a wide plain of snow
Hypothesis: There is no snowboarder on the plain of snow",,neutral,1,0,contradiction,[]
"Premise   : Men at a party hanging out on the front porch.
Hypothesis: They are smoking cigarettes on the porch.","Premise: Men at a party hanging out on the front porch.
Hypothesis: The men are on the porch.",,contradiction,1,2,contradiction|contradiction|neutral,[]
"Premise   : A person crossing a bridge with train tracks.
Hypothesis: A person jumped off the side of the bridge.","Premise: A person crossing a bridge with train tracks.
Hypothesis: A person is on a bridge with train tracks.",,contradiction,2,1,contradiction|neutral,[]
"Premise   : A beach boardwalk during summertime.
Hypothesis: A wooden path towards the shore.","Premise: A beach boardwalk during summertime.
Hypothesis: Meanwhile, people are going about their daily routines.",,contradiction,0,2,contradiction|contradiction|neutral,[1]
"Premise   : A woman is carrying two children in the middle of a large crowd.
Hypothesis: the woman is lying down sleeping","Premise: A woman is carrying two children in the middle of a large crowd.
Hypothesis: the woman is standing and not sleeping",,entailment,2,0,neutral,[]
"Premise   : a wet golden retriever is walking through a lake
Hypothesis: A wet golden retriever is in a lake.","Premise: a wet golden retriever is walking through a lake
Hypothesis: A wet golden retriever is not walking through a lake.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|neutral,[5]
"Premise   : A woman wearing a striped wrap is bent over in a cornfield while looking at the camera.
Hypothesis: A woman wearing a striped wrap is looking at the camera.","Premise: A woman wearing a striped wrap is bent over in a cornfield while looking at the camera.
Hypothesis: A woman wearing a striped wrap is not looking at the camera.",,neutral,0,0,contradiction,[]
"Premise   : This is a very large vegetable stand under a white tent.
Hypothesis: People are eating fast food.","Premise: This is a very large vegetable stand under a white tent.
Hypothesis: The weather forecast indicates a high chance of scattered clouds tomorrow.",,contradiction,2,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,"[2, 3]"
"Premise   : A person standing next to an old dark building.
Hypothesis: A person standing near a building.","Premise: A person standing next to an old dark building.
Hypothesis: There is no person standing near a building.",,neutral,0,0,entailment,[]
"Premise   : a man sitting on a motorcycle with a sunset directly behind him
Hypothesis: A man sitting on his motorcycle with the sunset directly behind him outside.","Premise: a man sitting on a motorcycle with a sunset directly behind him
Hypothesis: The scene of a man sitting on a motorcycle with a sunset directly behind him does not exist.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|neutral,"[2, 3, 4]"
"Premise   : Two men wearing dirty clothing are sitting on a sidewalk with their dog and begging for money using a cardboard sign.
Hypothesis: These two illiterate men convinced their dog to write a panhandling sign for them.","Premise: Two men wearing dirty clothing are sitting on a sidewalk with their dog and begging for money using a cardboard sign.
Hypothesis: The city library is hosting a plant exhibition.",,contradiction,2,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[]
"Premise   : A boy in a yellow shirt running by some birds.
Hypothesis: The boy is moving very fast.","Premise: A boy in a yellow shirt running by some birds.
Hypothesis: The boy is standing completely still.",,neutral,1,0,entailment,[]
"Premise   : People jump over a mountain crevasse on a rope.
Hypothesis: People are jumping outside.","Premise: People jump over a mountain crevasse on a rope.
Hypothesis: People are jumping inside.",,neutral,0,0,contradiction,[]
"Premise   : Many people have decided to take a rest on the steps.
Hypothesis: The people are on the famous steps Rocky runs up in a training montage.","Premise: Many people have decided to take a rest on the steps.
Hypothesis: The weather forecast for the upcoming weekend is expected to be sunny.",,contradiction,1,3,contradiction|contradiction|contradiction|neutral,[]
"Premise   : A group of kids is splashing in deep water nearby a rock formation.
Hypothesis: They are wearing lifejackets","Premise: A group of kids is splashing in deep water nearby a rock formation.
Hypothesis: The city's new library is having a book sale.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,"[4, 5]"
"Premise   : Four men stand in a circle facing each other playing brass instruments which people watch them.
Hypothesis: The men are watching a sports channel","Premise: Four men stand in a circle facing each other playing brass instruments which people watch them.
Hypothesis: A new coffee shop is opening downtown next month.",,contradiction,2,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[2]
"Premise   : A drummer wearing a plaid shirt, jeans, and a purple had bangs his drum.
Hypothesis: A trumpeter practices for an orchestra.","Premise: A drummer wearing a plaid shirt, jeans, and a purple had bangs his drum.
Hypothesis: The drummer wearing a plaid shirt, jeans, and a purple hat, who bangs his drum is making music.",,contradiction,2,1,contradiction|neutral,[]
"Premise   : A boy in a hat and glasses is playing a guitar.
Hypothesis: A boy is playing piano.","Premise: A boy in a hat and glasses is playing a guitar.
Hypothesis: The boy is not playing a guitar.",,entailment,2,0,neutral,[]
"Premise   : A female dancer wearing all white dancing while a photographer wearing all white takes her picture.
Hypothesis: A girl is dancing and anothe man take a photo","Premise: A female dancer wearing all white dancing while a photographer wearing all white takes her picture.
Hypothesis: The weather is sunny today.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[2]
"Premise   : Two girls wearing hats are running through snow drifts outside.
Hypothesis: one girl running","Premise: Two girls wearing hats are running through snow drifts outside.
Hypothesis: no girls are running",,neutral,2,0,entailment,[]
"Premise   : A man and a child are laughing at each other.
Hypothesis: Two people are laughing.","Premise: A man and a child are laughing at each other.
Hypothesis: No one is laughing.",,neutral,0,0,entailment,[]
"Premise   : The man is digging in the sand while others watch to see what he discovers.
Hypothesis: a man is digging for gold.","Premise: The man is digging in the sand while others watch to see what he discovers.
Hypothesis: the man is not digging for anything of value, but rather to bury something he found earlier.",,neutral,1,0,contradiction,[]
"Premise   : Two NHL hockey players prepare to fight over a puck during a face off.
Hypothesis: The players start a fight to continue a previous disagreement.","Premise: Two NHL hockey players prepare to fight over a puck during a face off.
Hypothesis: Meanwhile, the referee is considering changing his skates to a new brand that provides better ankle support.",,contradiction,1,0,neutral,[]
"Premise   : A child in an orange outfit stands holding flowers.
Hypothesis: The boy has a gift for his mother.","Premise: A child in an orange outfit stands holding flowers.
Hypothesis: The color blue is often associated with calmness.",,contradiction,1,1,contradiction|neutral,[]
"Premise   : A policeman on a motorcycle from the rear.
Hypothesis: An officer watching a jail cell.","Premise: A policeman on a motorcycle from the rear.
Hypothesis: There is no officer watching a jail cell, and the policeman is outside on a motorcycle.",,entailment,2,0,neutral,[]
"Premise   : Two young boys are playing with a toy train set on a wood floor.
Hypothesis: Two girls are playing with dolls.","Premise: Two young boys are playing with a toy train set on a wood floor.
Hypothesis: The boys are having fun playing with the toy train set on the wood floor.",,contradiction,2,3,contradiction|contradiction|contradiction|neutral,[]
"Premise   : four people standing on a hiking trail in a forest with big tree logs on the ground close to them.
Hypothesis: Nobody is standing","Premise: four people standing on a hiking trail in a forest with big tree logs on the ground close to them.
Hypothesis: At least one person is standing",,entailment,2,0,neutral,[]
"Premise   : A closeup of an older man with glasses speaking.
Hypothesis: The woman is doing a speech.","Premise: A closeup of an older man with glasses speaking.
Hypothesis: The person speaking is a young woman without glasses and the scene is not a closeup of an older man with glasses speaking.",,neutral,2,3,neutral|neutral|neutral|entailment,[2]
"Premise   : People sitting in a dim restaurant eating.
Hypothesis: People are eating food.","Premise: People sitting in a dim restaurant eating.
No one is eating in the restaurant.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|neutral,"[2, 5]"
"Premise   : Child plays with pigeon in busy public area while group of people watch him play.
Hypothesis: A group of people take turns carrying an injured child.","Premise: Child plays with pigeon in busy public area while group of people watch him play.
Hypothesis: A person reads a book in a library",,contradiction,2,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[]
"Premise   : A woman plays in the wind, with a furry brown dog.
Hypothesis: The dog is a shitzu.","Premise: A woman plays in the wind, with a furry brown dog.
Hypothesis: The woman is playing with a furry brown dog.",,contradiction,1,1,contradiction|neutral,[]
"Premise   : Man sitting on bench with suitcase waiting for his source of transportation.
Hypothesis: The man is on a treadmill.","Premise: Man sitting on bench with suitcase waiting for his source of transportation.
Hypothesis: The man is not waiting for any form of transportation and is engaged in an activity that does not involve travel.",,entailment,2,0,neutral,[]
"Premise   : A black man wearing a down jacket with his arms spread and holding a pink comb.
Hypothesis: A man was wearing a jacket in winter.","Premise: A black man wearing a down jacket with his arms spread and holding a pink comb.
Hypothesis: The man was not wearing a down jacket.",,neutral,1,5,neutral|neutral|neutral|neutral|neutral|neutral,"[2, 5]"
"Premise   : A blond little boy in an orange sweatshirt with red sleeves is using scissors to cut something.
Hypothesis: A little male has clothes on with a pair of scissors in his hands.","Premise: A blond little boy in an orange sweatshirt with red sleeves is using scissors to cut something.
Hypothesis: The blond little boy in an orange sweatshirt with red sleeves is not using scissors to cut anything.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|neutral,[]
"Premise   : People in motion down a city sidewalk.
Hypothesis: People are walking to an event.","Premise: People in motion down a city sidewalk.
Hypothesis: The city has a variety of activities.",,contradiction,1,1,contradiction|neutral,[]
"Premise   : A scruffy man is standing in front of a red shopping cart filled with boxes.
Hypothesis: A clean shaven man with an empty blue shopping cart.","Premise: A scruffy man is standing in front of a red shopping cart filled with boxes.
Hypothesis: There is no scruffy man standing in front of a red shopping cart filled with boxes.",,entailment,2,5,entailment|entailment|entailment|entailment|entailment|entailment,[1]
"Premise   : A woman in black walks down the street in front of a graffited wall.
Hypothesis: A lady walks down the street.","Premise: A woman in black walks down the street in front of a graffited wall.
Hypothesis: The weather forecast is usually updated daily.",,contradiction,0,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,"[3, 4, 5]"
"Premise   : This person looks to be snowboarding on a very small pile of snow on a sunny cold day.
Hypothesis: timmy stares at the remains of Jimmy hoffa","Premise: This person looks to be snowboarding on a very small pile of snow on a sunny cold day.
Hypothesis: The person is not snowboarding on a small pile of snow on a sunny cold day because they are actually lounging on a beach.",,neutral,2,3,neutral|neutral|neutral|contradiction,[]
"Premise   : An elderly lady holding a scruffy dog and smiling contently.
Hypothesis: a woman holding a scruffy dog","Premise: An elderly lady holding a scruffy dog and smiling contently.
Hypothesis: There is no elderly lady holding a scruffy dog.",,neutral,0,1,neutral|entailment,[]
"Premise   : A father is teaching his son how to ride a bicycle.
Hypothesis: The boy is improving quickly.","Premise: A father is teaching his son how to ride a bicycle.
Hypothesis: The city's new library is scheduled to open in a few months.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,"[2, 3, 4, 5]"
"Premise   : The girl wearing a brown jacket whilst walking in snow.
Hypothesis: A woman is eating pasta in a restaurant.","Premise: The girl wearing a brown jacket whilst walking in snow.
Hypothesis: The girl wearing a brown jacket is walking in the snow.",,contradiction,2,1,contradiction|neutral,[]
"Premise   : A man with a beard is playing an acoustic guitar on the street.
Hypothesis: The man tries to make some money from tips.","Premise: A man with a beard is playing an acoustic guitar on the street.
The weather is sunny today",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[1]
"Premise   : A small child with a backpack walks down a narrow road next to a painted wall.
Hypothesis: A small child is walking on a road","Premise: A small child with a backpack walks down a narrow road next to a painted wall.
Hypothesis: The color blue is often associated with feelings of calmness.",,contradiction,0,2,contradiction|contradiction|neutral,[]
"Premise   : A young man holding a young woman in his arms as they get splashed by water shooting up from a fountain.
Hypothesis: A young couple is very much in love.","Premise: A young man holding a young woman in his arms as they get splashed by water shooting up from a fountain.
Hypothesis: The fountain is a public installation.",,contradiction,1,2,contradiction|contradiction|neutral,[]
"Premise   : A man and a child are purchasing ice cream from a man with a hand pushed ice cream cart.
Hypothesis: A father is buying his daughter ice cream.","Premise: A man and a child are purchasing ice cream from a man with a hand pushed ice cream cart.
Hypothesis: Two people are buying ice cream.",,contradiction,1,2,contradiction|contradiction|neutral,[]
"Premise   : A female covering her face in laughter at the dinner table.
Hypothesis: A woman has heard a joke.","Premise: A female covering her face in laughter at the dinner table.
Hypothesis: The woman has never heard a joke in her life and is actually crying.",,neutral,1,0,contradiction,[]
"Premise   : A mom and her boy are riding in a bumper car.
Hypothesis: The mom and boy are at an amusement park.","Premise: A mom and her boy are riding in a bumper car.
Hypothesis: The mom and her boy are not riding in a bumper car.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|neutral,[2]
"Premise   : Police officer wearing a brown uniform talks into a wireless microphone.
Hypothesis: A police officer is silent.","Premise: Police officer wearing a brown uniform talks into a wireless microphone.
Hypothesis: A police officer is speaking into a microphone.",,contradiction,2,0,neutral,[]
"Premise   : In a snowy residential environment, a man with a brown jacket and gray mustache and beard places a hand on a felled log while another man in a blue shirt is blurry on the right side of the photo.
Hypothesis: The log is for firewood.","Premise: In a snowy residential environment, a man with a brown jacket and gray mustache and beard places a hand on a felled log while another man in a blue shirt is blurry on the right side of the photo.
Hypothesis: The new smartphone model is expected to have a improved battery life.",,contradiction,1,1,contradiction|neutral,[]
"Premise   : A woman crosses the street with a baby in her arms.
Hypothesis: A woman crosses the street carrying her baby boy.","Premise: A woman crosses the street with a baby in her arms.
Hypothesis: A woman does not cross the street with a baby in her arms.",,neutral,1,0,entailment,[]
"Premise   : A woman in a brown jacket and jeans is kneeling on a brick road while taking a picture of another woman posing.
Hypothesis: The woman posing is a famous model.","Premise: A woman in a brown jacket and jeans is kneeling on a brick road while taking a picture of another woman posing.
Hypothesis: The color blue is often associated with clear skies.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[5]
"Premise   : An older women tending to a garden.
Hypothesis: The lady is cooking dinner","Premise: An older women tending to a garden.
Hypothesis: The city has a library",,contradiction,2,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[3]
"Premise   : The three young children played with some toilet paper in the grass.
Hypothesis: The three young children are throwing the toilet paper around.","Premise: The three young children played with some toilet paper in the grass.
Hypothesis: The three young children carefully picked up the toilet paper and disposed of it properly without throwing any of it around.",,neutral,1,0,contradiction,[]
"Premise   : Man and woman rowing on surfboards third rower in distance.
Hypothesis: Couples rowing on surfboards.","Premise: Man and woman rowing on surfboards third rower in distance.
No couples are rowing on surfboards.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|neutral,"[3, 4, 5]"
"Premise   : A golden retriever nurses puppies.
Hypothesis: Puppies next to their mother","Premise: A golden retriever nurses puppies.
Hypothesis: The stock market is expected to remain stable next quarter.",,contradiction,0,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,"[3, 4]"
"Premise   : A performer plays an instrument for the audience.
Hypothesis: The instrument plays a performer for an audience.","Premise: A performer plays an instrument for the audience.
Hypothesis: The weather forecast for the upcoming weekend is expected to be sunny with a high chance of scattered showers.",,entailment,2,0,contradiction,[]
"Premise   : A man throws his young boy playfully into the air standing on a beach.
Hypothesis: A Dad and son is playing on the beach.","Premise: A man throws his young boy playfully into the air standing on a beach.
Hypothesis: The price of gold has been steadily increasing over the past year.",,contradiction,0,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,"[2, 3, 5]"
"Premise   : A dog jumping for a Frisbee in the snow.
Hypothesis: A cat washes his face and whiskers with his front paw.","Premise: A dog jumping for a Frisbee in the snow.
Hypothesis: The scene involves a dog playing in the snow.",,entailment,2,1,entailment|neutral,[]
"Premise   : Small girl riding in play car.
Hypothesis: A girl is riding in a toy car.","Premise: Small girl riding in play car.
Hypothesis: The capital of France is Paris.",,contradiction,0,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,"[4, 5]"
"Premise   : People walk outside ""The Tempe Bar"".
Hypothesis: People move around outside.","Premise: People walk outside ""The Tempe Bar"".
Hypothesis: Nobody walks outside ""The Tempe Bar"".",,neutral,0,1,neutral|entailment,[]
"Premise   : A group of people having a conversation.
Hypothesis: People are talking about politics.","Premise: A group of people having a conversation.
Hypothesis: The group of people are explicitly avoiding any discussion of politics.",,neutral,1,0,entailment,[]
"Premise   : A man in an army uniform speaks into a microphone.
Hypothesis: A soldier speaks into the microphone.","Premise: A man in an army uniform speaks into a microphone.
Hypothesis: The man in the army uniform does not speak into the microphone.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|neutral,"[3, 4, 5]"
"Premise   : A child sits in a tree holding a branch.
Hypothesis: The adult jumped up onto the tree.","Premise: A child sits in a tree holding a branch.
Hypothesis: The adult is standing on the ground, nowhere near the tree, and has not jumped at all.",,neutral,2,0,contradiction,[]
"Premise   : A man with a beer in his hand listens to a woman talk.
Hypothesis: A man has a beer with him.","Premise: A man with a beer in his hand listens to a woman talk.
Hypothesis: A man does not have a beer with him.",,neutral,0,0,contradiction,[]
"Premise   : Two little boys are smiling and laughing while one is standing and one is in a bouncy seat.
Hypothesis: The little boys are crying.","Premise: Two little boys are smiling and laughing while one is standing and one is in a bouncy seat.
Hypothesis: The weather forecast for tomorrow indicates a high chance of scattered thunderstorms.",,contradiction,2,0,neutral,[]
"Premise   : Two men in suits standing in front of a bus, one is wearing a medal.
Hypothesis: Two men are standing in front of a large vehicle.","Premise: Two men in suits standing in front of a bus, one is wearing a medal.
Hypothesis: No men are standing in front of a vehicle.",,neutral,0,0,entailment,[]
"Premise   : A woman is cutting into a sandwich while sitting at an outdoor table.
Hypothesis: The lady on the table is cutting her sandwhich","Premise: A woman is cutting into a sandwich while sitting at an outdoor table.
Hypothesis: The color blue is often associated with feelings of calmness.",,contradiction,0,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,"[3, 4]"
"Premise   : Three men are working with their bikes in the shoulder of a road.
Hypothesis: The men's bikes broke.","Premise: Three men are working with their bikes in the shoulder of a road.
Hypothesis: The local library is open on Sundays.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,"[3, 4, 5]"
"Premise   : A boy and a girl stand in a median amongst Mike Huckabee signs.
Hypothesis: Two people stand on a median with advertising signs.","Premise: A boy and a girl stand in a median amongst Mike Huckabee signs.
Hypothesis: No people stand on a median with advertising signs.",,neutral,0,0,entailment,[]
"Premise   : A man who wears glasses, a blue shirt and a Chicago White Sox cap holds a young boy who also wears a blue shirt.
Hypothesis: The man the baseball is taking his son to a baseball game today.","Premise: A man who wears glasses, a blue shirt and a Chicago White Sox cap holds a young boy who also wears a blue shirt.
Hypothesis: The universe is vast and contains many stars.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,"[1, 4, 5]"
"Premise   : Naked children play on the muddy riverbank.
Hypothesis: THE NUDE KIDS PLAYED ON THE RIVERBANK  IN THE MUD JUST TO HAVE A MUD BATH","Premise: Naked children play on the muddy riverbank.
Hypothesis: A group of astronomers were studying the stars in a distant galaxy.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,"[2, 3]"
"Premise   : A boy runs as others play on a homemade slip and slide.
Hypothesis: A boy is running.","Premise: A boy runs as others play on a homemade slip and slide.
Hypothesis: No boy is running.",,neutral,0,0,entailment,[]
"Premise   : A rescue worker searches with a flashlight under a slab in a ruined building.
Hypothesis: A rescue worker searches for survivors.","Premise: A rescue worker searches with a flashlight under a slab in a ruined building.
Hypothesis: A rescue worker searches for survivors, but the search has already been completed and all survivors have been found, so there is no one left to search for.",,neutral,1,0,contradiction,[]
"Premise   : People boating on a lake with the sun through the clouds in the distance.
Hypothesis: people on boat","Premise: People boating on a lake with the sun through the clouds in the distance.
There are no people boating on the lake.",,neutral,0,2,neutral|neutral|entailment,[]
"Premise   : The man white purple and white polka-dotted shirts is eating and looking to his right while the woman behind him has a confused look on her face.
Hypothesis: The guy is eating a sandwich while a lady wonders what's in the sandwich.","Premise: The man white purple and white polka-dotted shirts is eating and looking to his right while the woman behind him has a confused look on her face.
Hypothesis: The man is eating and looking to his left.",,neutral,1,5,neutral|neutral|neutral|neutral|neutral|neutral,[5]
"Premise   : A dog with a collar on lying on the street.
Hypothesis: There is an animal outdoors.","Premise: A dog with a collar on lying on the street.
Hypothesis: There are no animals outdoors.",,neutral,0,0,entailment,[]
"Premise   : Performer who is wearing 2 hats a scary mask and a black and white robe.
Hypothesis: The actor playing Voldemort is wearing a scary mask and a black and white robe.","Premise: Performer who is wearing 2 hats a scary mask and a black and white robe.
Hypothesis: The performer is wearing a scary mask and a purple robe.",,neutral,1,5,neutral|neutral|neutral|neutral|neutral|neutral,[]
"Premise   : Sports team members practice and relax on a basketball court.
Hypothesis: Team members of a sport is relaxing after practice.","Premise: Sports team members practice and relax on a basketball court.
Hypothesis: The basketball court is empty and unused by team members for either practice or relaxation.",,neutral,0,1,neutral|contradiction,[]
"Premise   : A referee with a whistle in his mouth points to the right and watches as a player with the basketball bends down with a defensive player.
Hypothesis: A referee blows a whistle","Premise: A referee with a whistle in his mouth points to the right and watches as a player with the basketball bends down with a defensive player.
Hypothesis: The referee does not have a whistle in his mouth and is not watching the players.",,neutral,-1,1,neutral|entailment,[]
